global_row,canonical,classification_status,primary_genre_id,primary_subgenre_id,secondary_paths,confidence,reason_ja
12857,holding_paint_roller,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_paint_roller」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12858,holding_paintbrush,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_paintbrush」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12859,holding_painting,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_painting」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12860,holding_pan,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_pan」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12861,holding_panties,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_panties」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12862,holding_pants,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],MEDIUM,「holding_pants」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12863,holding_paper,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_paper」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12864,holding_paper_airplane,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_paper_airplane」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12865,holding_party_popper,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_party_popper」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12866,holding_pasteur_pipette,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_pasteur_pipette」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12867,holding_pastry_bag,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_pastry_bag」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12868,holding_paw,PROPOSED,ACTION_CONTACT,INTERACTION,[],MEDIUM,「holding_paw」は動物の足を持つ接触動作を示し、身体部位そのものより動作から探せるため。
12869,holding_pen,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_pen」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12870,holding_pencil,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_pencil」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12871,holding_pendant,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_pendant」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12872,holding_pendulum,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_pendulum」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12873,holding_perfume,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_perfume」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12874,holding_petal,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_petal」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12875,holding_phone,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_phone」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12876,holding_photo,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_photo」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12877,holding_pickaxe,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_pickaxe」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12878,holding_picnic_basket,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_picnic_basket」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12879,holding_picture_frame,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_picture_frame」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12880,holding_pill,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_pill」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12881,holding_pillow,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_pillow」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12882,holding_pinwheel,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_pinwheel」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12883,holding_pitcher,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_pitcher」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12884,holding_pitchfork,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_pitchfork」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12885,holding_pizza,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_pizza」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12886,holding_planet,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_planet」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12887,holding_plant,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],MEDIUM,「holding_plant」は植物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12888,holding_plate,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_plate」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12889,holding_plectrum,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_plectrum」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12890,holding_pliers,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_pliers」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12891,holding_pocket_watch,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_pocket_watch」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12892,holding_pocky,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_pocky」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12893,holding_pointer,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_pointer」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12894,holding_poke_ball,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_poke_ball」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12895,holding_pokedex,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_pokedex」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12896,holding_pokemon,PROPOSED,ACTION_CONTACT,INTERACTION,[],MEDIUM,「holding_pokemon」は生物キャラクターを抱える動作を示し、対生物の接触から探す用途に合うため。
12897,holding_poker_chip,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_poker_chip」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12898,holding_pole,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_pole」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12899,holding_polearm,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_polearm」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12900,holding_polearm_behind_back,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_polearm_behind_back」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12901,holding_pom_poms,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_pom_poms」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12902,holding_popsicle,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_popsicle」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12903,holding_portrait,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_portrait」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12904,holding_potion,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_potion」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12905,holding_pouch,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_pouch」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12906,holding_power_drill,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_power_drill」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12907,holding_prayer_beads,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_prayer_beads」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12908,holding_pregnancy_test,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_pregnancy_test」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12909,holding_pumpkin,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_pumpkin」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12910,holding_puzzle_piece,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_puzzle_piece」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12911,holding_quill,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_quill」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12912,holding_rabbit,PROPOSED,ACTION_CONTACT,INTERACTION,[],HIGH,「holding_rabbit」はウサギを抱える対生物動作を示し、行為・接触から直接探せるため。
12913,holding_racket,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_racket」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12914,holding_radio,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_radio」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12915,holding_rag,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_rag」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12916,holding_rake,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_rake」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12917,holding_rattle,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_rattle」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12918,holding_razor,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_razor」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12919,holding_razor_blade,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_razor_blade」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12920,holding_record,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_record」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12921,holding_reins,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_reins」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12922,holding_relay_baton,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_relay_baton」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12923,holding_remote_control,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_remote_control」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12924,holding_removed_eyewear,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_removed_eyewear」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12925,holding_ribbon,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_ribbon」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12926,holding_ribbon_baton,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_ribbon_baton」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12927,holding_riding_crop,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_riding_crop」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12928,holding_ring,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_ring」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12929,holding_road_sign,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_road_sign」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12930,holding_rock,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_rock」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12931,holding_rocket_launcher,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_rocket_launcher」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12932,holding_rolling_pin,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_rolling_pin」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12933,holding_rope,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_rope」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12934,holding_rosary,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_rosary」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12935,holding_rubber_duck,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_rubber_duck」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12936,holding_ruler,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_ruler」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12937,holding_sack,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_sack」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12938,holding_sandwich,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_sandwich」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12939,holding_sarong,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_sarong」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12940,holding_sash,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_sash」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12941,holding_saucer,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_saucer」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12942,holding_saw,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_saw」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12943,holding_saxophone,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_saxophone」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12944,holding_scale,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_scale」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12945,holding_scalpel,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_scalpel」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12946,holding_scepter,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_scepter」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12947,holding_scissors,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_scissors」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12948,holding_screwdriver,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_screwdriver」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12949,holding_scroll,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_scroll」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12950,holding_scythe,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_scythe」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12951,holding_seashell,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_seashell」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12952,holding_sewing_needle,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_sewing_needle」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12953,holding_sex_toy,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_sex_toy」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12954,holding_shaved_ice,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_shaved_ice」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12955,holding_shawl,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_shawl」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12956,holding_sheath,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_sheath」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12957,holding_sheep,PROPOSED,ACTION_CONTACT,INTERACTION,[],MEDIUM,「holding_sheep」は羊という生物を抱える動作を示し、対生物の接触から探せるため。
12958,holding_sheet,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_sheet」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12959,holding_shield,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_shield」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12960,holding_shirt,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],MEDIUM,「holding_shirt」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12961,holding_shogi_piece,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_shogi_piece」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12962,holding_shorts,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_shorts」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12963,holding_shovel,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_shovel」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12964,holding_shower_head,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_shower_head」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12965,holding_shuriken,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_shuriken」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12966,holding_sickle,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_sickle」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12967,holding_sign,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_sign」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12968,holding_single_shoe,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],MEDIUM,「holding_single_shoe」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12969,holding_skateboard,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_skateboard」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12970,holding_skeleton,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_skeleton」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12971,holding_sketchbook,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_sketchbook」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12972,holding_skewer,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_skewer」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12973,holding_ski_pole,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_ski_pole」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12974,holding_skull,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_skull」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12975,holding_slingshot,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_slingshot」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12976,holding_smoking_pipe,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_smoking_pipe」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12977,holding_snake,PROPOSED,ACTION_CONTACT,INTERACTION,[],MEDIUM,「holding_snake」は蛇という生物を手に取る動作を示し、対生物の接触から探せるため。
12978,holding_snow_globe,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_snow_globe」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12979,holding_snowball,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_snowball」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12980,holding_snowboard,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_snowboard」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12981,holding_snowman,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_snowman」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12982,holding_soap,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_soap」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12983,holding_sock,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],MEDIUM,「holding_sock」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12984,holding_spatula,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_spatula」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12985,holding_spice_shaker,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_spice_shaker」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12986,holding_sponge,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_sponge」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12987,holding_spoon,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_spoon」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12988,holding_spork,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_spork」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12989,holding_spray_can,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_spray_can」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12990,holding_spring_onion,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_spring_onion」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12991,holding_staff,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_staff」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12992,holding_stake,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_stake」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12993,holding_stapler,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_stapler」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12994,holding_star,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_star」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12995,holding_statuette,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_statuette」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12996,holding_stethoscope,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_stethoscope」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12997,holding_stick,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_stick」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
12998,holding_stomach,PROPOSED,ACTION_CONTACT,INTERACTION,[],MEDIUM,「holding_stomach」は身体や他者との保持・接触を示し、行為・接触から探すのが適切なため。
12999,holding_stone_tablet,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_stone_tablet」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
13000,holding_stopwatch,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_stopwatch」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
13001,holding_strap,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_strap」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
13002,holding_straw,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_straw」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
13003,holding_string,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_string」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
13004,holding_stuffed_toy,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_stuffed_toy」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
13005,holding_stun_gun,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_stun_gun」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
13006,holding_stylus,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_stylus」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
13007,holding_suitcase,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_suitcase」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
13008,holding_sunscreen,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_sunscreen」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
13009,holding_surfboard,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_surfboard」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
13010,holding_sweater,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_sweater」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
13011,holding_swim_ring,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_swim_ring」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
13012,holding_swimsuit,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],MEDIUM,「holding_swimsuit」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
13013,holding_sword,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_sword」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
13014,holding_sword_behind_back,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_sword_behind_back」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
13015,holding_syringe,PROPOSED,ACTION_CONTACT,OBJECT_USE,[],HIGH,「holding_syringe」は物を手に取る動作がタグの中心で、行為・接触の物品使用から探せるため。
