special_id,tag,mechanical_triage,triage_reason,exact_general_overlap,product_fit_verdict,promotion_status,meaning_status,generation_family,generation_role,prompt_use_mode,special_flags,general_canonical,general_display_ja,general_search_ja,general_post_count,general_status,general_confidence,general_primary_path,general_secondary_paths,human_final,human_reason
2766,pubic tattoo,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:BODY_ATTRIBUTE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,BODY_ATTRIBUTE,body_target_or_attribute,DIRECT,,pubic_tattoo,,,,PROPOSED,HIGH,BODY_PART,[],,
2767,rectum,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:BODY_ATTRIBUTE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,BODY_ATTRIBUTE,body_target_or_attribute,DIRECT,,rectum,,,,PROPOSED,HIGH,BODY_PART,[],,
2768,seethrough,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
2769,self-mutilation,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
2770,serving tray (bdsm),KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,YES,REVIEW,REVIEW_REQUIRED,,,,,AUDIT_ONLY_DO_NOT_AUTO_EXPAND,serving_tray_(bdsm),,,,PROPOSED,MEDIUM,OBJECT_PROP/DAILY,[],,
2771,shirt up,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
2772,shirtless,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
2773,shirtlift,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
2774,skirt up,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
2775,skirtlift,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
2776,slutty clothing,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
2777,sparse pubic hair,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:BODY_ATTRIBUTE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,BODY_ATTRIBUTE,body_target_or_attribute,DIRECT,,sparse_pubic_hair,,,,PROPOSED,HIGH,BODY_PART,[],,
2778,strangle mark,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
2779,strip,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
2780,stripping,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
2781,suffocation,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
2782,taking off clothes,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
2783,tied together,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
2784,tits,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
2785,undress,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_IDENTITY_ONLY,ALIAS_TARGET_RESOLVED,,,ALIAS_PRESERVE,PRESERVE_PROMPT_IDENTITY,,,,,,,,,,
2786,x-cross (bdsm),KEEP_SPECIAL,DEEP_FAMILY:RESTRAINT_IMPLEMENT,YES,KEEP,APPROVED_STATIC,WEB_VERIFIED,RESTRAINT_IMPLEMENT,restraint_implement,DIRECT,COMPOSITION_OWNER_CANDIDATE,x-cross_(bdsm),,,,PROPOSED,MEDIUM,OBJECT_PROP,[],,
2787,yoke (bdsm),KEEP_SPECIAL,DEEP_FAMILY:RESTRAINT_IMPLEMENT,YES,KEEP,APPROVED_STATIC,WEB_VERIFIED,RESTRAINT_IMPLEMENT,restraint_implement,DIRECT,COMPOSITION_OWNER_CANDIDATE,yoke_(bdsm),,,,PROPOSED,HIGH,OBJECT_PROP,[],,
2788,sensitive,KEEP_SPECIAL,NO_STRONG_GENERAL_SUFFICIENCY_SIGNAL,NO,KEEP_REFERENCE_ONLY,APPROVED_SEMANTIC_ROLE,SEMANTIC_SUPPORT,,semantic_support,SUPPORT,SEMANTIC_NOT_DIRECT_CANONICAL,,,,,,,,,,
2789,clothes_lift,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,clothes_lift,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2790,skindentation,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:BODY_STATE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,BODY_STATE,body_state,DIRECT,,skindentation,,,,PROPOSED,HIGH,BODY_PART,[],,
2791,thick_thighs,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:BODY_STATE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,BODY_STATE,body_state,DIRECT,,thick_thighs,,,,PROPOSED,HIGH,BODY_PART,[],,
2792,ass_visible_through_thighs,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,ass_visible_through_thighs,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,"[""BODY_PART""]",,
2793,clothes_pull,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,clothes_pull,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2794,thigh_gap,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:BODY_STATE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,BODY_STATE,body_state,DIRECT,,thigh_gap,,,,PROPOSED,HIGH,BODY_PART,[],,
2795,lifting_own_clothes,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,lifting_own_clothes,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2796,breast_press,KEEP_SPECIAL,DEEP_FAMILY:ACTION_INTERACTION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,ACTION_INTERACTION,action,STRUCTURED,,breast_press,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
2797,breasts_apart,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,breasts_apart,,,,PROPOSED,HIGH,BODY_PART,[],,
2798,micro_bikini,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,micro_bikini,,,,PROPOSED,HIGH,CLOTHING/EVERYDAY,[],,
2799,blood_on_face,KEEP_SPECIAL,DEEP_FAMILY:DAMAGE_STATE_ACTION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,DAMAGE_STATE_ACTION,state_or_action,STRUCTURED,,blood_on_face,,,,PROPOSED,HIGH,BODY_PART,[],,
2800,mole_on_breast,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:BODY_STATE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,BODY_STATE,body_state,DIRECT,,mole_on_breast,,,,PROPOSED,HIGH,BODY_PART,[],,
2801,bikini_top_only,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,bikini_top_only,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2802,bouncing_breasts,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,bouncing_breasts,,,,PROPOSED,HIGH,POSE_MOVEMENT,"[""BODY_PART""]",,
2803,breasts_squeezed_together,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:BODY_STATE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,BODY_STATE,body_state,DIRECT,,breasts_squeezed_together,,,,PROPOSED,HIGH,ACTION_CONTACT/INTERACTION,[],,
2804,huge_ass,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:BODY_STATE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,BODY_STATE,body_state,DIRECT,,huge_ass,,,,PROPOSED,HIGH,BODY_PART,[],,
2805,hand_between_own_legs,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,hand_between_own_legs,,,,PROPOSED,HIGH,ACTION_CONTACT/INTERACTION,[],,
2806,blood_on_clothes,KEEP_SPECIAL,DEEP_FAMILY:DAMAGE_STATE_ACTION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,DAMAGE_STATE_ACTION,state_or_action,STRUCTURED,,blood_on_clothes,,,,PROPOSED,HIGH,BODY_PART,[],,
2807,arm_under_breasts,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,arm_under_breasts,,,,PROPOSED,HIGH,POSE_MOVEMENT,[],,
2808,midriff_peek,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,midriff_peek,,,,PROPOSED,HIGH,BODY_PART,[],,
2809,pov_crotch,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:POSE_COMPOSITION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,POSE_COMPOSITION,pose_camera,STRUCTURED,,pov_crotch,,,,PROPOSED,HIGH,COMPOSITION_CAMERA,[],,
2810,crotch_seam,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,crotch_seam,,,,PROPOSED,HIGH,CLOTHING/ACCESSORY,[],,
2811,highleg_panties,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,highleg_panties,,,,PROPOSED,MEDIUM,CLOTHING/EVERYDAY,[],,
2812,hanging_breasts,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,hanging_breasts,,,,PROPOSED,HIGH,BODY_PART,[],,
2813,panties_around_one_leg,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,panties_around_one_leg,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2814,highleg_one-piece_swimsuit,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,highleg_one-piece_swimsuit,,,,PROPOSED,MEDIUM,CLOTHING/EVERYDAY,[],,
2815,highleg_bikini,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,highleg_bikini,,,,PROPOSED,MEDIUM,CLOTHING/EVERYDAY,[],,
2816,clothes_between_breasts,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,clothes_between_breasts,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2817,micro_shorts,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,micro_shorts,,,,PROPOSED,HIGH,CLOTHING/EVERYDAY,[],,
2818,blood_on_hand,KEEP_SPECIAL,DEEP_FAMILY:DAMAGE_STATE_ACTION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,DAMAGE_STATE_ACTION,state_or_action,STRUCTURED,,blood_on_hand,,,,PROPOSED,HIGH,BODY_PART,[],,
2819,gigantic_breasts,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:BODY_STATE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,BODY_STATE,body_state,DIRECT,,gigantic_breasts,,,,PROPOSED,HIGH,BODY_PART,[],,
2820,arms_under_breasts,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,arms_under_breasts,,,,PROPOSED,HIGH,POSE_MOVEMENT,[],,
2821,breast_rest,KEEP_SPECIAL,DEEP_FAMILY:ACTION_INTERACTION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,ACTION_INTERACTION,action,STRUCTURED,,breast_rest,,,,PROPOSED,MEDIUM,ACTION_CONTACT/INTERACTION,"[""BODY_PART""]",,
2822,blood_from_mouth,KEEP_SPECIAL,DEEP_FAMILY:DAMAGE_STATE_ACTION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,DAMAGE_STATE_ACTION,state_or_action,STRUCTURED,,blood_from_mouth,,,,PROPOSED,HIGH,BODY_PART,[],,
2823,bikini_bottom_only,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,bikini_bottom_only,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2824,bra_visible_through_clothes,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,bra_visible_through_clothes,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2825,hand_on_own_ass,KEEP_SPECIAL,DEEP_FAMILY:ACTION_INTERACTION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,ACTION_INTERACTION,action,STRUCTURED,,hand_on_own_ass,,,,PROPOSED,HIGH,ACTION_CONTACT/INTERACTION,[],,
2826,sagging_breasts,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,sagging_breasts,,,,PROPOSED,HIGH,BODY_PART,[],,
2827,grabbing_own_ass,KEEP_SPECIAL,DEEP_FAMILY:ACTION_INTERACTION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,ACTION_INTERACTION,action,STRUCTURED,,grabbing_own_ass,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
2828,breast_lift,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,breast_lift,,,,PROPOSED,HIGH,ACTION_CONTACT/INTERACTION,"[""BODY_PART""]",,
2829,mole_on_thigh,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:BODY_STATE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,BODY_STATE,body_state,DIRECT,,mole_on_thigh,,,,PROPOSED,HIGH,BODY_PART,[],,
2830,breast_tattoo,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:BODY_STATE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,BODY_STATE,body_state,DIRECT,,breast_tattoo,,,,PROPOSED,HIGH,BODY_PART,[],,
2831,bursting_breasts,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,bursting_breasts,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,"[""BODY_PART""]",,
2832,breast_suppress,KEEP_SPECIAL,DEEP_FAMILY:ACTION_INTERACTION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,ACTION_INTERACTION,action,STRUCTURED,,breast_suppress,,,,PROPOSED,HIGH,ACTION_CONTACT/INTERACTION,"[""BODY_PART""]",,
2833,armpit_peek,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,armpit_peek,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,"[""BODY_PART""]",,
2834,tail_through_clothes,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,tail_through_clothes,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2835,bikini_top_lift,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,bikini_top_lift,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2836,grabbing_another's_thighs,KEEP_SPECIAL,DEEP_FAMILY:ACTION_INTERACTION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,ACTION_INTERACTION,action,STRUCTURED,,grabbing_another's_thighs,,,,PROPOSED,HIGH,ACTION_CONTACT/INTERACTION,[],,
2837,framed_breasts,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,framed_breasts,,,,PROPOSED,MEDIUM,STYLE_QUALITY_META,[],,
2838,hand_under_clothes,KEEP_SPECIAL,DEEP_FAMILY:ACTION_INTERACTION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,ACTION_INTERACTION,action,STRUCTURED,,hand_under_clothes,,,,PROPOSED,HIGH,ACTION_CONTACT/INTERACTION,[],,
2839,unaligned_breasts,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,unaligned_breasts,,,,PROPOSED,HIGH,BODY_PART,[],,
2840,blood_from_eyes,KEEP_SPECIAL,DEEP_FAMILY:DAMAGE_STATE_ACTION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,DAMAGE_STATE_ACTION,state_or_action,STRUCTURED,,blood_from_eyes,,,,PROPOSED,HIGH,BODY_PART,[],,
2841,cloth_gag,KEEP_SPECIAL,DEEP_FAMILY:RESTRAINT_IMPLEMENT,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,RESTRAINT_IMPLEMENT,restraint_implement,DIRECT,,cloth_gag,,,,PROPOSED,HIGH,ACTION_CONTACT/INTERACTION,[],,
2842,head_between_breasts,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,head_between_breasts,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
2843,mole_on_ass,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:BODY_STATE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,BODY_STATE,body_state,DIRECT,,mole_on_ass,,,,PROPOSED,HIGH,BODY_PART,[],,
2844,blood_on_arm,KEEP_SPECIAL,DEEP_FAMILY:DAMAGE_STATE_ACTION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,DAMAGE_STATE_ACTION,state_or_action,STRUCTURED,,blood_on_arm,,,,PROPOSED,HIGH,BODY_PART,[],,
2845,tail_around_own_leg,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,tail_around_own_leg,,,,PROPOSED,HIGH,ACTION_CONTACT/INTERACTION,[],,
2846,projectile_lactation,KEEP_SPECIAL,DEEP_FAMILY:FLUID_STATE_ACTION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,FLUID_STATE_ACTION,effect_or_action,DIRECT,,projectile_lactation,,,,PROPOSED,MEDIUM,BODY_PART,[],,
2847,presenting_own_ass,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:POSE_COMPOSITION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,POSE_COMPOSITION,pose_camera,STRUCTURED,,presenting_own_ass,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
2848,micro_panties,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,micro_panties,,,,PROPOSED,HIGH,CLOTHING/EVERYDAY,[],,
2849,hands_on_own_ass,KEEP_SPECIAL,DEEP_FAMILY:ACTION_INTERACTION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,ACTION_INTERACTION,action,STRUCTURED,,hands_on_own_ass,,,,PROPOSED,HIGH,ACTION_CONTACT/INTERACTION,[],,
2850,bouncing_ass,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,bouncing_ass,,,,PROPOSED,HIGH,POSE_MOVEMENT,"[""BODY_PART""]",,
2851,arm_between_breasts,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,arm_between_breasts,,,,PROPOSED,MEDIUM,POSE_MOVEMENT,"[""BODY_PART""]",,
