special_id,canonical_or_tag,general_overlap,previous_product_fit_verdict,reverse_audit_verdict,reason,general_discoverability_note,provenance_note
1414,penis touching,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1415,sucking testicles,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1416,canine penis,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1417,nipple vibrator,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1418,oral object insertion,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1419,cum drinking,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1420,large dildo,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1421,cock-tail,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1422,penis tucking,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1423,vibrator in leg garter,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1424,semen on pecs,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1425,they had lots of sex afterwards,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1426,dark pussy,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1427,semen on fingers,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1428,penis ring,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1429,penis to nipple,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1430,table sex,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1431,cum on glasses,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1432,shared dildo,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1433,shared insertion,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1434,masturbating each other,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1435,lick balls,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1436,licking testicles,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1437,testicle licking,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1438,oviposition,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1439,penis under clothes,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1440,coaching (sexual),NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1441,penis tentacles,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1442,multiple handjob,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1443,nipple to nipple,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1444,food in pussy,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1445,male ryona,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1446,cum in glass,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1447,ddf threesome,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1448,ttf threesome,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1449,sucking nipples (male),NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1450,dff threesome,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1451,fft threesome,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1452,multi cock,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1453,barbed penis,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1454,studded penis,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1455,precum trail,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1456,nipple fuck,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1457,loli in a bag,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1458,double anal penetration,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1459,presenting anus,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1460,female ejaculation through clothing,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1461,female fingers in male anus,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1462,prostate massage,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1463,tentacle job,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1464,tentaclejob,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1465,tentacles on penis,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1466,anal beads pull,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
1467,panty on penis,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 Phase A mechanical ledgerのSpecialID/Tagを維持したB2 human review; 旧Product-Fit=KEEP_REFERENCE_ONLY。 IDs 801..1600は#96/#107追加ではない既存ID。 production Special/catalog/UserDataは変更していない。
