special_id,tag,mechanical_triage,triage_reason,exact_general_overlap,product_fit_verdict,promotion_status,meaning_status,generation_family,generation_role,prompt_use_mode,special_flags,general_canonical,general_display_ja,general_search_ja,general_post_count,general_status,general_confidence,general_primary_path,general_secondary_paths,human_final,human_reason
2458,implied bondage,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CONTEXT_MODIFIER,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CONTEXT_MODIFIER,semantic_support,SUPPORT,,implied_bondage,,,,PROPOSED,MEDIUM,ACTION_CONTACT/INTERACTION,[],,
2474,pasties under clothes,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,pasties_under_clothes,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2475,implied peeing,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CONTEXT_MODIFIER,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CONTEXT_MODIFIER,semantic_support,SUPPORT,,implied_peeing,,,,PROPOSED,MEDIUM,ACTION_CONTACT/INTIMATE,[],,
2481,imminent vomiting,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CONTEXT_MODIFIER,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CONTEXT_MODIFIER,semantic_support,SUPPORT,,imminent_vomiting,,,,PROPOSED,HIGH,ACTION_CONTACT/INTERACTION,[],,
2500,after peeing,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CONTEXT_MODIFIER,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CONTEXT_MODIFIER,semantic_support,SUPPORT,,after_peeing,,,,PROPOSED,MEDIUM,ACTION_CONTACT/INTERACTION,[],,
2505,thong panties,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP_REFERENCE_ONLY,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,thong_panties,,,,PROPOSED,HIGH,CLOTHING/EVERYDAY,[],,
2506,virgin,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:RELATION_ROLE_CONTEXT,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,RELATION_ROLE_CONTEXT,context,SUPPORT,,virgin,,,,PROPOSED,MEDIUM,STYLE_QUALITY_META,[],,
2519,sexually suggestive,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CONTEXT_MODIFIER,YES,KEEP_REFERENCE_ONLY,APPROVED_STATIC,SOURCE_CLEAR,CONTEXT_MODIFIER,semantic_support,SUPPORT,,sexually_suggestive,,,,UNRESOLVED,LOW,,[],,
2520,race fetishism symbol,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:RELATION_ROLE_CONTEXT,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,RELATION_ROLE_CONTEXT,context,SUPPORT,,race_fetishism_symbol,,,,PROPOSED,HIGH,TEXT_SYMBOL/SYMBOL,[],,
2521,panty peek,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,panty_peek,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2522,bra peek,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,bra_peek,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2523,ass peek,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,ass_peek,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,"[""BODY_PART""]",,
2524,male underwear peek,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,male_underwear_peek,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2525,no male underwear,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,no_male_underwear,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2526,virgin killer sweater,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,virgin_killer_sweater,,,,PROPOSED,HIGH,CLOTHING/EVERYDAY,[],,
2527,virgin destroyer sweater,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,virgin_destroyer_sweater,,,,PROPOSED,HIGH,CLOTHING/EVERYDAY,[],,
2734,areola piercing,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:IMPLEMENT_OBJECT,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,IMPLEMENT_OBJECT,implement,DIRECT,,areola_piercing,,,,PROPOSED,HIGH,BODY_PART,"[""CLOTHING/ACCESSORY""]",,
2740,colored pubic hair,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:BODY_ATTRIBUTE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,BODY_ATTRIBUTE,body_target_or_attribute,DIRECT,,colored_pubic_hair,,,,PROPOSED,HIGH,BODY_PART,"[""COLOR_APPEARANCE""]",,
2742,erection under blanket,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:DIRECT_COMPOSITE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,DIRECT_COMPOSITE,compound_visual,STRUCTURED,,erection_under_blanket,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2743,erection under towel,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:DIRECT_COMPOSITE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,DIRECT_COMPOSITE,compound_visual,STRUCTURED,,erection_under_towel,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2745,female pubic hair,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:BODY_ATTRIBUTE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,BODY_ATTRIBUTE,body_target_or_attribute,DIRECT,,female_pubic_hair,,,,PROPOSED,HIGH,BODY_PART,[],,
2746,futanari pov,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:POSE_COMPOSITION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,POSE_COMPOSITION,camera,STRUCTURED,COMPOSITION_OWNER_CANDIDATE,futanari_pov,,,,PROPOSED,MEDIUM,COMPOSITION_CAMERA,[],,
2750,imminent facesitting,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CONTEXT_MODIFIER,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CONTEXT_MODIFIER,semantic_support,SUPPORT,,imminent_facesitting,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
2751,implied erection,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CONTEXT_MODIFIER,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CONTEXT_MODIFIER,semantic_support,SUPPORT,,implied_erection,,,,PROPOSED,MEDIUM,BODY_PART,[],,
2754,large areolae,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:BODY_ATTRIBUTE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,BODY_ATTRIBUTE,body_target_or_attribute,DIRECT,,large_areolae,,,,PROPOSED,HIGH,BODY_PART,[],,
2758,male pubic hair,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:BODY_ATTRIBUTE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,BODY_ATTRIBUTE,body_target_or_attribute,DIRECT,,male_pubic_hair,,,,PROPOSED,HIGH,BODY_PART,[],,
2759,mind break,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:REACTION_STATE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,REACTION_STATE,reaction,DIRECT,,mind_break,,,,PROPOSED,MEDIUM,ACTION_CONTACT/INTERACTION,[],,
2765,pubic stubble,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:BODY_ATTRIBUTE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,BODY_ATTRIBUTE,body_target_or_attribute,DIRECT,,pubic_stubble,,,,PROPOSED,HIGH,BODY_PART,[],,
2766,pubic tattoo,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:BODY_ATTRIBUTE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,BODY_ATTRIBUTE,body_target_or_attribute,DIRECT,,pubic_tattoo,,,,PROPOSED,HIGH,BODY_PART,[],,
2767,rectum,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:BODY_ATTRIBUTE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,BODY_ATTRIBUTE,body_target_or_attribute,DIRECT,,rectum,,,,PROPOSED,HIGH,BODY_PART,[],,
2777,sparse pubic hair,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:BODY_ATTRIBUTE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,BODY_ATTRIBUTE,body_target_or_attribute,DIRECT,,sparse_pubic_hair,,,,PROPOSED,HIGH,BODY_PART,[],,
2789,clothes_lift,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,clothes_lift,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2790,skindentation,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:BODY_STATE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,BODY_STATE,body_state,DIRECT,,skindentation,,,,PROPOSED,HIGH,BODY_PART,[],,
2791,thick_thighs,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:BODY_STATE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,BODY_STATE,body_state,DIRECT,,thick_thighs,,,,PROPOSED,HIGH,BODY_PART,[],,
2792,ass_visible_through_thighs,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,ass_visible_through_thighs,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,"[""BODY_PART""]",,
2793,clothes_pull,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,clothes_pull,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2794,thigh_gap,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:BODY_STATE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,BODY_STATE,body_state,DIRECT,,thigh_gap,,,,PROPOSED,HIGH,BODY_PART,[],,
2795,lifting_own_clothes,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,lifting_own_clothes,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2797,breasts_apart,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,breasts_apart,,,,PROPOSED,HIGH,BODY_PART,[],,
2798,micro_bikini,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,micro_bikini,,,,PROPOSED,HIGH,CLOTHING/EVERYDAY,[],,
2800,mole_on_breast,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:BODY_STATE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,BODY_STATE,body_state,DIRECT,,mole_on_breast,,,,PROPOSED,HIGH,BODY_PART,[],,
2801,bikini_top_only,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,bikini_top_only,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2802,bouncing_breasts,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,bouncing_breasts,,,,PROPOSED,HIGH,POSE_MOVEMENT,"[""BODY_PART""]",,
2803,breasts_squeezed_together,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:BODY_STATE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,BODY_STATE,body_state,DIRECT,,breasts_squeezed_together,,,,PROPOSED,HIGH,ACTION_CONTACT/INTERACTION,[],,
2804,huge_ass,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:BODY_STATE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,BODY_STATE,body_state,DIRECT,,huge_ass,,,,PROPOSED,HIGH,BODY_PART,[],,
2805,hand_between_own_legs,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,hand_between_own_legs,,,,PROPOSED,HIGH,ACTION_CONTACT/INTERACTION,[],,
2807,arm_under_breasts,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,arm_under_breasts,,,,PROPOSED,HIGH,POSE_MOVEMENT,[],,
2808,midriff_peek,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,midriff_peek,,,,PROPOSED,HIGH,BODY_PART,[],,
2809,pov_crotch,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:POSE_COMPOSITION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,POSE_COMPOSITION,pose_camera,STRUCTURED,,pov_crotch,,,,PROPOSED,HIGH,COMPOSITION_CAMERA,[],,
2810,crotch_seam,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,crotch_seam,,,,PROPOSED,HIGH,CLOTHING/ACCESSORY,[],,
2811,highleg_panties,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,highleg_panties,,,,PROPOSED,MEDIUM,CLOTHING/EVERYDAY,[],,
2812,hanging_breasts,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,hanging_breasts,,,,PROPOSED,HIGH,BODY_PART,[],,
2813,panties_around_one_leg,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,panties_around_one_leg,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2814,highleg_one-piece_swimsuit,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,highleg_one-piece_swimsuit,,,,PROPOSED,MEDIUM,CLOTHING/EVERYDAY,[],,
2815,highleg_bikini,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,highleg_bikini,,,,PROPOSED,MEDIUM,CLOTHING/EVERYDAY,[],,
2816,clothes_between_breasts,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,clothes_between_breasts,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2817,micro_shorts,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,micro_shorts,,,,PROPOSED,HIGH,CLOTHING/EVERYDAY,[],,
2819,gigantic_breasts,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:BODY_STATE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,BODY_STATE,body_state,DIRECT,,gigantic_breasts,,,,PROPOSED,HIGH,BODY_PART,[],,
2820,arms_under_breasts,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,arms_under_breasts,,,,PROPOSED,HIGH,POSE_MOVEMENT,[],,
2823,bikini_bottom_only,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,bikini_bottom_only,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2824,bra_visible_through_clothes,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,bra_visible_through_clothes,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2826,sagging_breasts,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,sagging_breasts,,,,PROPOSED,HIGH,BODY_PART,[],,
2828,breast_lift,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,breast_lift,,,,PROPOSED,HIGH,ACTION_CONTACT/INTERACTION,"[""BODY_PART""]",,
2829,mole_on_thigh,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:BODY_STATE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,BODY_STATE,body_state,DIRECT,,mole_on_thigh,,,,PROPOSED,HIGH,BODY_PART,[],,
2830,breast_tattoo,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:BODY_STATE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,BODY_STATE,body_state,DIRECT,,breast_tattoo,,,,PROPOSED,HIGH,BODY_PART,[],,
2831,bursting_breasts,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,bursting_breasts,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,"[""BODY_PART""]",,
2833,armpit_peek,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,armpit_peek,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,"[""BODY_PART""]",,
2834,tail_through_clothes,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,tail_through_clothes,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2835,bikini_top_lift,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,bikini_top_lift,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2837,framed_breasts,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,framed_breasts,,,,PROPOSED,MEDIUM,STYLE_QUALITY_META,[],,
2839,unaligned_breasts,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,unaligned_breasts,,,,PROPOSED,HIGH,BODY_PART,[],,
2842,head_between_breasts,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,head_between_breasts,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
2843,mole_on_ass,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:BODY_STATE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,BODY_STATE,body_state,DIRECT,,mole_on_ass,,,,PROPOSED,HIGH,BODY_PART,[],,
2845,tail_around_own_leg,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,tail_around_own_leg,,,,PROPOSED,HIGH,ACTION_CONTACT/INTERACTION,[],,
2847,presenting_own_ass,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:POSE_COMPOSITION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,POSE_COMPOSITION,pose_camera,STRUCTURED,,presenting_own_ass,,,,PROPOSED,HIGH,ACTION_CONTACT/INTIMATE,[],,
2848,micro_panties,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,micro_panties,,,,PROPOSED,HIGH,CLOTHING/EVERYDAY,[],,
2850,bouncing_ass,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,bouncing_ass,,,,PROPOSED,HIGH,POSE_MOVEMENT,"[""BODY_PART""]",,
2851,arm_between_breasts,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,arm_between_breasts,,,,PROPOSED,MEDIUM,POSE_MOVEMENT,"[""BODY_PART""]",,
2852,presenting_own_breasts,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:POSE_COMPOSITION,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,POSE_COMPOSITION,pose_camera,STRUCTURED,,presenting_own_breasts,,,,PROPOSED,HIGH,POSE_MOVEMENT,[],,
2853,tail_between_legs,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,tail_between_legs,,,,PROPOSED,HIGH,ACTION_CONTACT/INTERACTION,[],,
2854,leotard_peek,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,leotard_peek,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
2856,clothes_between_thighs,NEEDS_REVIEW,EXACT_GENERAL_OVERLAP+GENERALISH_FAMILY:CLOTHING_EXPOSURE,YES,KEEP,APPROVED_STATIC,SOURCE_CLEAR,CLOTHING_EXPOSURE,visual_state,DIRECT,,clothes_between_thighs,,,,PROPOSED,HIGH,CLOTHING_STATE_EXPOSURE,[],,
