identity_key,is_general,is_special,sexual_intent,review_status,rule_id,evidence
raincoat,YES,NO,,UNCLASSIFIED,,
rainforest,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
raining_blood,YES,NO,,UNCLASSIFIED,,
raira_academy_school_uniform,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_VALIDATED_GENERAL_SUBPATHS_V3,PILOT_PURE+FRESH_HOLDOUT_30_30
raise_a_suilen,YES,NO,,UNCLASSIFIED,,
raise_buckle,YES,NO,,UNCLASSIFIED,,
raised_curb,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
raised_eyebrow,YES,NO,,UNCLASSIFIED,,
raised_eyebrows,YES,NO,,UNCLASSIFIED,,
raised_fist,YES,NO,,UNCLASSIFIED,,
raised_fists,YES,NO,,UNCLASSIFIED,,
raised_inner_eyebrows,YES,NO,,UNCLASSIFIED,,
raizen_high_school_uniform,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_VALIDATED_GENERAL_SUBPATHS_V3,PILOT_PURE+FRESH_HOLDOUT_30_30
rake,YES,NO,,UNCLASSIFIED,,
rakko-nabe,YES,NO,,UNCLASSIFIED,,
rakugo,YES,NO,,UNCLASSIFIED,,
rakuyo_(bloodborne),YES,NO,,UNCLASSIFIED,,
rakuyo_high_school_uniform,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_VALIDATED_GENERAL_SUBPATHS_V3,PILOT_PURE+FRESH_HOLDOUT_30_30
rally_car,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_VALIDATED_GENERAL_SUBPATHS_V3,PILOT_PURE+FRESH_HOLDOUT_30_30
ram_(animal),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
ram_(computer),YES,NO,,UNCLASSIFIED,,
ram_(re:zero)_(cosplay),YES,NO,,UNCLASSIFIED,,
ram_skull,YES,NO,,UNCLASSIFIED,,
ramekin,YES,NO,,UNCLASSIFIED,,
ramen,YES,NO,,UNCLASSIFIED,,
ramen_stand,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
ramp,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
ramune,YES,NO,NON_SEXUAL,HUMAN_REVIEWED,,PILOT_700:chunk_007_review_v1.csv
ran_ran_ru,YES,NO,,UNCLASSIFIED,,
random_servant_cosplay_(fate/grand_order),YES,NO,,UNCLASSIFIED,,
randoseru,YES,NO,,UNCLASSIFIED,,
range_blaster_(splatoon),YES,NO,,UNCLASSIFIED,,
range_finder,YES,NO,,UNCLASSIFIED,,
ranger_uniform_(amphibia),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_VALIDATED_GENERAL_SUBPATHS_V3,PILOT_PURE+FRESH_HOLDOUT_30_30
ranguage,YES,NO,,UNCLASSIFIED,,
ranka_lee_(cosplay),YES,NO,,UNCLASSIFIED,,
ranking,YES,NO,,UNCLASSIFIED,,
ranni_the_witch_(cosplay),YES,NO,,UNCLASSIFIED,,
ranoa_magic_academy_school_uniform,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_VALIDATED_GENERAL_SUBPATHS_V3,PILOT_PURE+FRESH_HOLDOUT_30_30
ranunculus,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
rape,YES,YES,SEXUAL,AUTO_HIGH_CONF,AUTO_SEXUAL_EXPLICIT_LEXEMES_V3,FULL_MATCH_REVIEW_50_50
rape_eyes,NO,YES,SEXUAL,AUTO_HIGH_CONF,AUTO_SEXUAL_EXPLICIT_LEXEMES_V3,FULL_MATCH_REVIEW_50_50
rape_face,YES,YES,SEXUAL,AUTO_HIGH_CONF,AUTO_SEXUAL_EXPLICIT_LEXEMES_V3,FULL_MATCH_REVIEW_50_50
rape_play,NO,YES,SEXUAL,AUTO_HIGH_CONF,AUTO_SEXUAL_EXPLICIT_LEXEMES_V3,FULL_MATCH_REVIEW_50_50
rapeface,NO,YES,,UNCLASSIFIED,,
rapeseed_blossoms,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
rapi_(nikke)_(cosplay),YES,NO,,UNCLASSIFIED,,
rapid_blaster_(splatoon),YES,NO,,UNCLASSIFIED,,
rapid_punches,YES,NO,,UNCLASSIFIED,,
rapier,YES,NO,,UNCLASSIFIED,,
rappelling,YES,NO,,UNCLASSIFIED,,
rapping,YES,NO,,UNCLASSIFIED,,
raptor,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
rapture_(nikke),YES,NO,,UNCLASSIFIED,,
rapunzel_(disney)_(cosplay),YES,NO,,UNCLASSIFIED,,
rare_candy,YES,NO,,UNCLASSIFIED,,
rasengan,YES,NO,,UNCLASSIFIED,,
rash_guard,YES,NO,,UNCLASSIFIED,,
raspberry,YES,NO,,UNCLASSIFIED,,
raspberry_hair_ornament,YES,NO,,UNCLASSIFIED,,
rathalos_(armor),YES,NO,,UNCLASSIFIED,,
ratite,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
ratline,YES,NO,,UNCLASSIFIED,,
rattail,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
rattle,YES,NO,,UNCLASSIFIED,,
rattle_drum,YES,NO,,UNCLASSIFIED,,
rave_party,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
raven_(dc)_(cosplay),YES,NO,,UNCLASSIFIED,,
raven_guard,YES,NO,,UNCLASSIFIED,,
raven_suit_(stellar_blade),YES,NO,,UNCLASSIFIED,,
ravenclaw,YES,NO,,UNCLASSIFIED,,
raver,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_VALIDATED_GENERAL_SUBPATHS_V3,PILOT_PURE+FRESH_HOLDOUT_30_30
ravine,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
raw_egg,YES,NO,,UNCLASSIFIED,,
raw_meat,YES,NO,,UNCLASSIFIED,,
rawst_berry,YES,NO,,UNCLASSIFIED,,
ray_gun,YES,NO,,UNCLASSIFIED,,
ray_of_grace,YES,NO,,UNCLASSIFIED,,
rayman_limbs,YES,NO,,UNCLASSIFIED,,
razor,YES,NO,,UNCLASSIFIED,,
razor_blade,YES,NO,,UNCLASSIFIED,,
razor_blade_earrings,YES,NO,,UNCLASSIFIED,,
razor_blade_hair_ornament,YES,NO,,UNCLASSIFIED,,
razz_berry,YES,NO,,UNCLASSIFIED,,
re-class_battleship_(cosplay),YES,NO,,UNCLASSIFIED,,
re;iris_(idolmaster),YES,NO,,UNCLASSIFIED,,
re_prologue_x_(idolmaster),YES,NO,,UNCLASSIFIED,,
reach-around,YES,YES,,UNCLASSIFIED,,
reach_around,NO,YES,,UNCLASSIFIED,,
reacharound,NO,YES,,UNCLASSIFIED,,
reaching,YES,NO,,UNCLASSIFIED,,
reaching_towards_another,YES,NO,,UNCLASSIFIED,,
reaching_towards_viewer,YES,NO,,UNCLASSIFIED,,
reaction_inset,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
reactive_armor,YES,NO,,UNCLASSIFIED,,
reading,YES,NO,,UNCLASSIFIED,,
reading_together,YES,NO,,UNCLASSIFIED,,
ready_to_draw,YES,NO,,UNCLASSIFIED,,
real_life_insert,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
real_world_location,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
realdoll,YES,NO,,UNCLASSIFIED,,
realified,YES,NO,,UNCLASSIFIED,,
realistic,YES,NO,,UNCLASSIFIED,,
realistic_teeth,YES,NO,,UNCLASSIFIED,,
reality_arc_(sinoalice),YES,NO,,UNCLASSIFIED,,
realization,YES,NO,,UNCLASSIFIED,,
rear-view_mirror,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
rear_naked_choke,YES,YES,,UNCLASSIFIED,,
rearing,YES,NO,,UNCLASSIFIED,,
rebar,YES,NO,,UNCLASSIFIED,,
rebecca_sugar_(style),YES,NO,,UNCLASSIFIED,,
rebel_alliance_(star_wars),YES,NO,,UNCLASSIFIED,,
rebellion_(sword),YES,NO,,UNCLASSIFIED,,
rebreather,YES,NO,,UNCLASSIFIED,,
receding_hairline,YES,NO,,UNCLASSIFIED,,
receipt,YES,NO,,UNCLASSIFIED,,
recharging,YES,NO,,UNCLASSIFIED,,
recipe,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
recipe_(object),YES,NO,,UNCLASSIFIED,,
recliner,YES,NO,,UNCLASSIFIED,,
reclining,YES,NO,,UNCLASSIFIED,,
recoil,YES,NO,,UNCLASSIFIED,,
recollection_(blue_archive),YES,NO,,UNCLASSIFIED,,
record_jacket,YES,NO,,UNCLASSIFIED,,
record_store,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
recorder,YES,NO,,UNCLASSIFIED,,
recorder_case,YES,NO,,UNCLASSIFIED,,
recording,YES,NO,,UNCLASSIFIED,,
recording_audio,YES,NO,,UNCLASSIFIED,,
recording_studio,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
recreational_vehicle,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_VALIDATED_GENERAL_SUBPATHS_V3,PILOT_PURE+FRESH_HOLDOUT_30_30
recruiters_(disney),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_VALIDATED_GENERAL_SUBPATHS_V3,PILOT_PURE+FRESH_HOLDOUT_30_30
recruitment_(blue_archive),YES,NO,,UNCLASSIFIED,,
recruitment_bag_(arknights),YES,NO,,UNCLASSIFIED,,
rectal_prolapse,NO,YES,,UNCLASSIFIED,,
rectangle,YES,NO,,UNCLASSIFIED,,
rectangular_6koma,YES,NO,,UNCLASSIFIED,,
rectangular_cage,YES,NO,,UNCLASSIFIED,,
rectangular_coffin,YES,NO,,UNCLASSIFIED,,
rectangular_earrings,YES,NO,,UNCLASSIFIED,,
rectangular_eyes,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
rectangular_eyewear,YES,NO,,UNCLASSIFIED,,
rectangular_halo,YES,NO,,UNCLASSIFIED,,
rectangular_mouth,YES,NO,,UNCLASSIFIED,,
rectangular_pupils,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
rectum,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,,PILOT_700:chunk_003_review_v1.csv
recurring_image,YES,NO,,UNCLASSIFIED,,
recursion,YES,NO,,UNCLASSIFIED,,
recursive_animalization,YES,NO,,UNCLASSIFIED,,
recursive_genderswap,YES,NO,,UNCLASSIFIED,,
recycle_bin,YES,NO,,UNCLASSIFIED,,
recycling_symbol,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
red-crowned_crane,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
red-eye_effect,YES,NO,,UNCLASSIFIED,,
red-framed_eyewear,YES,NO,,UNCLASSIFIED,,
red-tinted_eyewear,YES,NO,,UNCLASSIFIED,,
red_(pokemon)_(cosplay),YES,NO,,UNCLASSIFIED,,
red_apron,YES,NO,,UNCLASSIFIED,,
red_arm_warmers,YES,NO,,UNCLASSIFIED,,
red_armband,YES,NO,,UNCLASSIFIED,,
red_armor,YES,NO,,UNCLASSIFIED,,
red_arrow_and_circle_(meme),YES,NO,,UNCLASSIFIED,,
red_ascot,YES,NO,,UNCLASSIFIED,,
red_assault_visor,YES,NO,,UNCLASSIFIED,,
red_aura,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
red_babydoll,YES,NO,,UNCLASSIFIED,,
red_background,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
red_bag,YES,NO,,UNCLASSIFIED,,
red_bandage,YES,NO,,UNCLASSIFIED,,
red_bandana,YES,NO,,UNCLASSIFIED,,
red_bandeau,YES,NO,,UNCLASSIFIED,,
red_bean_paste,YES,NO,,UNCLASSIFIED,,
red_belt,YES,NO,,UNCLASSIFIED,,
red_bikini,YES,NO,,UNCLASSIFIED,,
red_bird,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
red_blindfold,NO,YES,,UNCLASSIFIED,,
red_bloomers,YES,NO,,UNCLASSIFIED,,
red_bodice,YES,NO,,UNCLASSIFIED,,
red_bodysuit,YES,NO,,UNCLASSIFIED,,
red_bonnet,YES,NO,,UNCLASSIFIED,,
red_boots,YES,NO,,UNCLASSIFIED,,
red_border,YES,NO,,UNCLASSIFIED,,
red_bow,YES,NO,,UNCLASSIFIED,,
red_bowtie,YES,NO,,UNCLASSIFIED,,
red_bra,YES,NO,,UNCLASSIFIED,,
red_bridal_gauntlets,YES,NO,,UNCLASSIFIED,,
red_bull,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
red_buruma,YES,NO,,UNCLASSIFIED,,
red_bustier,YES,NO,,UNCLASSIFIED,,
red_butt,NO,YES,,UNCLASSIFIED,,
red_butterfly,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
red_button,YES,NO,,UNCLASSIFIED,,
red_camisole,YES,NO,,UNCLASSIFIED,,
red_cape,YES,NO,,UNCLASSIFIED,,
red_capelet,YES,NO,,UNCLASSIFIED,,
red_car,YES,NO,,UNCLASSIFIED,,
red_cardigan,YES,NO,,UNCLASSIFIED,,
red_carnation,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
red_carpet,YES,NO,,UNCLASSIFIED,,
red_cat,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
red_changpao,YES,NO,,UNCLASSIFIED,,
red_choker,YES,NO,,UNCLASSIFIED,,
red_circle,YES,NO,,UNCLASSIFIED,,
red_claws,YES,NO,,UNCLASSIFIED,,
red_cloak,YES,NO,,UNCLASSIFIED,,
red_coat,YES,NO,,UNCLASSIFIED,,
red_collar,YES,NO,,UNCLASSIFIED,,
red_corset,YES,NO,,UNCLASSIFIED,,
red_cross,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
red_cross_armband,YES,NO,,UNCLASSIFIED,,
red_cross_tie,YES,NO,,UNCLASSIFIED,,
red_crown,YES,NO,,UNCLASSIFIED,,
red_dot_sight,YES,NO,,UNCLASSIFIED,,
red_dougi,YES,NO,,UNCLASSIFIED,,
red_dress,YES,NO,,UNCLASSIFIED,,
red_eyeliner,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
red_eyes,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
red_eyes_(e.g.o),YES,NO,,UNCLASSIFIED,,
red_eyeshadow,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
red_facepaint,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
red_facial_hair,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
red_feathers,YES,NO,,UNCLASSIFIED,,
red_feet,YES,NO,,UNCLASSIFIED,,
red_fire,YES,NO,NON_SEXUAL,HUMAN_REVIEWED,,HOLDOUT_240:chunk_002_review_v1.csv
red_flag,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
red_flower,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
red_fundoshi,YES,NO,,UNCLASSIFIED,,
red_fur,YES,NO,,UNCLASSIFIED,,
red_garter,YES,NO,NON_SEXUAL,HUMAN_REVIEWED,,PILOT_700:chunk_004_review_v1.csv
red_garter_belt,YES,NO,,UNCLASSIFIED,,
red_garter_straps,YES,NO,,UNCLASSIFIED,,
red_gem,YES,NO,,UNCLASSIFIED,,
red_ginger_(flower),YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
red_gloves,YES,NO,,UNCLASSIFIED,,
red_goggles,YES,NO,,UNCLASSIFIED,,
red_hair,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
red_hairband,YES,NO,,UNCLASSIFIED,,
red_hakama,YES,NO,,UNCLASSIFIED,,
red_halo,YES,NO,,UNCLASSIFIED,,
red_hands,YES,NO,,UNCLASSIFIED,,
red_hanfu,YES,NO,,UNCLASSIFIED,,
red_haori,YES,NO,,UNCLASSIFIED,,
red_happi,YES,NO,NON_SEXUAL,HUMAN_REVIEWED,,PILOT_700:chunk_005_review_v1.csv
red_hat,YES,NO,,UNCLASSIFIED,,
red_headband,YES,NO,,UNCLASSIFIED,,
red_headdress,YES,NO,,UNCLASSIFIED,,
red_headscarf,YES,NO,,UNCLASSIFIED,,
red_helmet,YES,NO,,UNCLASSIFIED,,
red_hiphighs,YES,NO,,UNCLASSIFIED,,
red_hood,YES,NO,,UNCLASSIFIED,,
red_hoodie,YES,NO,,UNCLASSIFIED,,
red_horns,YES,NO,,UNCLASSIFIED,,
red_jacket,YES,NO,,UNCLASSIFIED,,
red_jumpsuit,YES,NO,,UNCLASSIFIED,,
red_kimono,YES,NO,,UNCLASSIFIED,,
red_leaf,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
red_leash,YES,NO,NON_SEXUAL,HUMAN_REVIEWED,,PILOT_700:chunk_001_review_v1.csv
red_leather,YES,NO,,UNCLASSIFIED,,
red_leg_warmers,YES,NO,,UNCLASSIFIED,,
red_leggings,YES,NO,,UNCLASSIFIED,,
red_leotard,YES,NO,,UNCLASSIFIED,,
red_light,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
red_lightning,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
red_lightsaber,YES,NO,,UNCLASSIFIED,,
red_lining,YES,NO,,UNCLASSIFIED,,
red_lips,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
red_loincloth,YES,NO,,UNCLASSIFIED,,
red_male_swimwear,YES,NO,,UNCLASSIFIED,,
red_male_underwear,YES,NO,,UNCLASSIFIED,,
red_mask,YES,NO,,UNCLASSIFIED,,
red_mittens,YES,NO,,UNCLASSIFIED,,
red_moon,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
red_nails,YES,NO,,UNCLASSIFIED,,
red_neckerchief,YES,NO,,UNCLASSIFIED,,
red_necktie,YES,NO,,UNCLASSIFIED,,
red_nightgown,YES,NO,,UNCLASSIFIED,,
red_nipples,YES,YES,,UNCLASSIFIED,,
red_nose,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
red_ocean,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
red_one-piece_swimsuit,YES,NO,,UNCLASSIFIED,,
red_oni,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
red_outline,YES,NO,,UNCLASSIFIED,,
red_overalls,YES,NO,,UNCLASSIFIED,,
red_overskirt,YES,NO,,UNCLASSIFIED,,
red_paint,YES,NO,,UNCLASSIFIED,,
red_pajamas,YES,NO,,UNCLASSIFIED,,
red_panda,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
red_panda_boy,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_VALIDATED_GENERAL_SUBPATHS_V3,PILOT_PURE+FRESH_HOLDOUT_30_30
red_panda_costume,YES,NO,,UNCLASSIFIED,,
red_panda_ears,YES,NO,,UNCLASSIFIED,,
red_panda_girl,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_VALIDATED_GENERAL_SUBPATHS_V3,PILOT_PURE+FRESH_HOLDOUT_30_30
red_panda_tail,YES,NO,,UNCLASSIFIED,,
red_panties,YES,NO,,UNCLASSIFIED,,
red_pants,YES,NO,,UNCLASSIFIED,,
red_pantyhose,YES,NO,,UNCLASSIFIED,,
red_penis,YES,YES,,UNCLASSIFIED,,
red_pepper,YES,NO,,UNCLASSIFIED,,
red_petals,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
red_pillow,YES,NO,,UNCLASSIFIED,,
red_plume,YES,NO,,UNCLASSIFIED,,
red_poncho,YES,NO,,UNCLASSIFIED,,
red_prison_magic_school_uniform,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_VALIDATED_GENERAL_SUBPATHS_V3,PILOT_PURE+FRESH_HOLDOUT_30_30
red_pubic_hair,YES,NO,,UNCLASSIFIED,,
red_pupils,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
red_queen_(sword),YES,NO,,UNCLASSIFIED,,
red_ribbon,YES,NO,,UNCLASSIFIED,,
red_ribbon_army,YES,NO,,UNCLASSIFIED,,
red_robe,YES,NO,,UNCLASSIFIED,,
red_romper,YES,NO,,UNCLASSIFIED,,
red_rope,YES,NO,,UNCLASSIFIED,,
red_rose,YES,NO,NON_SEXUAL,HUMAN_REVIEWED,,PILOT_700:chunk_006_review_v1.csv
red_sailor_collar,YES,NO,,UNCLASSIFIED,,
red_sandals,YES,NO,,UNCLASSIFIED,,
red_sarong,YES,NO,,UNCLASSIFIED,,
red_sash,YES,NO,,UNCLASSIFIED,,
red_scales,YES,NO,,UNCLASSIFIED,,
red_scarf,YES,NO,,UNCLASSIFIED,,
red_sclera,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
red_scrunchie,YES,NO,,UNCLASSIFIED,,
red_serafuku,YES,NO,,UNCLASSIFIED,,
red_shawl,YES,NO,,UNCLASSIFIED,,
red_sheet,YES,NO,,UNCLASSIFIED,,
red_sheet_(e.g.o),YES,NO,,UNCLASSIFIED,,
red_shell_(mario),YES,NO,,UNCLASSIFIED,,
red_shirt,YES,NO,,UNCLASSIFIED,,
red_shoes,YES,NO,,UNCLASSIFIED,,
red_shorts,YES,NO,,UNCLASSIFIED,,
red_shrug,YES,NO,,UNCLASSIFIED,,
red_skin,YES,NO,,UNCLASSIFIED,,
red_skirt,YES,NO,,UNCLASSIFIED,,
red_sky,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
red_sleeves,YES,NO,,UNCLASSIFIED,,
red_slingshot_swimsuit,YES,NO,,UNCLASSIFIED,,
red_slippers,YES,NO,,UNCLASSIFIED,,
red_snake,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
red_snapper,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
red_socks,YES,NO,,UNCLASSIFIED,,
red_sports_bra,YES,NO,,UNCLASSIFIED,,
red_star,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120
red_stone_of_aja,YES,NO,,UNCLASSIFIED,,
