identity_key,bucket,reason
reverse_princess_carry,ORDINARY_INTERACTION,no_boundary_cue
rhythm_game,ORDINARY_INTERACTION,no_boundary_cue
rice_on_face,ORDINARY_INTERACTION,no_boundary_cue
rice_planting,ORDINARY_INTERACTION,no_boundary_cue
ricocheting,ORDINARY_INTERACTION,no_boundary_cue
riding,ORDINARY_INTERACTION,no_boundary_cue
riding_animal,ORDINARY_INTERACTION,no_boundary_cue
riding_bird,ORDINARY_INTERACTION,no_boundary_cue
riding_boar,ORDINARY_INTERACTION,no_boundary_cue
riding_digimon,ORDINARY_INTERACTION,no_boundary_cue
riding_dinosaur,ORDINARY_INTERACTION,no_boundary_cue
riding_dragon,ORDINARY_INTERACTION,no_boundary_cue
riding_person,ORDINARY_INTERACTION,no_boundary_cue
riding_pokemon,ORDINARY_INTERACTION,no_boundary_cue
riding_roller_coaster,ORDINARY_INTERACTION,no_boundary_cue
riding_shark,ORDINARY_INTERACTION,no_boundary_cue
riding_vacuum_cleaner,ORDINARY_INTERACTION,no_boundary_cue
right-hand_drive,ORDINARY_INTERACTION,no_boundary_cue
ring_on_every_finger,ORDINARY_INTERACTION,no_boundary_cue
ripping,ORDINARY_INTERACTION,no_boundary_cue
ritual,ORDINARY_INTERACTION,no_boundary_cue
rivalry,ORDINARY_INTERACTION,no_boundary_cue
roasting,ORDINARY_INTERACTION,no_boundary_cue
robbery,ORDINARY_INTERACTION,no_boundary_cue
rock_balancing,ORDINARY_INTERACTION,no_boundary_cue
rock_climbing,ORDINARY_INTERACTION,no_boundary_cue
rock_paper_scissors,ORDINARY_INTERACTION,no_boundary_cue
role_reversal,ORDINARY_INTERACTION,no_boundary_cue
rotting,ORDINARY_INTERACTION,no_boundary_cue
rubbing,ORDINARY_INTERACTION,no_boundary_cue
rubbing_ears,ORDINARY_INTERACTION,no_boundary_cue
rubbing_eyes,ORDINARY_INTERACTION,no_boundary_cue
rubbing_hands_together,ORDINARY_INTERACTION,no_boundary_cue
rubbing_head,ORDINARY_INTERACTION,no_boundary_cue
rubbing_neck,ORDINARY_INTERACTION,no_boundary_cue
rubbing_nose,ORDINARY_INTERACTION,no_boundary_cue
ruffling_hair,ORDINARY_INTERACTION,no_boundary_cue
rugby,ORDINARY_INTERACTION,no_boundary_cue
run_over,ORDINARY_INTERACTION,no_boundary_cue
russian_roulette,ORDINARY_INTERACTION,no_boundary_cue
saigo_no_getsuga_tenshou,ORDINARY_INTERACTION,no_boundary_cue
sailing,ORDINARY_INTERACTION,no_boundary_cue
sandwiched,ORDINARY_INTERACTION,no_boundary_cue
scam,ORDINARY_INTERACTION,no_boundary_cue
scolding,ORDINARY_INTERACTION,no_boundary_cue
scratching,ORDINARY_INTERACTION,no_boundary_cue
scratching_ass,ORDINARY_INTERACTION,no_boundary_cue
scratching_back,ORDINARY_INTERACTION,no_boundary_cue
scratching_cheek,ORDINARY_INTERACTION,no_boundary_cue
scratching_chin,ORDINARY_INTERACTION,no_boundary_cue
scratching_head,ORDINARY_INTERACTION,no_boundary_cue
scratching_neck,ORDINARY_INTERACTION,no_boundary_cue
scratching_stomach,ORDINARY_INTERACTION,no_boundary_cue
scruffing,ORDINARY_INTERACTION,no_boundary_cue
scuba,ORDINARY_INTERACTION,no_boundary_cue
sculpting,ORDINARY_INTERACTION,no_boundary_cue
searching,ORDINARY_INTERACTION,no_boundary_cue
self-harm,ORDINARY_INTERACTION,no_boundary_cue
self_wedgie,ORDINARY_INTERACTION,no_boundary_cue
selfie_prank,ORDINARY_INTERACTION,no_boundary_cue
sensory_deprivation,ORDINARY_INTERACTION,no_boundary_cue
seppuku,ORDINARY_INTERACTION,no_boundary_cue
shadow_hands,ORDINARY_INTERACTION,no_boundary_cue
shared_bathing,ORDINARY_INTERACTION,no_boundary_cue
shared_bed,ORDINARY_INTERACTION,no_boundary_cue
shared_drink,ORDINARY_INTERACTION,no_boundary_cue
shared_food,ORDINARY_INTERACTION,no_boundary_cue
sharing,ORDINARY_INTERACTION,no_boundary_cue
sharing_food,ORDINARY_INTERACTION,no_boundary_cue
shedding,ORDINARY_INTERACTION,no_boundary_cue
sheet_grab,ORDINARY_INTERACTION,no_boundary_cue
shielding,ORDINARY_INTERACTION,no_boundary_cue
shielding_another_from_rain,ORDINARY_INTERACTION,no_boundary_cue
shirt_hold,ORDINARY_INTERACTION,no_boundary_cue
shirt_in_mouth,ORDINARY_INTERACTION,no_boundary_cue
shooing,ORDINARY_INTERACTION,no_boundary_cue
shooting_through_heart,ORDINARY_INTERACTION,no_boundary_cue
shootout,ORDINARY_INTERACTION,no_boundary_cue
shorts_tug,ORDINARY_INTERACTION,no_boundary_cue
shot_down,ORDINARY_INTERACTION,no_boundary_cue
shoulder_carry,ORDINARY_INTERACTION,no_boundary_cue
shoulder_massage,ORDINARY_INTERACTION,no_boundary_cue
shouting_with_hands,ORDINARY_INTERACTION,no_boundary_cue
shoving,ORDINARY_INTERACTION,no_boundary_cue
showering,ORDINARY_INTERACTION,no_boundary_cue
shushing,ORDINARY_INTERACTION,no_boundary_cue
side_labret_piercing,ORDINARY_INTERACTION,no_boundary_cue
sighting,ORDINARY_INTERACTION,no_boundary_cue
sitting_on_animal,ORDINARY_INTERACTION,no_boundary_cue
sitting_on_another's_back,ORDINARY_INTERACTION,no_boundary_cue
sitting_on_arm,ORDINARY_INTERACTION,no_boundary_cue
sitting_on_ball,ORDINARY_INTERACTION,no_boundary_cue
sitting_on_book,ORDINARY_INTERACTION,no_boundary_cue
sitting_on_box,ORDINARY_INTERACTION,no_boundary_cue
sitting_on_branch,ORDINARY_INTERACTION,no_boundary_cue
sitting_on_creature,ORDINARY_INTERACTION,no_boundary_cue
sitting_on_drum,ORDINARY_INTERACTION,no_boundary_cue
sitting_on_fence,ORDINARY_INTERACTION,no_boundary_cue
sitting_on_food,ORDINARY_INTERACTION,no_boundary_cue
sitting_on_hair,ORDINARY_INTERACTION,no_boundary_cue
sitting_on_hand,ORDINARY_INTERACTION,no_boundary_cue
sitting_on_head,ORDINARY_INTERACTION,no_boundary_cue
sitting_on_lap,ORDINARY_INTERACTION,no_boundary_cue
sitting_on_leg,ORDINARY_INTERACTION,no_boundary_cue
sitting_on_liquid,ORDINARY_INTERACTION,no_boundary_cue
sitting_on_log,ORDINARY_INTERACTION,no_boundary_cue
sitting_on_mecha,ORDINARY_INTERACTION,no_boundary_cue
sitting_on_mushroom,ORDINARY_INTERACTION,no_boundary_cue
sitting_on_object,ORDINARY_INTERACTION,no_boundary_cue
sitting_on_own_tail,ORDINARY_INTERACTION,no_boundary_cue
sitting_on_person,ORDINARY_INTERACTION,no_boundary_cue
sitting_on_piano,ORDINARY_INTERACTION,no_boundary_cue
sitting_on_pillow,ORDINARY_INTERACTION,no_boundary_cue
sitting_on_pokemon,ORDINARY_INTERACTION,no_boundary_cue
sitting_on_robot,ORDINARY_INTERACTION,no_boundary_cue
sitting_on_roof,ORDINARY_INTERACTION,no_boundary_cue
sitting_on_shoulder,ORDINARY_INTERACTION,no_boundary_cue
sitting_on_stairs,ORDINARY_INTERACTION,no_boundary_cue
sitting_on_table,ORDINARY_INTERACTION,no_boundary_cue
sitting_on_torii,ORDINARY_INTERACTION,no_boundary_cue
sitting_on_wall,ORDINARY_INTERACTION,no_boundary_cue
sitting_on_water,ORDINARY_INTERACTION,no_boundary_cue
sitting_on_weapon,ORDINARY_INTERACTION,no_boundary_cue
skull_head,ORDINARY_INTERACTION,no_boundary_cue
skull_on_head,ORDINARY_INTERACTION,no_boundary_cue
slam,ORDINARY_INTERACTION,no_boundary_cue
slam_dunk_(basketball),ORDINARY_INTERACTION,no_boundary_cue
slamming_door,ORDINARY_INTERACTION,no_boundary_cue
slashing,ORDINARY_INTERACTION,no_boundary_cue
sleep_talking,ORDINARY_INTERACTION,no_boundary_cue
sleeper_hold,ORDINARY_INTERACTION,no_boundary_cue
sleepover,ORDINARY_INTERACTION,no_boundary_cue
slime_on_head,ORDINARY_INTERACTION,no_boundary_cue
slit_throat_(gesture),ORDINARY_INTERACTION,no_boundary_cue
slurping,ORDINARY_INTERACTION,no_boundary_cue
smack,ORDINARY_INTERACTION,no_boundary_cue
smearing,ORDINARY_INTERACTION,no_boundary_cue
smell,ORDINARY_INTERACTION,no_boundary_cue
smelling_flower,ORDINARY_INTERACTION,no_boundary_cue
smelling_shoe,ORDINARY_INTERACTION,no_boundary_cue
snake_wrapped_around_arm,ORDINARY_INTERACTION,no_boundary_cue
snake_wrapped_around_body,ORDINARY_INTERACTION,no_boundary_cue
snake_wrapped_around_leg,ORDINARY_INTERACTION,no_boundary_cue
snake_wrapped_around_neck,ORDINARY_INTERACTION,no_boundary_cue
snapping_fingers,ORDINARY_INTERACTION,no_boundary_cue
sneaking,ORDINARY_INTERACTION,no_boundary_cue
sneezing,ORDINARY_INTERACTION,no_boundary_cue
snoring,ORDINARY_INTERACTION,no_boundary_cue
snort,ORDINARY_INTERACTION,no_boundary_cue
snow_on_head,ORDINARY_INTERACTION,no_boundary_cue
snow_on_headwear,ORDINARY_INTERACTION,no_boundary_cue
snow_on_tree,ORDINARY_INTERACTION,no_boundary_cue
soaking_feet,ORDINARY_INTERACTION,no_boundary_cue
soaking_hands,ORDINARY_INTERACTION,no_boundary_cue
soccer,ORDINARY_INTERACTION,no_boundary_cue
softball_(sport),ORDINARY_INTERACTION,no_boundary_cue
songkran,ORDINARY_INTERACTION,no_boundary_cue
speech_stab,ORDINARY_INTERACTION,no_boundary_cue
spell,ORDINARY_INTERACTION,no_boundary_cue
spiking,ORDINARY_INTERACTION,no_boundary_cue
spill,ORDINARY_INTERACTION,no_boundary_cue
spilling,ORDINARY_INTERACTION,no_boundary_cue
spit_take,ORDINARY_INTERACTION,no_boundary_cue
spitting,ORDINARY_INTERACTION,no_boundary_cue
spitting_in_another's_mouth,ORDINARY_INTERACTION,no_boundary_cue
spitting_on_another,ORDINARY_INTERACTION,no_boundary_cue
spitting_seed,ORDINARY_INTERACTION,no_boundary_cue
splashing,ORDINARY_INTERACTION,no_boundary_cue
spraying,ORDINARY_INTERACTION,no_boundary_cue
squatting_on_person,ORDINARY_INTERACTION,no_boundary_cue
squeezing,ORDINARY_INTERACTION,no_boundary_cue
squeezing_cheeks,ORDINARY_INTERACTION,no_boundary_cue
squishing,ORDINARY_INTERACTION,no_boundary_cue
stab,ORDINARY_INTERACTION,no_boundary_cue
stabbed_heart,ORDINARY_INTERACTION,no_boundary_cue
stabbing_viewer,ORDINARY_INTERACTION,no_boundary_cue
stacking,ORDINARY_INTERACTION,no_boundary_cue
stalking,ORDINARY_INTERACTION,no_boundary_cue
stand-up_comedy,ORDINARY_INTERACTION,no_boundary_cue
standing_on_animal,ORDINARY_INTERACTION,no_boundary_cue
standing_on_another's_head,ORDINARY_INTERACTION,no_boundary_cue
standing_on_box,ORDINARY_INTERACTION,no_boundary_cue
standing_on_branch,ORDINARY_INTERACTION,no_boundary_cue
standing_on_chair,ORDINARY_INTERACTION,no_boundary_cue
standing_on_desk,ORDINARY_INTERACTION,no_boundary_cue
standing_on_liquid,ORDINARY_INTERACTION,no_boundary_cue
standing_on_magic_circle,ORDINARY_INTERACTION,no_boundary_cue
standing_on_object,ORDINARY_INTERACTION,no_boundary_cue
standing_on_person,ORDINARY_INTERACTION,no_boundary_cue
standing_on_rock,ORDINARY_INTERACTION,no_boundary_cue
standing_on_roof,ORDINARY_INTERACTION,no_boundary_cue
standing_on_shoulder,ORDINARY_INTERACTION,no_boundary_cue
standing_on_swing,ORDINARY_INTERACTION,no_boundary_cue
standing_on_sword,ORDINARY_INTERACTION,no_boundary_cue
standing_on_torii,ORDINARY_INTERACTION,no_boundary_cue
standing_on_weapon,ORDINARY_INTERACTION,no_boundary_cue
stapled,ORDINARY_INTERACTION,no_boundary_cue
stapled_face,ORDINARY_INTERACTION,no_boundary_cue
star_hands,ORDINARY_INTERACTION,no_boundary_cue
star_in_mouth,ORDINARY_INTERACTION,no_boundary_cue
staring_contest,ORDINARY_INTERACTION,no_boundary_cue
stepping_on_non-human,ORDINARY_INTERACTION,no_boundary_cue
stepping_on_object,ORDINARY_INTERACTION,no_boundary_cue
stepping_on_viewer,ORDINARY_INTERACTION,no_boundary_cue
sticker_on_arm,ORDINARY_INTERACTION,no_boundary_cue
sticker_on_chest,ORDINARY_INTERACTION,no_boundary_cue
sticker_on_clothes,ORDINARY_INTERACTION,no_boundary_cue
sticker_on_face,ORDINARY_INTERACTION,no_boundary_cue
sticker_on_leg,ORDINARY_INTERACTION,no_boundary_cue
sticker_on_stomach,ORDINARY_INTERACTION,no_boundary_cue
stirring,ORDINARY_INTERACTION,no_boundary_cue
stomping,ORDINARY_INTERACTION,no_boundary_cue
stomping_viewer,ORDINARY_INTERACTION,no_boundary_cue
strip_game,ORDINARY_INTERACTION,no_boundary_cue
strip_mahjong,ORDINARY_INTERACTION,no_boundary_cue
strip_poker,ORDINARY_INTERACTION,no_boundary_cue
stroking,ORDINARY_INTERACTION,no_boundary_cue
stroking_another's_chin,ORDINARY_INTERACTION,no_boundary_cue
stroking_own_chin,ORDINARY_INTERACTION,no_boundary_cue
struggling,ORDINARY_INTERACTION,no_boundary_cue
stubbing_toe,ORDINARY_INTERACTION,no_boundary_cue
study_distraction,ORDINARY_INTERACTION,no_boundary_cue
studying,ORDINARY_INTERACTION,no_boundary_cue
suicide,ORDINARY_INTERACTION,no_boundary_cue
suicide_bomb,ORDINARY_INTERACTION,no_boundary_cue
suikawari,ORDINARY_INTERACTION,no_boundary_cue
sumaki_(action),ORDINARY_INTERACTION,no_boundary_cue
summoning,ORDINARY_INTERACTION,no_boundary_cue
sumo,ORDINARY_INTERACTION,no_boundary_cue
suplex,ORDINARY_INTERACTION,no_boundary_cue
supporting_another's_weight,ORDINARY_INTERACTION,no_boundary_cue
surgery,ORDINARY_INTERACTION,no_boundary_cue
swallowing,ORDINARY_INTERACTION,no_boundary_cue
swatting,ORDINARY_INTERACTION,no_boundary_cue
sword_between_thighs,ORDINARY_INTERACTION,no_boundary_cue
table_flip,ORDINARY_INTERACTION,no_boundary_cue
table_tennis,ORDINARY_INTERACTION,no_boundary_cue
tackle,ORDINARY_INTERACTION,no_boundary_cue
taekwondo,ORDINARY_INTERACTION,no_boundary_cue
tail_around_another's_arm,ORDINARY_INTERACTION,no_boundary_cue
tail_around_another's_waist,ORDINARY_INTERACTION,no_boundary_cue
tail_around_arm,ORDINARY_INTERACTION,no_boundary_cue
tail_around_neck,ORDINARY_INTERACTION,no_boundary_cue
tail_around_own_waist,ORDINARY_INTERACTION,no_boundary_cue
tail_grab,ORDINARY_INTERACTION,no_boundary_cue
tail_on_face,ORDINARY_INTERACTION,no_boundary_cue
tail_stimulation,ORDINARY_INTERACTION,no_boundary_cue
tails_touching,ORDINARY_INTERACTION,no_boundary_cue
take_it_home,ORDINARY_INTERACTION,no_boundary_cue
takeoff,ORDINARY_INTERACTION,no_boundary_cue
taking_another's_hand,ORDINARY_INTERACTION,no_boundary_cue
taking_cover,ORDINARY_INTERACTION,no_boundary_cue
taking_notes,ORDINARY_INTERACTION,no_boundary_cue
taking_picture,ORDINARY_INTERACTION,no_boundary_cue
taking_shelter,ORDINARY_INTERACTION,no_boundary_cue
talking,ORDINARY_INTERACTION,no_boundary_cue
talking_on_phone,ORDINARY_INTERACTION,no_boundary_cue
tangle,ORDINARY_INTERACTION,no_boundary_cue
tango,ORDINARY_INTERACTION,no_boundary_cue
target_practice,ORDINARY_INTERACTION,no_boundary_cue
tasting,ORDINARY_INTERACTION,no_boundary_cue
tattooing,ORDINARY_INTERACTION,no_boundary_cue
tea_ceremony,ORDINARY_INTERACTION,no_boundary_cue
tea_party,ORDINARY_INTERACTION,no_boundary_cue
teaching,ORDINARY_INTERACTION,no_boundary_cue
teamwork,ORDINARY_INTERACTION,no_boundary_cue
teeth_hold,ORDINARY_INTERACTION,no_boundary_cue
telekinesis,ORDINARY_INTERACTION,no_boundary_cue
telepathy,ORDINARY_INTERACTION,no_boundary_cue
teleportation,ORDINARY_INTERACTION,no_boundary_cue
tennis,ORDINARY_INTERACTION,no_boundary_cue
tennis_serve,ORDINARY_INTERACTION,no_boundary_cue
thigh_cutting,ORDINARY_INTERACTION,no_boundary_cue
thigh_straddling,ORDINARY_INTERACTION,no_boundary_cue
three-legged_race,ORDINARY_INTERACTION,no_boundary_cue
throat_grab,ORDINARY_INTERACTION,no_boundary_cue
throwing,ORDINARY_INTERACTION,no_boundary_cue
throwing_food,ORDINARY_INTERACTION,no_boundary_cue
throwing_money,ORDINARY_INTERACTION,no_boundary_cue
throwing_person,ORDINARY_INTERACTION,no_boundary_cue
throwing_petals,ORDINARY_INTERACTION,no_boundary_cue
throwing_poke_ball,ORDINARY_INTERACTION,no_boundary_cue
tickling,ORDINARY_INTERACTION,no_boundary_cue
tickling_ass,ORDINARY_INTERACTION,no_boundary_cue
tickling_back,ORDINARY_INTERACTION,no_boundary_cue
tickling_face,ORDINARY_INTERACTION,no_boundary_cue
tickling_legs,ORDINARY_INTERACTION,no_boundary_cue
tickling_navel,ORDINARY_INTERACTION,no_boundary_cue
tickling_sides,ORDINARY_INTERACTION,no_boundary_cue
tickling_stomach,ORDINARY_INTERACTION,no_boundary_cue
tied_to_chair,ORDINARY_INTERACTION,no_boundary_cue
tied_to_stake,ORDINARY_INTERACTION,no_boundary_cue
tied_up_(nonsexual),ORDINARY_INTERACTION,no_boundary_cue
time_travel,ORDINARY_INTERACTION,no_boundary_cue
toasting_(gesture),ORDINARY_INTERACTION,no_boundary_cue
toilet_use,ORDINARY_INTERACTION,no_boundary_cue
tossing,ORDINARY_INTERACTION,no_boundary_cue
touching_another's_back,ORDINARY_INTERACTION,no_boundary_cue
touching_forehead,ORDINARY_INTERACTION,no_boundary_cue
touching_self_through_portal,ORDINARY_INTERACTION,no_boundary_cue
towel_tug,ORDINARY_INTERACTION,no_boundary_cue
towing,ORDINARY_INTERACTION,no_boundary_cue
training,ORDINARY_INTERACTION,no_boundary_cue
training_corps_(emblem),ORDINARY_INTERACTION,no_boundary_cue
training_tap,ORDINARY_INTERACTION,no_boundary_cue
training_wheels,ORDINARY_INTERACTION,no_boundary_cue
trampling,ORDINARY_INTERACTION,no_boundary_cue
transformation,ORDINARY_INTERACTION,no_boundary_cue
travel,ORDINARY_INTERACTION,no_boundary_cue
travel_attendant,ORDINARY_INTERACTION,no_boundary_cue
trick-or-treating,ORDINARY_INTERACTION,no_boundary_cue
trick_or_treat,ORDINARY_INTERACTION,no_boundary_cue
tripping,ORDINARY_INTERACTION,no_boundary_cue
trolling,ORDINARY_INTERACTION,no_boundary_cue
tsukkomi,ORDINARY_INTERACTION,no_boundary_cue
tug,ORDINARY_INTERACTION,no_boundary_cue
tug_of_war,ORDINARY_INTERACTION,no_boundary_cue
turning_around,ORDINARY_INTERACTION,no_boundary_cue
turning_head,ORDINARY_INTERACTION,no_boundary_cue
turning_page,ORDINARY_INTERACTION,no_boundary_cue
twerking,ORDINARY_INTERACTION,no_boundary_cue
twiddling_fingers,ORDINARY_INTERACTION,no_boundary_cue
twirl_baton,ORDINARY_INTERACTION,no_boundary_cue
twirling_phone_cord,ORDINARY_INTERACTION,no_boundary_cue
two-finger_salute,ORDINARY_INTERACTION,no_boundary_cue
tying,ORDINARY_INTERACTION,no_boundary_cue
tying_headband,ORDINARY_INTERACTION,no_boundary_cue
under_fire,ORDINARY_INTERACTION,no_boundary_cue
uppercut,ORDINARY_INTERACTION,no_boundary_cue
vampire_bite,ORDINARY_INTERACTION,no_boundary_cue
violence,ORDINARY_INTERACTION,no_boundary_cue
waist_hold,ORDINARY_INTERACTION,no_boundary_cue
weightlifting,ORDINARY_INTERACTION,no_boundary_cue
welding,ORDINARY_INTERACTION,no_boundary_cue
whisking,ORDINARY_INTERACTION,no_boundary_cue
whispering,ORDINARY_INTERACTION,no_boundary_cue
whispering_in_ear,ORDINARY_INTERACTION,no_boundary_cue
whistle_in_mouth,ORDINARY_INTERACTION,no_boundary_cue
whistling,ORDINARY_INTERACTION,no_boundary_cue
window_shopping,ORDINARY_INTERACTION,no_boundary_cue
wing_flapping,ORDINARY_INTERACTION,no_boundary_cue
wiping,ORDINARY_INTERACTION,no_boundary_cue
wiping_another's_face,ORDINARY_INTERACTION,no_boundary_cue
wiping_face,ORDINARY_INTERACTION,no_boundary_cue
wiping_forehead,ORDINARY_INTERACTION,no_boundary_cue
wiping_hands,ORDINARY_INTERACTION,no_boundary_cue
wiping_mouth,ORDINARY_INTERACTION,no_boundary_cue
wiping_nose,ORDINARY_INTERACTION,no_boundary_cue
wiping_sweat,ORDINARY_INTERACTION,no_boundary_cue
wiping_tears,ORDINARY_INTERACTION,no_boundary_cue
wire_manipulation,ORDINARY_INTERACTION,no_boundary_cue
womb_massage,ORDINARY_INTERACTION,no_boundary_cue
working,ORDINARY_INTERACTION,no_boundary_cue
wotagei,ORDINARY_INTERACTION,no_boundary_cue
wrestling,ORDINARY_INTERACTION,no_boundary_cue
wringing,ORDINARY_INTERACTION,no_boundary_cue
wringing_dress,ORDINARY_INTERACTION,no_boundary_cue
wringing_hair,ORDINARY_INTERACTION,no_boundary_cue
wringing_skirt,ORDINARY_INTERACTION,no_boundary_cue
wrist_cutting,ORDINARY_INTERACTION,no_boundary_cue
yakisoba_spill,ORDINARY_INTERACTION,no_boundary_cue
yuzu_bath,ORDINARY_INTERACTION,no_boundary_cue
