unit_id,member_ids_sha256,classification,examined_paths,candidate_roots,rejection_reason,terminal_reason
ru3-cabf250baf293137a63d,8cfab7f4552105e55c249ad590b3aa5c7493e1ee58103018c9860a741017d616,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""kemono_friends"",""kurojill)""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-83863cc1cc05d734efab,74aa9da453ec5b166ab1ebce1a8262d1c6f9bd77d8ff225cfdeb876651a9da20,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""kuromiya"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-2a9cc13be3c6ab131fed,a7474c9cfabfa8063bea7a89a2bfe6f1f8eb4bb5279e682ed27fd1b0a338dc8a,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""kuronell)"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-e130029f3ce706d7e4db,f18346444126d7574c88023f9d20ec6d7c2be2f9256697daa2b888c7491e4753,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""kurono_mitsuki"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-a03fba82deefe6fdc353,7a9f8b1e73417d8c3823ada58aa712c3f86279f09743590f89cce8de82f5d200,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""kusa_mori"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-9ea8bdbe442cc1c76f5b,4bfc267ca65f5d29b0ffcc9e3af1a1812bc18bea88e9e7dd1b55b9ab9495bc0e,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""kusanagi_tonbo"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-9035468da58b4dbefaf6,97db29dd1c4e3acf7c41deee2da33a59ffdd325341e03a70dbc41b39ead902fc,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""kutan"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-5429e9bbaea8c79885ff,e42272cc9d1691ef8ae6750a018929aa5e471bf86fb1f33bd29492e7d08a9cbc,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""kuzuyu"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-b897c00a20be7409ac64,3ddde3350f3ccd13dc9b2d301e74b968d00c19f3408166746f76aac091084506,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""kyashiyo"",""umamusume""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-8b9cf2f2cfff53c8e307,4a75530edcaf9c2b4581877a51edc952c3f1b872f9e36d9c41c361544656395b,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""kyata-ti666"",""kyatapi_land""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-7abb63b779c9317cc7ce,38eb3517ffb47c4aa12d14852f34eb1046935a4569eaff3ac92f78a9f7a0fc32,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""kyata_ti666"",""kyatapi_land""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-c7a4e4a898d5b127fc37,e432f195933f729a58f7b9f04c198d17cfdaa707c9b15bebf81d04c23e0e6a46,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""kyou"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-4cb27e5c0a1509045261,63533f3199f73d1308da84f71f0a272c88771041738e6ebf675acfe2e637c729,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""kyouno"",""touhou""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-5290f43d6bc0a7b1e2a5,db11235ec219e95e71249048fbb93332e25787c3adb34374ae0071607dfd5360,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""kyuutou"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-c0bd4d90a52c3dda9050,b7f7f55539ff7a1e87f11b21b6154d9f08e993fc00354eff2820fa62d2c4111e,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""kz_oji"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-637d2efafb6a6d8d8b19,9be8111183ac0fae6575e03d4ec761bfd6d8f67472124aad49a508dc758d53b7,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""hololive"",""la+_darknesss""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-62c2ab5b9f1f8c3b1fe6,efe0d6f890a4eb554566afd225c03d34289ff51c95047cac788c6dc95cb0aec3,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""lain_paterson"",""nijisanji""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-7701a61a7cf07d4c30ee,18af4fb62d4062ff802393f9a96ada65f6c20775ec6a08b05b81b5ae851ba18a,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""lamp159568""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-3c2259ccb1a376b27537,8e7ac6588eef58e64ccbe18c5e958d4e1acaacb4710fd6ee9e794338d0bd9fc2,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""laneigu"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-768568a58ecf4d17af34,550a59be6db536e53659aba25856bea7f5bd08dd3542c7e9d5924f52cf222640,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""lansane"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-0ea0b4d451cf234adeec,5c4ca262bb4711af821c9169a46b984baf4fae971a65f8285ddbe5a4e3d45a88,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""laotianaviator"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-738cbbf7077d6b268bfd,08f24edebcb3bf73b5904f5ab660006427417594b7dfdf670864d0cc3ed2e2f5,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""lattice_sos!"",""lattice_sos!_~happening&panic~""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-bb54fd30851cd61110b6,e5f23592fee1c5068a1a28de2bfd3622355beff50780cdc0bf2ee29d822c0331,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""fate/grand_order"",""lazyartlazy12""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-a9ef0d4825aba60e94f3,9a05a7e4158afd1f66923645dd99374fddb48acbd7b80846c2095d4364da63c1,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""lee"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-4a6100ad8811f221350a,221837a12d2c85a31ccc457210716bcb0251568dbf338d7d00110b5e480b76a4,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""league_of_legends"",""legacy""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-ede19540ed5a0309d865,d62b593ac4b7d9fdb04bb220c27c325834c2971949ae431e3089eb8a3ba4c96a,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""leonzo"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-6e221a3dd8da1c18f00a,78c2fec4014875be622e0494e178e9f30fdc6f08dbc15a17afc6f1e62a9d28f9,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""leos_vincent"",""nijisanji""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-e04d2d6b619761fad497,e7bc87b59f45ed5d93fae65e72617de85400461f829cd44951d3e20fb52f6fad,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""less"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-27ae2800ce95eeef3836,92255658233a07d34c3a8f323ee78e26665f7c4bc778a7ce5454ef7d1ddf2224,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""letmebid"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-d11233b0e19fded9cbd7,abd225bfc9a3fdd7dc5252f64bba8f78da2165f4c6f6dd479ba8538676c15340,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""liangzi_tai_hongcha"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-cdcbf0790fd10e6af37d,2e8e01fdf504b7d9d9d53d4cb5e9eb6db7886ebf8329440f47a4bfc296e519b4,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""lightsource"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-b38cbe41af4184339a1e,584ec07b5bb82e1341521ffbd8fb6037fce14b041b1cb3c7284d48b8d4d6c359,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""final_fantasy"",""lilisettexiv""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-1e7da5de459c9faf6273,d4140a3754d999cbad3f14aa21c1eed75b525a3a191e1e16f4a3f3e0ffb2fb6d,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""lilycious"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-33e8cd5922fefe198af2,28889c9ee5f7c5d34052711132b5999ad8d055f7c3c8cf9d1d400afd558fde1d,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""limealicious"",""vinesauce""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-6eeeb6cfdf2cd9e74d24,728de73683352498c7eeebb13d4fdfd59ec3529e47c5d574077de50c57c2aba5,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""liu)"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-3c37dce15022093cd15b,6cadf2a8d595e44d6ecf43355d36dbff806a625aaa4eca1dcfa5cdd1e38cdab0,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""liu_liaoliao"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-b439c849e948f1fe5933,fa7281cd2d0e2f3449cdb39d611bf8cc5b764055dac9f6082fd027e19f96fbc7,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""barbie_(franchise)"",""live_action""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-cc1ed30e75477ff7f0ea,608fc4b6dd953562d5369f37ae07223586f97b58d10970905c66399f064a4566,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""liz_to_rose_no_koubou"",""liz_to_rose_no_koubou_~shakkin_shimai_no_koubou_nisshi~""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-6bf3dcec0161860e3a32,7744ca6faeba02dfedfc830f17f66be75e2aed3730e635006191e7e3e1c40d7b,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""lk"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-c3b5b0d3134cc2dd7e3e,31901e75dbb369ef8b3d2c86a3b34abee8c4c241d4d3db47e4b7755ce3ca0cf5,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""lodoss"",""record_of_lodoss_war""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-00be33c8102bde0cf699,533031c04bb101b501f16c776dbbbe9da9399fcb617bec5c07f25795ad103171,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""lokulo_no_mawashimono"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-303743cce84931275afc,657cfacd3d217f38a4183a05993ea2783575ecbb2f09784ca1dc74164a213532,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""lopartbymarah"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-5a69f6cb0befdfcc805a,61b6f39d9e36653d029a0a939cb88abe2db7d9c43f16598dbc9984947cd7f89a,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""lost_property_control_organization"",""lost_property_control_organization_(samidare)""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-c3bfc31b2249c769a46f,9a2d4c2ea5e41641c0f48af0f99179950b8640b3ed0f3c11760e69d69d4c6bc8,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""lovesick1964)"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-11662aecec5af14f3afa,9499f8424600663f0e6831411d3c1e53d380554db65a87953ffc638157ee9b77,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""luca_kaneshiro"",""nijisanji""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-a1c41ad819ed662cfeff,c66f0450f8df6c93f71803d4e80e349f418c4c02104fafcc05caa3698a9dc56c,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""lunar"",""lunar_(series)""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-5ea2db4eb9c36d9bf861,b6bc6a8a917455b421b05837999280f1e03b4f9fa8ea6985762e651bf2e733ef,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""lunatic_angels"",""ochite_iku_seisenshi_lunatic_angels""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-a10cac59cbbea47b2496,539bf6cbe6ef350da62d685d615f72e376105edeb09f186d0463a067285e5089,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""lusan666"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-1dba20b65e250783889e,0066832283a112ba46760f7ce42f9785c1b8d239bda17a0423bb23736e9376a6,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""lustyfox"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-90240e39cd41a234780d,c148c4a10ebcb6696ff6137da05c8806b40f27c41ea61ecccfefa406657e50d8,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""luxu"",""original"",""pokemon""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-9f437390c5c6523a7d9e,08a3ed5c01d5c8a49fb95b97c0785ff85451a6dd6b3cc7f659a04ba6b75e7524,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""lvi"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-0b826a36d8ca5dfa2bab,c570f3dde356d320a005dcd44f39f11071b3f52ed7472f34d2e02c0f7635afa1,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""lynus"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-5c4070a439122dafc7bf,db8f196cd49df8c3fcae8ab422623db08ba24847389986caf3b7953f13f2f389,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""m-chai""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-450c227e4cf2ee03ca64,2c7bf0a9486fd0149aae06b36be27b0153b8e926b9fc7ecc84b4e99061e349e4,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""m_k"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-d1daf2ccc8c9750023b6,19ea039d95bf1f1edf264c0ee673e3f272228c2e13b8317c6b35c3769f0f2775,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""holostars"",""machina_x_flayon""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-d79cc4364c6c9c9992ac,afc6e37debffc901161285811e096ad2d3fbd0ac034b4eac40e1a5b2515c4f1d,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""machine-doll"",""machine-doll_wa_kizutsukanai""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-91b691906aea2e4bb4f8,ab22356983a9eebcf0c707dae5c4c85e294a965178f2b80ba2bc5506d35be03b,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""machita_chima"",""nijisanji""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-c6df19eccf20ccc3bea6,ebefa4696e193bb00ac25da68dd1b00f30120f2df68185326e1af5cf3d600953,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""madaotheory"",""original""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
