proposed_special_id,canonical_tag,canonical_aliases,frozen_post_count_2026_09_02,live_post_count,proposed_layer,display_ja,search_ja,kind_id,body_site_ids,theme_ids,concept_area,live_tag_id,live_validation_status,ja_status,duplicate_guard,proposal_status,source_issue94_commit,notes
2960,heart_butt_plug,,102,103,Extended,ハート型アナルプラグ,ハート尻栓|ハート型バットプラグ,TOOL_OBJECT,BUTTOCK_ANAL,,SPECIAL_SEX_DEVICE,2423574,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_SEX_DEVICE
2961,ovulation,,102,103,Extended,排卵,オベレーション|排卵状態,BODY_STATE,,REPRO_PREGNANCY_LACTATION,SPECIAL_REPRODUCTION_FLUID,435868,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,Issue96 bounded human taxonomy resolution; semantic home chosen independently from body/theme facets
2962,excessive_lactation,,101,101,Extended,過剰な乳汁分泌,母乳過多|過剰授乳|大量の母乳,FLUID_EXCRETION,,REPRO_PREGNANCY_LACTATION,SPECIAL_REPRODUCTION_FLUID,1613035,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,reproduction family with lactation/fluid surface
2963,leash_between_breasts,,98,98,Extended,胸の間にリード,乳房の間にリード|胸の谷間にリーシュ,TOOL_OBJECT,BREAST_NIPPLE,BDSM_RESTRAINT,SPECIAL_BDSM_RESTRAINT,1946879,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,Issue96 bounded human taxonomy resolution; semantic home chosen independently from body/theme facets
2964,biting_ass,ass_biting|ass_bite|assbiting,97,97,Extended,尻を噛む,お尻を噛む|尻噛み,ACTION_CONTACT,BUTTOCK_ANAL,,SPECIAL_BODY_RELATION_STATE,2098245,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,Issue96 bounded human taxonomy resolution; semantic home chosen independently from body/theme facets
2965,bikini_top_peek,,96,98,Extended,ビキニトップチラ,ビキニ上チラ|ビキニトップちら見え,CLOTHING_EXPOSURE,,,SPECIAL_EXPOSURE_CLOTHING_STATE,2657203,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2966,fake_pregnancy,,96,97,Extended,偽装妊娠,妊娠のふり|偽の妊娠|妊娠偽装,BODY_STATE,,REPRO_PREGNANCY_LACTATION,SPECIAL_REPRODUCTION_FLUID,634264,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,reproduction family with pregnancy/body-state surface
2967,multiple_pregnancy,,92,95,Extended,多胎妊娠,複数妊娠|多胎,BODY_STATE,,REPRO_PREGNANCY_LACTATION,SPECIAL_REPRODUCTION_FLUID,2524796,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,reproduction family with pregnancy/body-state surface
2968,tattoo_between_breasts,,92,94,Extended,胸の間のタトゥー,乳房の間の刺青|胸の谷間のタトゥー,CLOTHING_EXPOSURE,BREAST_NIPPLE,,SPECIAL_EXPOSURE_CLOTHING_STATE,2371256,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2969,implied_lactation,,91,94,Extended,乳汁分泌の示唆,授乳の示唆|ラクテーションの示唆|母乳の示唆,FLUID_EXCRETION,,REPRO_PREGNANCY_LACTATION,SPECIAL_REPRODUCTION_FLUID,1853435,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,reproduction family with lactation/fluid surface
2970,head_between_legs,,89,90,Extended,脚の間に頭,足の間に頭|両脚の間に頭,CLOTHING_EXPOSURE,,,SPECIAL_EXPOSURE_CLOTHING_STATE,904420,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2971,holding_own_leg_back,,80,89,Extended,自分の片脚を後ろに持つ,片脚を後ろへ引いて持つ|自分の脚を後ろに保持,POSE_SCENE,,,SPECIAL_BODY_RELATION_STATE,2623343,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,Issue96 bounded human taxonomy resolution; semantic home chosen independently from body/theme facets
2972,holding_another's_legs_back,,69,77,Extended,他人の両脚を後ろに持つ,相手の脚を後ろへ引いて持つ|他人の脚を後ろに保持,POSE_SCENE,,,SPECIAL_BODY_RELATION_STATE,2627282,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,Issue96 bounded human taxonomy resolution; semantic home chosen independently from body/theme facets
2973,v_over_crotch,,69,70,Extended,股間の上でVサイン,股間Vサイン|股間の上にピースサイン,CLOTHING_EXPOSURE,,,SPECIAL_EXPOSURE_CLOTHING_STATE,2143863,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2974,touching_another's_crotch,,68,69,Extended,他人の股間に触れる,相手の股間を触る|他人のクロッチに触れる,ACTION_CONTACT,,,SPECIAL_BODY_RELATION_STATE,1797306,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,Issue96 bounded human taxonomy resolution; semantic home chosen independently from body/theme facets
2975,implied_male_pregnancy,,65,65,Extended,男性妊娠の示唆,男の妊娠を示唆|mpreg示唆,BODY_STATE,,REPRO_PREGNANCY_LACTATION,SPECIAL_REPRODUCTION_FLUID,1500285,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,reproduction family with pregnancy/body-state surface
2976,framed_crotch,,64,64,Extended,股間を囲む構図,股間をフレーミング|クロッチを囲む構図,CLOTHING_EXPOSURE,,,SPECIAL_EXPOSURE_CLOTHING_STATE,1977797,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2977,tail_between_breasts,,63,64,Extended,胸の間に尻尾,乳房の間に尻尾|胸の谷間に尻尾,CLOTHING_EXPOSURE,BREAST_NIPPLE,,SPECIAL_EXPOSURE_CLOTHING_STATE,588371,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2978,holding_butt_plug,,62,63,Extended,アナルプラグを持つ,尻栓を持つ|バットプラグを持つ,TOOL_OBJECT,BUTTOCK_ANAL,,SPECIAL_SEX_DEVICE,2315564,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_SEX_DEVICE
2979,swimsuit_around_one_leg,,60,60,Extended,片脚に引っかかった水着,水着を片脚に掛ける|片脚だけ水着,CLOTHING_EXPOSURE,,,SPECIAL_EXPOSURE_CLOTHING_STATE,633841,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2980,pantyhose_around_legs,,54,55,Extended,脚に引っかかったパンスト,脚まわりのパンスト|下げたパンスト|脚にたまったパンスト,CLOTHING_EXPOSURE,,,SPECIAL_EXPOSURE_CLOTHING_STATE,1447777,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_EXPOSURE_CLOTHING_STATE
2981,highleg_shorts,,52,53,Extended,ハイレグショートパンツ,ハイレグ短パン|ハイカットショーツ,CLOTHING_EXPOSURE,,,SPECIAL_GARMENT_SUBTYPE,1396055,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,direct concept-area mapping: SPECIAL_GARMENT_SUBTYPE
2982,hand_grabbing_both_breasts,,50,51,Extended,片手で両胸を掴む,両胸を片手で掴む|片手で両乳房を掴む,ACTION_CONTACT,BREAST_NIPPLE,,SPECIAL_BODY_RELATION_STATE,2172564,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,Issue96 bounded human taxonomy resolution; semantic home chosen independently from body/theme facets
2983,muzzle_gag,,50,50,Extended,マズル型の猿轡,マズルギャグ|口枷型猿轡|マズル型ギャグ,TOOL_OBJECT,MOUTH_ORAL,BDSM_RESTRAINT,SPECIAL_BDSM_RESTRAINT,1050310,PASS_CURRENT_GENERAL_CANONICAL,PROPOSED_HUMAN,CURRENT_SPECIAL_GAP_PASS,PREP_READY_FOR_DEV_REVIEW,b505f34956dc60e189e8c749fbe0cb187ad5154e,Issue96 bounded human taxonomy resolution; semantic home chosen independently from body/theme facets
