identity_key,redteam_flags,candidate_state
lace_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
lace_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
lace_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
lace_socks,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
layered_capelet,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
layered_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
layered_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
layered_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
layered_kimono,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
layered_legwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
layered_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
layered_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
layered_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
layered_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
leaf_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
leaf_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
leaf_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
leg_belt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
leg_bow,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
leg_brace,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
leg_cast,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
leg_holster,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
leg_warmers,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
leg_wrap,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
legbinder,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
leggings,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
letterman_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
life_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
lion_hood,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
liquid_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
liquid_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
loafers,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
lolita_fashion,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
long_belt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
long_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
long_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
long_fall_boots_(portal),,CLEAN_FOR_FRESH_HOLDOUT_V12_2
long_hoodie,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
long_necktie,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
long_scarf,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
long_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
long_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
long_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
long_veil,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
loungewear,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
low_block_heels,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
m1_helmet,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
m43_field_cap,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
maid_apron,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
maid_headdress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
malaysian_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
mall_link_suit,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
mamianqun,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
manchu_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
mandalorian_helmet,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
mao_suit,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
mario_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
martial_arts_belt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
mary_janes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
mascot_head,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
mask_on_belt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
mask_on_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
maternity_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
mayan_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
mechanical_boots,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
mechanical_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
mechanical_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
medium_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
medium_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
mermaid_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
metal_belt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
metal_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
metamoran_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
mexican_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
mexican_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
miao_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
miao_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
microdress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
microskirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
military_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
military_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
military_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
mini_chef_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
mini_eyewear,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
mini_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
mini_party_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
mini_santa_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
mini_shako_cap,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
mini_top_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
mini_witch_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
miniapron,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
miniskirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
mismatched_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
mismatched_legwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
mismatched_shoes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
mismatched_socks,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
mitre,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
mittens,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
mizutsune_(armor),,CLEAN_FOR_FRESH_HOLDOUT_V12_2
mma_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
mob_cap,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
moccasins,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
modakawa_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
mongolian_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
monk_shoes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
monokini,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
morion,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
motoyui,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
mouse_hood,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
mouse_mask,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
mouth_mask,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multi-strapped_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolor-tinted_eyewear,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolored_apron,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolored_armor,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolored_ascot,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolored_belt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolored_boots,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolored_bowtie,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolored_cape,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolored_capelet,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolored_choker,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolored_cloak,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolored_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolored_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolored_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolored_hairband,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolored_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolored_headband,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolored_headscarf,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolored_helmet,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolored_hoodie,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolored_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolored_jumpsuit,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolored_kimono,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolored_leg_warmers,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolored_leggings,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolored_neckerchief,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolored_necktie,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolored_pajamas,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolored_pants,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolored_ribbon,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolored_robe,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolored_sandals,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolored_sarong,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolored_scarf,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolored_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolored_shoes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolored_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolored_shrug,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolored_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolored_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolored_socks,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolored_suit,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolored_sweater,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolored_tank_top,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolored_tunic,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multicolored_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multiple_belts,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multiple_costumes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
multiple_hats,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
muneate,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
musical_note_necklace,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
n7_armor,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
neck_armor,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
neck_ribbon,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
neck_warmer,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
neckerchief,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
necklace,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
necktie,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
newsboy_cap,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
night_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
nightcap,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
nightshirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
nijisanji_fes_t-shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
nike_air_force_1,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
nike_dunk,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
ninja_mask,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
no-show_socks,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
noh_mask,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
notched_neckline,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
novelty_codpiece,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
nun_headdress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
nurse_cap,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
nurse_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
obi,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
obi_bow,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
obiage,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
obidome,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
obijime,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
object_belt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
oddly_specific_shirts_(meme),,CLEAN_FOR_FRESH_HOLDOUT_V12_2
odogaron_(armor),,CLEAN_FOR_FRESH_HOLDOUT_V12_2
off-shoulder_capelet,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
off-shoulder_cardigan,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
off-shoulder_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
off-shoulder_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
off-shoulder_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
off-shoulder_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
off-shoulder_sweater,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
official_alternate_horns,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
ofuda_between_fingers,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
ofuda_over_one_eye,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
okina_mask,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
okobo,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
old_maid,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
olive_branch,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
omanjuu_mascot,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
one-piece_tan,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
one-shoulder_tunic,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
onesie,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
oni_mask,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
open-chest_sweater,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
open-toe_boots,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
open-toe_shoes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
ophanim_halo,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_apron,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_arm_warmers,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_armband,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_armor,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_ascot,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_assault_visor,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_bag,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_bandana,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_belt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_bloomers,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_boots,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_bow,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_bowtie,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_bridal_gauntlets,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_buruma,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_camisole,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_cape,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_capelet,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_cardigan,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_choker,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_cloak,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_dougi,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_goggles,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_hairband,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_hakama,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_halo,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_hanfu,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_haori,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_headband,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_headscarf,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_helmet,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_hood,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_hoodie,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_jumpsuit,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_kimono,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_leg_warmers,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_leggings,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_mask,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_mittens,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_neckerchief,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_necktie,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_overalls,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_pajamas,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_pants,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_ribbon,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_robe,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_sandals,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_sarong,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_sash,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_scarf,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_scrunchie,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_shawl,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_shoes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_shrug,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_sleeves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_slippers,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_socks,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_suit,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_sweater,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_sweater_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_tabard,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_tank_top,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_tunic,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_veil,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_visor_cap,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orange_wrist_cuffs,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
orca_hood,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
order_suit_(splatoon),,CLEAN_FOR_FRESH_HOLDOUT_V12_2
ornate_armor,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
otonokizaka_track_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
ouji_fashion,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
oven_mitts,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
over-kneehighs,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
overall_shorts,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
overall_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
overalls,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
overalls_pull,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
overalls_removed,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
overcoat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
overshirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
oversized_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
oversized_footwear,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
oversized_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
oversized_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
oversized_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
oversized_shirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
oversized_sweater,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
oversized_zipper,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
overskirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
ox_guard,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
oxfords,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
oxygen_mask,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
oyoufuku_akachan,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
padded_cloak,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
padded_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
padded_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
padded_jacket,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
padded_vest,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
padlocked_choker,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pajama_pants,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pajamas,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
palette_suit,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
panda_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
panda_hood,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pant_suit,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pantaloons,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pants,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pantsing,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
panty_bulge,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
panty_dangle,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
panty_mask,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
panty_roll,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
panty_spread,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
panty_straps,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
panty_tag,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
papakha,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
parasite_suit_(darling_in_the_franxx),,CLEAN_FOR_FRESH_HOLDOUT_V12_2
parka,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
partially_fingerless_gloves,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
patchwork_clothes,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
peacoat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
peaked_cap,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pearl_belt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pearl_clan_outfit,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
peking_opera,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pelisse,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pelt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pelvic_curtain,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pencil_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pencil_skirt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
penguin_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
penguin_hood,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
penny_loafers,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
peplos,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
petticoat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
phrygian_cap,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pickelhaube,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pierced_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pillbox_hat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pinafore_dress,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_apron,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_arm_warmers,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_armband,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_ascot,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_bag,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_bandana,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_belt,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_bloomers,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_bonnet,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_boots,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_bridal_gauntlets,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_buruma,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_camisole,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_cape,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_capelet,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_cardigan,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_chemise,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_cloak,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
pink_coat,,CLEAN_FOR_FRESH_HOLDOUT_V12_2
