identity_key,general_path,cluster_key,old_lex_flags,redteam_flags,candidate_state,v10_boundary_flags,v10_state
sequins,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
serious,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
shading_eyes,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
shadow_censor,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
shadow_puppet,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
shadow_star,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
shaft_look,GAZE_ORIENTATION,GENERAL_ONLY|GAZE_ORIENTATION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
shaking_head,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
shaped_liquid,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
shapes,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
shapes_background,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
shark_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
shell_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
shibafu_(glock23)_(style),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
shield_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
shima_(pattern),COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
shimizu_takako_(style),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
shinkawa_youji_(style),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
shiny_and_normal,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
shippou_(pattern),COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
shirow_masamune_(style),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
shitajiki_(medium),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
shouting,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
shuriken_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
shy,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
sideways,GAZE_ORIENTATION,GENERAL_ONLY|GAZE_ORIENTATION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
sideways_glance,GAZE_ORIENTATION,GENERAL_ONLY|GAZE_ORIENTATION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
sideways_mouth,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
sierpinski_triangle,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
sigh,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
silent_comic,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
silhouette_demon,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
silhouette_target,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
silk,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
silver_(metal),COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
single_stripe,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
single_tear,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
single_vertical_stripe,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
skeleton_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
skeptical,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
sketch,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
sketch_background,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
sketch_inset,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
skid_mark,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
skin_tight,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
skull_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
sky_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
sleepy,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
sliced,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
slimy,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
slovenly,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
slow_motion,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
sly,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
small_stellated_dodecahedron,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
smear_frame,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
smile,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
smile_lines,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
smirk,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
smudge,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
smug,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
sneer,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
snowflake_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
snowman_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
so_moe_i'm_gonna_die!,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
soap_censor,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
soapy,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
sobbing,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
social_media_composition,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
social_network,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
soejima_shigenori_(style),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
soft_focus,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
solarpunk,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
sonic_boom_(speed),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
space_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
sparkle_censor,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
sparkle_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
speed_lines,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
speedpaint,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
spikes,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
spiral,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
spiral_power,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
spiral_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
splatter,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
splatter_background,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
splatter_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
split,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
split_crop,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
split_image,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
split_screen,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
split_theme,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
spot_color,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
spot_the_differences,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
spots,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
spotted_fur,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
sprite_art,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
sprite_sheet,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
square,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
square_4koma,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
squid_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
squiggle,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
squinting,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
srw_battle_screen,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
srw_cover,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
star_censor,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
star_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
star_trail,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
starfish_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
stargazing,GAZE_ORIENTATION,GENERAL_ONLY|GAZE_ORIENTATION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
staring,GAZE_ORIENTATION,GENERAL_ONLY|GAZE_ORIENTATION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
starry_sky_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
static_cling,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
status_effect,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
steam_censor,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
steampunk,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
stenciled_rose,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
stereogram,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
stifled_laugh,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
still_life,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
stippling_(texture),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
stoned,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
storyboard,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
strawberry_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
streaming_tears,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
stress,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
style_parody,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
subsurface_scattering,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
subtitled,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
sugimori_ken_(style),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
sulking,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
sumi-e,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
sun_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
sunburst,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
sunburst_background,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
sunflower_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
superflat,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
superimposition,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
