row_id,canonical_tag,post_count,display_ja,search_ja,translation_note,risk_flags,audit_bucket,impact_tier,source_aliases,verified_aliases,existing_display_ja,existing_search_ja,existing_candidate_ja,existing_rejected_ja,related_copyright_top1,related_copyright_top1_coverage,family_base_canonical,family_base_display_ja
I70-006804,chang_chin-lan,452,チャン・ジンラン,チャン・ジンラン,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,zhang_jinglan,zhang jinglan,,,ちゃんじんらん,,kamiina_botan_yoeru_sugata_wa_yuri_no_hana,1.0,,
I70-006825,ortlinde_(fate),451,オルトリンデ,オルトリンデ,,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,ortlinde_(fate/grand_order),ortlinde (fate/grand order),,オルトリンデ(Fate),,,fate/grand_order,1.0,,
I70-006832,entelechia_(arknights),450,エンテレケイア,エンテレケイア,,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,rose_riverbank_(arknights),rose riverbank (arknights),,,エンテレケイア(アークナイツ),,arknights,1.0,,
I70-006838,minior_(core),450,メテノ（コア）,メテノ（コア）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,ミニオール（コア）,,pokemon,1.0,minior,メテノ
I70-006850,team_skull_grunt,449,スカル団のしたっぱ,スカル団のしたっぱ,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,スカルだんのしたっぱ,,,pokemon,0.997543,,
I70-006870,okita_j._souji_(first_ascension)_(fate),447,沖田・J・ソウジ（第1再臨）,沖田・J・ソウジ（第1再臨）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,沖田J。スージー（最初の昇天）（運命）,,fate_(series),1.0,okita_j._souji_(fate),オキタ・J・ソウジ
I70-006881,moco_(fushigi_na_neko_no_machi_meltier),446,モコ,モコ,,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,モコ(ふしぎな猫のまち),,fushigi_na_neko_no_machi_meltier,1.0,,
I70-006882,nitocris_(swimsuit_assassin)_(second_ascension)_(fate),446,ニトクリス（水着・第2再臨）,ニトクリス（水着・第2再臨）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,ニトクリス(水着),,fate/grand_order,1.0,nitocris_(swimsuit_assassin)_(fate),ニトクリス（水着）
I70-006888,cu_chulainn_(fate/prototype),445,クー・フーリン〔Prototype〕,クー・フーリン〔Prototype〕,,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,旧ランサー,,,fate_(series),1.0,,
I70-006893,winter_soldier,445,ウィンター・ソルジャー,ウィンター・ソルジャー,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,ウィンターソルジャー,,,marvel,1.0,,
I70-006901,she-hulk,444,シー・ハルク,シー・ハルク,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,シーハルク,,,marvel,0.993976,,
I70-006903,sophia_valentine,444,ソフィア・ヴァレンタイン,ソフィア・ヴァレンタイン,,,ACCEPTED_CLEAN_SAMPLE,REST,,,,いらすたいん | ソフィア・ヴァレンタイン,,,nijisanji,1.0,,
I70-006906,yu_mei-ren_(first_ascension)_(fate),444,虞美人（第1再臨）,虞美人（第1再臨）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,Yu Mei-Ren（最初の昇天）（運命）,,fate/grand_order,1.0,,
I70-006908,black_lady_(sailor_moon),443,ブラック・レディ,ブラック・レディ,,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,black_lady,black lady,,ブラックレディ,,,bishoujo_senshi_sailor_moon,1.0,,
I70-006910,inugami_korone_(roomwear),443,戌神ころね（部屋着）,戌神ころね（部屋着）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,"inugami_korone_(loungewear),inugami_korone_(4th_costume)",inugami korone (4th costume) | inugami korone (loungewear),,,戌神ころね(部屋着衣装),,hololive,1.0,inugami_korone,戌神ころね
I70-006917,thrud_(fate),443,スルーズ,スルーズ,,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,thrud_(fate/grand_order),thrud (fate/grand order),,スルーズ(Fate),,,fate/grand_order,1.0,,
I70-006919,female_corrin_(novice_vacationer)_(fire_emblem),442,カムイ（女・水着）,カムイ（女・水着）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,"corrin_(female)_(novice_vacationer)_(fire_emblem),corrin_(female)_(summer)_(fire_emblem),corrin_(summer)_(fire_emblem)_(female)",corrin (female) (novice vacationer) (fire emblem) | corrin (female) (summer) (fire emblem) | corrin (summer) (fire emblem) (female),,,コリン（夏）（火の紋章）（女性）,,fire_emblem,1.0,female_corrin_(fire_emblem),カムイ（女性・FEif）
I70-006925,rikka_(holostars),442,律可,律可,,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,りつあーと,,holostars,1.0,,
I70-006946,snow_white_(fairy_tale_character),440,白雪姫,白雪姫,,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,ACCEPTED_RISK,REST,snow_white_(grimm),snow white (grimm),,,白雪姫,,snow_white_(fairy_tale),0.971765,,
I70-006955,ishigami_nozomi_(1st_costume),439,石神のぞみ（通常衣装）,石神のぞみ（通常衣装）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,石神のぞみ(通常),,,nijisanji,1.0,ishigami_nozomi,石神のぞみ
I70-006960,uruha_rushia_(school_uniform),439,潤羽るしあ（制服）,潤羽るしあ（制服）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,uruha_rushia_(4th_costume),uruha rushia (4th costume),,潤羽るしあ(校服),,,hololive,1.0,uruha_rushia,潤羽るしあ
I70-006961,atalanta_alter_(fate),438,アタランテ〔オルタ〕,アタランテ〔オルタ〕,,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,atalanta_(alter)_(fate),atalanta (alter) (fate),,アタランテ(オルタ) | アタランテオルタ | アタランテ・オルタ | バサランテ,,,fate_(series),1.0,,
I70-006962,charlemagne_(fate),438,シャルルマーニュ,シャルルマーニュ,,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,シャルルマーニュ(Fate),,,fate_(series),1.0,,
I70-006966,fusaichi_pandora_(umamusume),438,フサイチパンドラ,フサイチパンドラ,,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,フサイチパンドラ(ウマ娘),,umamusume,1.0,,
I70-006970,mithrun_(young),438,ミスルン（若年）,ミスルン（若年）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,若ミス,,,dungeon_meshi,1.0,mithrun,ミスルン
I70-006978,jean_(sea_breeze_dandelion)_(genshin_impact),437,ジン（海風の夢）,ジン（海風の夢）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,海風の夢,,,genshin_impact,1.0,jean_(genshin_impact),ジン（原神）
I70-006980,leos_vincent,437,レオス・ヴィンセント,レオス・ヴィンセント,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,レオス•ヴィンセント,,nijisanji,0.997658,,
I70-006989,bremerton_(kung_fu_cruiser)_(azur_lane),436,ブレマートン（アクションクルーズ）,ブレマートン（アクションクルーズ）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,アクションクルーズ,功夫少女!,Action_cruise,azur_lane,1.0,bremerton_(azur_lane),ブレマートン（アズールレーン）
I70-006999,viktor_(league),436,ビクター,ビクター,,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,viktor_(league_of_legends),viktor (league of legends),,,Viktor（リーグオブレジェンド）,,league_of_legends,1.0,,
I70-007002,yuri_(project_moon),436,ユーリ（Limbus Company）,ユーリ（Limbus Company）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,yuri_(limbus_company),yuri (limbus company),,,ユーリ(LCB),,project_moon,1.0,,
I70-007022,hindenburg_(delirious_duel)_(azur_lane),434,ヒンデンブルク（パラリティク・バーサス）,ヒンデンブルク（パラリティク・バーサス）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,パラリティク・バーサス,,,azur_lane,1.0,hindenburg_(azur_lane),ヒンデンブルク
I70-007027,shirakami_fubuki_(parade_dress),434,白上フブキ（パレードドレス）,白上フブキ（パレードドレス）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,"shirakami_fubuki_(aristocrat_kei),shirakami_fubuki_(6th_costume)",shirakami fubuki (6th costume) | shirakami fubuki (aristocrat kei),,,白上フブキ(洋風衣装),,hololive,1.0,shirakami_fubuki,白上フブキ
I70-007028,sussurro_(summer_flower)_(arknights),434,ススーロ（夏の花）,ススーロ（夏の花）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,sussurro_(summer_flowers)_(arknights),sussurro (summer flowers) (arknights),,,Sussurro（夏の花）（Arknights）,,arknights,1.0,sussurro_(arknights),ススーロ
I70-007031,fate_testarossa_(impulse_form),433,フェイト・テスタロッサ（インパルスフォーム）,フェイト・テスタロッサ（インパルスフォーム）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,インパルスフォーム,,,lyrical_nanoha,0.997658,fate_testarossa,フェイト・テスタロッサ
I70-007035,kidou_yuuto,433,鬼道有人,鬼道有人,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,jude_sharp,jude sharp,,,きどふど,,inazuma_eleven_(series),1.0,,
I70-007054,mejiro_dober_(off_the_line)_(umamusume),432,メジロドーベル（ツイステッド・ライン）,メジロドーベル（ツイステッド・ライン）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,mejiro_dober_(twisted_line)_(umamusume),mejiro dober (twisted line) (umamusume),,,ツイステッド・ライン,,umamusume,1.0,mejiro_dober_(umamusume),メジロドーベル
I70-007065,miyanaga_teru,431,宮永照,宮永照,,,ACCEPTED_CLEAN_SAMPLE,REST,,,,,宮永照,,saki_(manga),1.0,,
I70-007105,daiwa_scarlet_(mini_vacation)_(umamusume),428,ダイワスカーレット（トライフル☆バケーション）,ダイワスカーレット（トライフル☆バケーション）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,daiwa_scarlet_(trifle_vacation)_(umamusume),daiwa scarlet (trifle vacation) (umamusume),,,トライフル☆バケーション,,umamusume,1.0,daiwa_scarlet_(umamusume),ダイワスカーレット（ウマ娘）
I70-007111,vita_(lone_planetfarer)_(honkai_impact),428,ヴィタ（残星のさすらい人）,ヴィタ（残星のさすらい人）,,VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,ヴィタ(残星のさすらい人),,honkai_(series),1.0,vita_(honkai_impact),ヴィータ
I70-007113,yumeoi_kakeru,428,夢追翔,夢追翔,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,絵かける,,nijisanji,1.0,,
I70-007124,lycanroc_(midnight),427,ルガルガン（まよなかのすがた）,ルガルガン（まよなかのすがた）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,まよなかのすがた,,,pokemon,1.0,lycanroc,ルガルガン
I70-007128,abigail_williams_(emerald_float)_(fate),426,アビゲイル・ウィリアムズ（エメラルド・フロート）,アビゲイル・ウィリアムズ（エメラルド・フロート）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,エメラルド・フロート,,,fate/grand_order,1.0,,
I70-007138,orihara_kozue,426,折原梢,折原梢,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,こずぴぃ,,science_adventure,1.0,,
I70-007170,antonio_salieri_(second_ascension)_(fate),423,アントニオ・サリエリ（第二再臨）,アントニオ・サリエリ（第二再臨）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,アントニオ・サリエリ（第二性性能）（運命）,,fate/grand_order,1.0,antonio_salieri_(fate),アントニオ・サリエリ
I70-007180,narita_taishin_(nevertheless)_(umamusume),423,ナリタタイシン（Nevertheless）,ナリタタイシン（Nevertheless）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,Nevertheless(ウマ娘),,umamusume,1.0,narita_taishin_(umamusume),ナリタタイシン
I70-007181,nui_sociere_(1st_costume),423,ニュイ・ソシエール（通常衣装）,ニュイ・ソシエール（通常衣装）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,ニュイ・ソシエール(通常),,,nijisanji,0.997555,nui_sociere,ニュイ・ソシエール
I70-007192,kaidou_(one_piece),422,カイドウ（ONE PIECE）,カイドウ,,DISPLAY_MISSING_FROM_SEARCH | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,カイドウ(ONEPIECE),凯多,,one_piece,1.0,,
I70-007203,marco_(one_piece),421,マルコ（ONE PIECE）,マルコ,,DISPLAY_MISSING_FROM_SEARCH | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,マルコ(ONEPIECE),,one_piece,1.0,,
I70-007255,mysterious_heroine_x_alter_(second_ascension)_(fate),418,謎のヒロインX〔オルタ〕（第二再臨）,謎のヒロインX〔オルタ〕（第二再臨）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,神秘的なヒロインx alter（2番目の昇天）（運命）,,fate_(series),1.0,mysterious_heroine_x_alter_(fate),謎のヒロインX〔オルタ〕
I70-007256,oda_nobunaga_(swimsuit_berserker)_(first_ascension)_(fate),418,織田信長（水着バーサーカー・第一再臨）,織田信長（水着バーサーカー・第一再臨）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,oda nobunaga（水着バーサーカー）（最初の昇天）（運命）,,fate_(series),1.0,oda_nobunaga_(fate),織田信長（Fate）
I70-007273,airani_iofifteen_(1st_costume),416,アイラニ・イオフィフティーン（通常衣装）,アイラニ・イオフィフティーン（通常衣装）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,アイラニ・イオフィフティーン(通常),,hololive,1.0,airani_iofifteen,アイラニ・イオフィフティーン
I70-007279,miyamoto_musashi_(first_ascension)_(fate),416,宮本武蔵（第一再臨）,宮本武蔵（第一再臨）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,宮本蘇省（最初の昇天）（運命）,,fate/grand_order,1.0,,
I70-007295,suo_sango_(1st_costume),415,周央サンゴ（通常衣装）,周央サンゴ（通常衣装）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,周央サンゴ(通常),,,nijisanji,1.0,suo_sango,周央サンゴ
I70-007307,mejiro_ardan_(crystalline)_(umamusume),414,メジロアルダン（クリノクロア・ライン）,メジロアルダン（クリノクロア・ライン）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,mejiro_ardan_(clinochlore_line)_(umamusume),mejiro ardan (clinochlore line) (umamusume),,,クリノクロア・ライン,,umamusume,1.0,mejiro_ardan_(umamusume),メジロアルダン
I70-007344,mash_kyrielight_(ortenaus),412,マシュ・キリエライト（オルテナウス）,マシュ・キリエライト（オルテナウス）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,ortenaus,ortenaus,,オルテナウス,,,fate/grand_order,1.0,,
I70-007346,miyamoto_musashi_(second_ascension)_(fate),412,宮本武蔵（第二再臨）,宮本武蔵（第二再臨）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,宮本学井島（第二の昇天）（運命）,,fate/grand_order,1.0,,
I70-007363,taihou_(temptation_on_the_sea_breeze)_(azur_lane),411,大鳳（潮風のテンプテーション）,大鳳（潮風のテンプテーション）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,潮風のテンプテーション,潮风的吸引,,azur_lane,1.0,taihou_(azur_lane),大鳳（アズールレーン）
I70-007365,wu_zetian_(first_ascension)_(fate),411,武則天（第一再臨）,武則天（第一再臨）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,ウー・ゼティアン（最初の昇天）（運命）,,fate/grand_order,1.0,wu_zetian_(fate),武則天
I70-007371,miyauchi_renge,410,宮内れんげ,宮内れんげ,,,ACCEPTED_CLEAN_SAMPLE,REST,,,,宮内れんげ,,,non_non_biyori,0.992126,,
I70-007388,taihou_(sweet_time_after_school)_(azur_lane),408,大鳳（下校後の甘い時間）,大鳳（下校後の甘い時間）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,下校後の甘い時間,放学后的甜蜜时光,,azur_lane,1.0,taihou_(azur_lane),大鳳（アズールレーン）
I70-007389,chuck_(psg),407,チャック,チャック,,DISAMBIGUATOR_NOT_VISIBLE,ACCEPTED_CLEAN_SAMPLE,REST,,,,チャック,,,panty_&_stocking_with_garterbelt,1.0,,
I70-007394,kamen_rider_double,407,仮面ライダーW,仮面ライダーW,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,仮面ライダーダブル,,kamen_rider,0.997253,,
I70-007404,anabel_(pokemon),406,リラ,リラ,,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,lila_(pokemon),lila (pokemon),,ハンリラ | リラ(トレーナー) | リラハン,,,pokemon,1.0,,
I70-007409,gm_(mobile_suit),406,ジム（機動戦士ガンダム）,ジム（MS）,,DISPLAY_MISSING_FROM_SEARCH,ACCEPTED_CLEAN_SAMPLE,REST,,,,GM(機動戦士ガンダム) | ジム(機動戦士ガンダム) | ジムシリーズ,ジム(MS),,gundam,0.99734,,
I70-007413,lily_(ender_lilies),406,リリィ（ENDER LILIES）,リリィ（ENDER LILIES）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,リリィ(ENDERLILIES),,ender_lilies_quietus_of_the_knights,1.0,,
I70-007420,thanatos_(hades),406,タナトス（Hades）,タナトス（Hades）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,タナトス（ハデス）,,hades_(series),1.0,,
I70-007426,fighter_(7th_dragon),405,ファイター（セブンスドラゴン）,ファイター（セブンスドラゴン）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,ファイター,,,7th_dragon,0.997494,,
I70-007432,raising_heart_(standby_mode),405,レイジングハート（スタンバイモード）,レイジングハート（スタンバイモード）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,スタンバイモード,待機形態,,lyrical_nanoha,1.0,raising_heart,レイジングハート
I70-007440,jayce_(league),404,ジェイス（League of Legends）,ジェイス,,DISPLAY_MISSING_FROM_SEARCH | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,jayce_(league_of_legends),jayce (league of legends),,,ジェイス（リーグオブレジェンド）,,league_of_legends,1.0,,
I70-007441,lycanroc_(midday),404,ルガルガン（まひるのすがた）,ルガルガン（まひるのすがた）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,まひるのすがた,,,pokemon,1.0,lycanroc,ルガルガン
I70-007444,mammon_(umineko),404,マモン（うみねこ）,マモン（うみねこ）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,マンモン（ウミネコ）,,umineko_no_naku_koro_ni,1.0,,
I70-007462,udin_(kureiji_ollie),403,ウディン（クレイジー・オリー）,ウディン（クレイジー・オリー）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,ウディン（クレイジ・オリー）,,hololive,1.0,,
I70-007464,artoria_caster_(swimsuit_berserker)_(second_ascension)_(fate),402,アルトリア・キャスター（水着・第二再臨）,アルトリア・キャスター（水着・第二再臨）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,artoria_caster_(swimsuit)_(second_ascension)_(fate),artoria caster (swimsuit) (second ascension) (fate),,,アルトリア・キャスター(水着),,fate/grand_order,1.0,artoria_caster_(first_ascension)_(fate),アルトリア・キャスター（第一再臨）
I70-007465,bowser_jr.,402,クッパJr.,クッパJr.,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,クッパJr,,,mario_(series),1.0,,
I70-007512,anby_demara_(silver_soldier),398,0号・アンビー,0号・アンビー,,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,0号・アンビー,,zenless_zone_zero,1.0,anby_demara,アンビー・デマラ
I70-007513,brigitte_(overwatch),398,ブリギッテ,ブリギッテ,,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,brigitte_lindholm,brigitte lindholm,,,ブリジット（オーバーウォッチ）,Brigitte | Brigitte_Lindholm,overwatch,1.0,,
I70-007514,cu_chulainn_alter_(third_ascension)_(fate),398,クー・フーリン〔オルタ〕（第三再臨）,クー・フーリン〔オルタ〕（第三再臨）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,Cu Chulainn Alter（3回目の昇天）（運命）,,fate_(series),1.0,cu_chulainn_alter_(fate),クー・フーリン〔オルタ〕
I70-007614,miyu_edelfelt_(beast_style),392,ビースト美優,ビースト美優,,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,ビースト美優,,fate_(series),0.997319,miyu_edelfelt,美遊・エーデルフェルト
