row_id,canonical_tag,post_count,display_ja,search_ja,translation_note,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-001811,nijigaoka_mashiro,1851,虹ヶ丘ましろ,虹ヶ丘ましろ,既存日本語候補・Alias・作品文脈を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-001865,heanna_sumire,1803,平安名すみれ,平安名すみれ,既存日本語候補・Alias・作品文脈を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-001892,kamui_gakupo,1779,神威がくぽ,神威がくぽ,既存日本語候補・Alias・作品文脈を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-001920,noel_vermillion,1752,ノエル＝ヴァーミリオン,ノエル＝ヴァーミリオン,既存日本語候補・Alias・作品文脈を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-001937,sasaki_saku,1741,笹木咲,笹木咲,既存日本語候補・Alias・作品文脈を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-001953,kirino_ranmaru,1728,霧野蘭丸,霧野蘭丸,既存日本語候補・Alias・作品文脈を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-001957,amaori_renako,1724,甘織れな子,甘織れな子,既存日本語候補・Alias・作品文脈を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-001958,kageyama_shigeo,1724,影山茂夫,影山茂夫,既存日本語候補・Alias・作品文脈を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-001962,manaka_laala,1720,真中らぁら,真中らぁら,既存日本語候補・Alias・作品文脈を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-002107,hanasato_minori,1606,花里みのり,花里みのり,既存日本語候補・Alias・作品文脈を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-002135,perona,1589,ペローナ,ペローナ,既存日本語候補・Alias・作品文脈を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-002159,yoshizawa_kasumi,1565,芳澤かすみ,芳澤かすみ,既存日本語候補・Alias・作品文脈を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-002238,rengoku_kyoujurou,1512,煉獄杏寿郎,煉獄杏寿郎,既存日本語候補・Alias・作品文脈を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-002276,dan_heng_(hunt)_(honkai:_star_rail),1484,丹恒（巡狩）,丹恒（巡狩）,既存日本語候補・Alias・作品文脈を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-002289,sugimoto_saichi,1476,杉元佐一,杉元佐一,既存日本語候補・Alias・作品文脈を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-002316,makabe_mizuki,1456,真壁瑞希,真壁瑞希,既存日本語候補・Alias・作品文脈を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-002317,minamoto_no_raikou_(swimsuit_lancer)_(fate),1456,源頼光（水着）,源頼光（水着）,既存日本語候補・Alias・作品文脈を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-002422,goutokuji_mike,1398,豪徳寺ミケ,豪徳寺ミケ,既存日本語候補・Alias・作品文脈を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-002468,miyagi_shiori,1374,宮城志緒理,宮城志緒理,既存日本語候補・Alias・作品文脈を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-002515,kiriya_aoi,1346,霧矢あおい,霧矢あおい,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-002583,shiina_mayuri,1305,椎名まゆり,椎名まゆり | まゆしぃ,AI監修：Alias・既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-002680,galo_thymos,1250,ガロ・ティモス,ガロ・ティモス,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-002698,volo_(pokemon),1244,ウォロ,ウォロ | ウォロ(トレーナー),AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-002775,zorua,1208,ゾロア,ゾロア,AI監修：既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-002992,sado_(kancolle),1127,佐渡,佐渡 | 佐渡（艦これ）,AI監修：Alias・既存日本語候補・作品関係を確認して採用,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-008112,kamizaki_risa,363,上崎裡沙,上崎裡沙,確定,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-008587,velouria_(fire_emblem),338,ベロア(FEif),ベロア,selected from contextual Japanese search evidence,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-008834,slowbro,326,ヤドラン,,selected from contextual Japanese search evidence,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-009582,gundula_rall,295,グンドュラ・ラル,グンドュラ・ラル,AI監修：既存日本語表記を確認,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-009824,tailred,287,テイルレッド,テイルレッド,AI監修：既存日本語表記を確認,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-009985,super_sailor_mercury,282,スーパーセーラーマーキュリー,スーパーセーラーマーキュリー,AI監修：既存日本語表記を確認,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-010113,vanilla_ice,278,ヴァニラ・アイス,ヴァニラ・アイス,確定,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-010355,croconaw,269,アリゲイツ,アリゲイツ,確定,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-010477,dana_zane,265,デイナ・ゼイン,デイナ・ゼイン,確定,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-011101,makaino_ririmu_(2nd_costume),246,魔界ノりりむ(ゲームの日記念衣装),魔界ノりりむ(黒服),selected from contextual Japanese search evidence,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-011167,giselle_gewelle,244,ジゼル・ジュエル,,selected from contextual Japanese search evidence,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-012506,enforcer_(arknights),210,エンフォーサー(アークナイツ),,selected from contextual Japanese search evidence,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-012582,arnval,208,アーンヴァル,,selected from contextual Japanese search evidence,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-012813,makoto_(dress)_(blue_archive),204,羽沼マコト(ドレス),,selected from contextual Japanese search evidence,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-013393,magia_sulfur,193,マジアサルファ,,selected from contextual Japanese search evidence,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-014946,mococo_abyssgard_(new_year),167,モココ・アビスガード(正月衣装),,selected from contextual Japanese search evidence,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-016274,lilique_kadoka_lipati,149,リリッケ・カドカ・リパティ,,selected from contextual Japanese search evidence,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
I70-018044,makarov_(girls'_frontline),130,マカロフ,マカロフ(ドールズフロントライン) | マカロフ(少女前線),selected from contextual Japanese search evidence,KEEP,,,CURATED_CHARACTER_NAME_NO_SEMANTIC_RISK,HIGH,prior curation note + frozen source/context,既存監修済み日本語名を再確認。search_jaがdisplayを重複しないこと自体はruntime仕様上問題なし。,PROPOSED
