row_id,canonical_tag,post_count,display_ja,search_ja,translation_note,risk_flags,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-043225,kocchi_muite_baby_(vocaloid),65,こっち向いて Baby,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-043229,magna_carta_crimson_stigmata,65,マグナカルタ,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DUPLICATE_DISPLAY_WITHIN_CATEGORY,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-043346,kiki_kaikai_(series),63,奇々怪界,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DISAMBIGUATOR_NOT_VISIBLE | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-043350,mirror's_edge_(series),63,Mirror's Edge,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DISPLAY_CANONICAL_LIKE | ASCII_ONLY_DISPLAY_NON_ARTIST | DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-043423,siren_1,62,SIREN,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,ASCII_ONLY_DISPLAY_NON_ARTIST | DUPLICATE_DISPLAY_WITHIN_CATEGORY,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-043622,kiki_kaikai,59,奇々怪界,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DUPLICATE_DISPLAY_WITHIN_CATEGORY,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-043683,coraline_(movie),58,コララインとボタンの魔女,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-043851,kamen_rider_black_sun_(series),56,仮面ライダーBLACK SUN,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-043913,echo_(vocaloid),55,ECHO,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DISPLAY_CANONICAL_LIKE | ASCII_ONLY_DISPLAY_NON_ARTIST | DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-043936,mario_&_sonic_at_the_olympic_games_(2007),55,マリオ＆ソニック AT 北京オリンピック,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-043953,pikmin_1,55,ピクミン,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-043959,rin-chan_now!_(vocaloid),55,リンちゃんなう！,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-043993,colorful_x_melody_(vocaloid),54,カラフル×メロディ,,semantic re-curation: title/name judged usable; official/common rendering preferred over literal candidate,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-044040,oshiete_miko_sensei,54,おしえて巫女先生,,semantic re-curation: title/name judged usable; official/common rendering or identity-safe original preferred over literal candidate,DUPLICATE_DISPLAY_WITHIN_CATEGORY,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-044044,pygmalion._(group),54,ぴぐまりおん。,,semantic re-curation: title/name judged usable; official/common rendering or identity-safe original preferred over literal candidate,DISAMBIGUATOR_NOT_VISIBLE,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-044111,let's_be_one_(love_live!),53,Let's be ONE,,semantic re-curation: title/name judged usable; official/common rendering or identity-safe original preferred over literal candidate,DISPLAY_CANONICAL_LIKE | ASCII_ONLY_DISPLAY_NON_ARTIST | DISAMBIGUATOR_NOT_VISIBLE,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-044191,kid_icarus_(nes),52,パルテナの鏡,,semantic re-curation: title/name judged usable; official/common rendering or identity-safe original preferred over literal candidate,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-044205,nemesis_no_juukou_(vocaloid),52,ネメシスの銃口,,semantic re-curation: title/name judged usable; official/common rendering or identity-safe original preferred over literal candidate,DISAMBIGUATOR_NOT_VISIBLE,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-044221,shanti_(vocaloid),52,シャンティ,,semantic re-curation: title/name judged usable; official/common rendering or identity-safe original preferred over literal candidate,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-044272,detective_pikachu_(game),51,名探偵ピカチュウ,,semantic re-curation: title/name judged usable; official/common rendering or identity-safe original preferred over literal candidate,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-044382,mirror's_edge,50,Mirror's Edge,,semantic re-curation: title/name judged usable; official/common rendering or identity-safe original preferred over literal candidate,DISPLAY_CANONICAL_LIKE | ASCII_ONLY_DISPLAY_NON_ARTIST | NO_SOURCE_JA_EVIDENCE_OVERLAP | DUPLICATE_DISPLAY_WITHIN_CATEGORY,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
I70-044410,sonic_the_hedgehog_2_(movie),50,ソニック・ザ・ムービー／ソニック VS ナックルズ,,semantic re-curation: title/name judged usable; official/common rendering or identity-safe original preferred over literal candidate,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,NEEDS_EXTERNAL_CHECK,,,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,MEDIUM,remaining Accepted Copyright has collision/disambiguation or insufficient exact preserved Japanese evidence,内部証拠だけでは作品系列・媒体・版・同名作品の区別を安全に確定できないため、推測修正せず外部確認へ送る。,PROPOSED
