row_id,canonical_tag,post_count,display_ja,search_ja,translation_note,reason_code,source_file,effective_source_file
I70-005281,mari_(spirit)_(omori),607,マリ（霊体）,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-037629,avatar_aang:_the_last_airbender,605,アバター 伝説の少年アン,,established/common Japanese title or official rendering,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,copyright_final_internal_external_split_batch064.csv,copyright_final_internal_external_split_batch064.csv
I70-005320,perroccino_(fuwamoco),603,ペロッチーノ（FUWAMOCO）,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-005335,simon_henriksson,601,サイモン・ヘンリクソン,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-037638,magnet_(vocaloid),600,magnet,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-005356,selena_(pgr),598,セレナ（パニグレ）,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-037642,wactor_production,598,WACTOR,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-037649,portal_(series),596,Portal,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-005378,kei_(m_k),595,ケイ（m_k）,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-005384,ereshkigal_(swimsuit_beast)_(fate),594,スペース・エレシュキガル（第一再臨）,スペース・エレシュキガル（第一再臨）,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-037655,blackpink,592,BLACKPINK,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-005411,stylist_(nikki),591,スタイリスト（ニキ）,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-037662,mouthwashing,591,Mouthwashing,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-005416,strict_nun_(diva),590,厳格な修道女（DIVA）,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-005431,aqua_(deltarune),587,ターコイズ（DELTARUNE）,,,HIGH_IMPACT_RAW_ONLY_NO_BASE_EXTERNAL_CHECK,character_youkakunin_remaining_batch053.csv,character_youkakunin_remaining_batch053.csv
I70-037679,qurare_magic_library,580,QURARE：魔法図書館,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-005502,trianne_(honkai:_star_rail),579,トリアン,,,HIGH_IMPACT_RAW_ONLY_NO_BASE_EXTERNAL_CHECK,character_youkakunin_remaining_batch053.csv,character_youkakunin_remaining_batch053.csv
I70-005505,apricot_the_lich,578,Apricot the Lich,Apricot the Lich,要確認,HIGH_IMPACT_NO_TRUSTED_JA_EVIDENCE,character_no_trusted_ja_batch010.csv,character_no_trusted_ja_batch010.csv
I70-005508,kronie_(ouro_kronii),578,Kronie,Kronie,要確認,HIGH_IMPACT_NO_TRUSTED_JA_EVIDENCE,character_no_trusted_ja_batch010.csv,character_no_trusted_ja_batch010.csv
I70-005512,sananana_(cookie),578,SNNN姉貴,SNNN姉貴 | アイドルンバももか,,HIGH_IMPACT_DISPLAY_CONFLICTS_WITH_STRONG_JA_EVIDENCE,character_youkakunin_final_batch055.csv,character_youkakunin_final_batch055.csv
I70-005517,otomachi_una_(talkex),577,音街ウナ（Talk Ex）,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-005529,arima_senne,575,アリマセン,,,HIGH_IMPACT_RAW_ONLY_NO_BASE_EXTERNAL_CHECK,character_youkakunin_remaining_batch053.csv,character_youkakunin_remaining_batch053.csv
I70-005530,bloom_poetry_(shining_nikki),575,Bloom Poetry,Bloom Poetry,要確認,HIGH_IMPACT_NO_TRUSTED_JA_EVIDENCE,character_no_trusted_ja_batch010.csv,character_no_trusted_ja_batch010.csv
I70-005545,koizumi_itsuki_(female),574,古泉一姫,古泉一姫,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-005553,loona_(helluva_boss),573,ルーナ,ルーナ | Loona,,HIGH_IMPACT_DISPLAY_CONFLICTS_WITH_STRONG_JA_EVIDENCE,character_youkakunin_final_batch055.csv,character_youkakunin_final_batch055.csv
I70-005555,luo_binghe,573,洛冰河,,,HIGH_IMPACT_RAW_ONLY_NO_BASE_EXTERNAL_CHECK,character_youkakunin_remaining_batch053.csv,character_youkakunin_remaining_batch053.csv
I70-005574,vei_(vtuber),571,Veibae,Veibae | Vei,要確認,HIGH_IMPACT_NO_TRUSTED_JA_EVIDENCE,character_no_trusted_ja_batch010.csv,character_no_trusted_ja_batch010.csv
I70-005576,k/da_all_out_evelynn,570,K/DA ALL OUT イブリン,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-005577,kama_(assassin)_(second_ascension)_(fate),570,カーマ（アサシン・第二再臨）,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-005578,pan_yinhu,570,潘引壺,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-037709,fate/extella_link,567,Fate/EXTELLA LINK,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-005616,windsong_(reverse:1999),566,北方哨歌,,,HIGH_IMPACT_RAW_ONLY_NO_BASE_EXTERNAL_CHECK,character_youkakunin_remaining_batch053.csv,character_youkakunin_remaining_batch053.csv
I70-005620,dokibird_(bounty_hunter),565,Dokibird（バウンティハンター）,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-005624,la_manchaland's_don_quixote_(project_moon),565,ラ・マンチャランドのドン・キホーテ,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-005628,captain_spaceboy,564,キャプテン・スペースボーイ,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-005631,gentilhomme_usher,564,Gentilhomme Usher,Gentilhomme Usher,要確認,HIGH_IMPACT_NO_TRUSTED_JA_EVIDENCE,character_no_trusted_ja_batch010.csv,character_no_trusted_ja_batch010.csv
I70-037723,kantai_collection_(anime),562,艦隊これくしょん -艦これ-,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-005657,vaggie,561,ヴァギー,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-046527,sadamoto_yoshiyuki,560,貞本義行,,,ARTIST_JA_READING_UNSUPPORTED,artist_initial_audit_batch008.csv,artist_initial_audit_batch008.csv
I70-005670,abigail_williams_(swimsuit_foreigner)_(first_ascension)_(fate),559,アビゲイル・ウィリアムズ（水着・第一再臨）,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-005679,shyrei_faolan,559,Shyrei Faolan,Shyrei Faolan,要確認,HIGH_IMPACT_NO_TRUSTED_JA_EVIDENCE,character_no_trusted_ja_batch010.csv,character_no_trusted_ja_batch010.csv
I70-005684,nyon_(randal's_friends),558,Nyon,Nyon,要確認,HIGH_IMPACT_NO_TRUSTED_JA_EVIDENCE,character_no_trusted_ja_batch010.csv,character_no_trusted_ja_batch010.csv
I70-005687,trinnon_(honkai:_star_rail),558,トリノン,,,HIGH_IMPACT_RAW_ONLY_NO_BASE_EXTERNAL_CHECK,character_youkakunin_remaining_batch053.csv,character_youkakunin_remaining_batch053.csv
I70-037734,medium5,557,MEDIUM5,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-037735,wild_arms_1,557,ワイルドアームズ,,established/common Japanese title or official rendering,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,copyright_final_internal_external_split_batch064.csv,copyright_final_internal_external_split_batch064.csv
I70-046546,shigatake,557,しがたけ,,,ARTIST_JA_READING_UNSUPPORTED,artist_initial_audit_batch008.csv,artist_initial_audit_batch008.csv
I70-005711,sakurai_touko,555,桜井桃子,,,HIGH_IMPACT_RAW_ONLY_NO_BASE_EXTERNAL_CHECK,character_youkakunin_remaining_batch053.csv,character_youkakunin_remaining_batch053.csv
I70-005724,oberon_(first_ascension)_(fate),553,オベロン（第一再臨）,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-037744,xinyue_tongxing,553,新月同行,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-005729,luuk_herssen_(wuthering_waves),552,リューク・ヘルセン,,,HIGH_IMPACT_RAW_ONLY_NO_BASE_EXTERNAL_CHECK,character_youkakunin_remaining_batch053.csv,character_youkakunin_remaining_batch053.csv
I70-005730,marie_antoinette_alter_(fate),552,マリー・アントワネット〔オルタ〕,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-005743,protagonist_2_(housamo),551,主人公2（放サモ）,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-005745,ye_shunguang_(enlightened_state),551,葉瞬光（明心境）,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-005748,fujimaru_ritsuka_(female)_(brilliant_summer),550,藤丸立香（女性・ブリリアントサマー）,藤丸立香（女性・ブリリアントサマー） | ブリリアントサマー,,HIGH_IMPACT_DISPLAY_CONFLICTS_WITH_STRONG_JA_EVIDENCE,character_youkakunin_final_batch055.csv,character_youkakunin_final_batch055.csv
I70-037753,pukey_goddess_shot_trick,550,ピューキーゴッデスショットトリック,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-005756,angel_dust,549,エンジェル・ダスト,エンジェル・ダスト | Angel Dust,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-005770,jingburger,548,Jingburger,Jingburger,要確認,HIGH_IMPACT_NO_TRUSTED_JA_EVIDENCE,character_no_trusted_ja_batch010.csv,character_no_trusted_ja_batch010.csv
I70-005774,smol_mari_(blue_archive)_(horuhara),548,ミニマリー,,,HIGH_IMPACT_RAW_ONLY_NO_BASE_EXTERNAL_CHECK,character_youkakunin_remaining_batch053.csv,character_youkakunin_remaining_batch053.csv
I70-037757,romeo_to_cinderella_(vocaloid),548,ロミオとシンデレラ,,established/common Japanese title or official rendering,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,copyright_final_internal_external_split_batch064.csv,copyright_final_internal_external_split_batch064.csv
I70-005777,black-haired_demon_girl_(shimmer),547,黒髪の悪魔の少女（Shimmer）,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-005785,aang,546,アン（アバター 伝説の少年アン）,アン（アバター 伝説の少年アン） | アン,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-037761,oneshot_(game),546,OneShot,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-005795,mademoiselle_crabaletta,545,マドモアゼル・クラバレッタ,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-005798,neutral_chao,545,ニュートラルチャオ,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-005804,nier_(brother),544,ニーア（兄）,ニーア（兄）,,HIGH_IMPACT_DISPLAY_CONFLICTS_WITH_STRONG_JA_EVIDENCE,character_youkakunin_final_batch055.csv,character_youkakunin_final_batch055.csv
I70-005818,kotone_(blue_archive),542,淵上コトネ,,,HIGH_IMPACT_RAW_ONLY_NO_BASE_EXTERNAL_CHECK,character_youkakunin_remaining_batch053.csv,character_youkakunin_remaining_batch053.csv
I70-005819,lambda-11,542,Λ-No.11-,Λ-No.11- | ラムダ,,HIGH_IMPACT_DISPLAY_CONFLICTS_WITH_STRONG_JA_EVIDENCE,character_youkakunin_final_batch055.csv,character_youkakunin_final_batch055.csv
I70-005820,marius_von_hagen_(tears_of_themis),542,マリウス・フォン・ハーゲン,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-005826,hasumi_souji_(eroe),541,Hasumi Souji,Hasumi Souji,要確認,HIGH_IMPACT_NO_TRUSTED_JA_EVIDENCE,character_no_trusted_ja_batch010.csv,character_no_trusted_ja_batch010.csv
I70-005834,caleb_(love_and_deepspace),540,マヒル,,,HIGH_IMPACT_RAW_ONLY_NO_BASE_EXTERNAL_CHECK,character_youkakunin_remaining_batch053.csv,character_youkakunin_remaining_batch053.csv
I70-005838,matara_kan,540,Matara Kan,Matara Kan,要確認,HIGH_IMPACT_NO_TRUSTED_JA_EVIDENCE,character_no_trusted_ja_batch010.csv,character_no_trusted_ja_batch010.csv
I70-005850,kiyohime_(second_ascension)_(fate),539,清姫（第二再臨）,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-005852,wang_(arknights),539,ウァン（アークナイツ）,,,HIGH_IMPACT_RAW_ONLY_NO_BASE_EXTERNAL_CHECK,character_youkakunin_remaining_batch053.csv,character_youkakunin_remaining_batch053.csv
I70-037775,boruto:_two_blue_vortex,539,BORUTO-ボルト- -TWO BLUE VORTEX-,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-037777,prism_project,539,PRISM Project,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-037779,enjo_kouhai,538,援助交配,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-005869,sapphira_nyx,537,Sapphira Nyx,Sapphira Nyx,要確認,HIGH_IMPACT_NO_TRUSTED_JA_EVIDENCE,character_no_trusted_ja_batch010.csv,character_no_trusted_ja_batch010.csv
I70-037780,slay_the_spire_2,537,Slay the Spire 2,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-005875,finn_the_human,536,フィン（アドベンチャー・タイム）,フィン（アドベンチャー・タイム）,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-005877,marche_lorraine's_puppet,536,パペマル,,,HIGH_IMPACT_RAW_ONLY_NO_BASE_EXTERNAL_CHECK,character_youkakunin_remaining_batch053.csv,character_youkakunin_remaining_batch053.csv
I70-005885,van_gogh_(first_ascension)_(fate),536,ヴァン・ゴッホ（第一再臨）,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-037782,sonic_the_hedgehog_(idw),536,IDWソニック,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-005886,abyssal_admiral_(kancolle),535,深海提督,,,HIGH_IMPACT_RAW_ONLY_NO_BASE_EXTERNAL_CHECK,character_youkakunin_remaining_batch053.csv,character_youkakunin_remaining_batch053.csv
I70-005892,hoozuki_(hoozuki_no_reitetsu),535,鬼灯,鬼灯,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-005895,mortenax_blade_(honkai:_star_rail),535,Mortenax Blade,Mortenax Blade,要確認,HIGH_IMPACT_NO_TRUSTED_JA_EVIDENCE,character_no_trusted_ja_batch010.csv,character_no_trusted_ja_batch010.csv
I70-037786,listen!!,535,Listen!!,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-005903,hungry_nun_(diva),534,空腹の修道女（Diva）,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-005906,saegusa_akina,534,三枝明那,三枝明那,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-037790,grand_theft_auto_vi,534,Grand Theft Auto VI,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-005910,kylar_(male)_(degrees_of_lewdity),533,Kylar（男性）,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-005928,gecqua,531,ミオリー,,,HIGH_IMPACT_RAW_ONLY_NO_BASE_EXTERNAL_CHECK,character_youkakunin_remaining_batch053.csv,character_youkakunin_remaining_batch053.csv
I70-005933,yangyang_(xuanling)_(wuthering_waves),531,秧秧・玄翎,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-037798,kotobukiya_bishoujo,531,コトブキヤ BISHOUJO,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-005943,kama_(assassin)_(third_ascension)_(fate),529,カーマ（アサシン・第三再臨）,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-005944,meruccubus_(merunyaa),529,メルクバス（Merunyaa）,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-037808,doukyuusei,527,同級生,,established/common Japanese title or official rendering,FINAL_COPYRIGHT_REQUIRES_EXTERNAL_SEMANTIC_CHECK,copyright_final_internal_external_split_batch064.csv,copyright_final_internal_external_split_batch064.csv
I70-005971,nyen_(randal's_friends),525,Nyen,Nyen,要確認,HIGH_IMPACT_NO_TRUSTED_JA_EVIDENCE,character_no_trusted_ja_batch010.csv,character_no_trusted_ja_batch010.csv
I70-037816,monsters_raid,524,モンスターズ・レイド,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-005984,briar_(league),523,ブライアー,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-005990,oldest_dream,523,最古の夢,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-005995,hiodoshi_ao_(1st_costume),522,火威青（通常衣装）,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-005996,kfp_employee_(takanashi_kiara),522,KFP従業員（小鳥遊キアラ）,,,HIGH_IMPACT_UNSUPPORTED_JA_REQUIRES_EXTERNAL_CHECK,character_youkakunin_noevidence_batch052.csv,character_youkakunin_noevidence_batch052.csv
I70-005997,luther_von_ivory,522,Luther von Ivory,Luther von Ivory,要確認,HIGH_IMPACT_NO_TRUSTED_JA_EVIDENCE,character_no_trusted_ja_batch010.csv,character_no_trusted_ja_batch010.csv
I70-006004,artoria_caster_(first_ascension)_(fate),521,アルトリア・キャスター（第一再臨）,アルトリア・キャスター（第一再臨）,日本語表示名・表記の確定に追加確認が必要,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-006010,senri_tsurubami,521,鶴喰千里,鶴喰千里,日本語表示名・表記の確定に追加確認が必要,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-037819,crazy_raccoon,521,Crazy Raccoon,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-006011,annytf,520,Annytf,Annytf,日本語での確立した表示名を追加確認,HIGH_IMPACT_NO_TRUSTED_JA_EVIDENCE,character_no_trusted_ja_batch010.csv,character_no_trusted_ja_batch010.csv
I70-006018,suisui_(wuthering_waves),520,穗穗,穗穗,日本語公式表記の追加確認が必要,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-006035,huai_yunqing,518,怀蕴清,怀蕴清,日本語公式表記の追加確認が必要,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-006064,katsushika_hokusai_(first_ascension)_(fate),515,葛飾北斎（第一再臨）,葛飾北斎（第一再臨）,日本語表示名・表記の確定に追加確認が必要,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-006068,luna_(pgr),515,ルナ,ルナ,日本語公式表記の追加確認が必要,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-006069,sheep_nun_(diva),515,羊の修道女,羊の修道女,日本語表示名・表記の確定に追加確認が必要,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-037837,yappari_chinchirando,515,やっぱりチンチランド,,Japanese rendering requires manual verification or source evidence is insufficient,COPYRIGHT_REVIEW_REQUIRES_EXTERNAL_TITLE_VERIFICATION,copyright_review_external_batch062.csv,copyright_review_external_batch062.csv
I70-006084,ekko_(league),513,エコー,エコー | エコー（リーグ・オブ・レジェンド）,日本語公式表記の追加確認が必要,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-006085,glasses_nun_(diva),513,眼鏡の修道女,眼鏡の修道女,日本語表示名・表記の確定に追加確認が必要,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-006100,syndra_(league),512,シンドラ,シンドラ,日本語公式表記の追加確認が必要,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-006101,tenshouin_eichi,512,天祥院英智,天祥院英智,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
I70-006102,xiao_weiying,512,萧未影,萧未影,日本語公式表記の追加確認が必要,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,character_review_final_batch061.csv,character_review_final_batch061.csv
I70-006107,sasaki_kojirou_(fate),511,佐々木小次郎,佐々木小次郎 | アサシン,,BLANK_ACCEPTED_HIGH_IMPACT_EVIDENCE_GAP,character_accepted_blank_batch057.csv,character_accepted_blank_batch057.csv
