row_id,canonical_tag,post_count,display_ja,related_copyright_top1,copyright_display_context,translation_note,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-013310,vivy,195,ヴィヴィ,vivy:_fluorite_eye's_song,ヴィヴィ-フローライトアイズソング-,selected from contextual Japanese search evidence,FIX_DISPLAY,ヴィヴィ（ヴィヴィ-フローライトアイズソング-）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-013328,fujimaru_ritsuka_(female)_(chaldea_combat_uniform),194,カルデア戦闘服,fate/grand_order,Fate/Grand Order,selected from contextual Japanese search evidence,FIX_DISPLAY,カルデア戦闘服（Fate/Grand Order）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-013342,mandragora_(arknights),194,マンドラゴラ,arknights,アークナイツ,selected from contextual Japanese search evidence,FIX_DISPLAY,マンドラゴラ（アークナイツ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-013498,kokuriko_(blue_archive),191,コクリコ,blue_archive,ブルーアーカイブ,selected from contextual Japanese search evidence,FIX_DISPLAY,コクリコ（ブルーアーカイブ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-013501,liz_(kmnz),191,リズ,kmnz,KMNZ,selected from contextual Japanese search evidence,FIX_DISPLAY,リズ（KMNZ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-013509,nao_(dream_c_club),191,ナオ,dream_c_club_(series),DREAM C CLUB,selected from contextual Japanese search evidence,FIX_DISPLAY,ナオ（DREAM C CLUB）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-013514,rin_(kemurikusa),191,りん,kemurikusa,ケムリクサ,selected from contextual Japanese search evidence,FIX_DISPLAY,りん（ケムリクサ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-013575,web_(cookie),190,ニンジャWEB,cookie_(touhou),クッキー☆,selected from contextual Japanese search evidence,FIX_DISPLAY,ニンジャWEB（クッキー☆）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-013678,marisa_(fire_emblem),188,マリカ,fire_emblem,ファイアーエムブレム,selected from contextual Japanese search evidence,FIX_DISPLAY,マリカ（ファイアーエムブレム）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-013738,nightmare_(arknights),187,ナイトメア,arknights,アークナイツ,selected from contextual Japanese search evidence,FIX_DISPLAY,ナイトメア（アークナイツ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-013785,jun_(princess_connect!),186,ジュン,princess_connect!,プリンセスコネクト！,selected from contextual Japanese search evidence,FIX_DISPLAY,ジュン（プリンセスコネクト！）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-013789,krile_baldesion_(ff14),186,クルル・マイア・バルデシオン,final_fantasy,ファイナルファンタジー,selected from contextual Japanese search evidence,FIX_DISPLAY,クルル・マイア・バルデシオン（ファイナルファンタジー）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-013863,vice_(alchemy_stars),185,バイス,alchemy_stars,白夜極光,selected from contextual Japanese search evidence,FIX_DISPLAY,バイス（白夜極光）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-013930,gangut_(azur_lane),183,ガングート,azur_lane,アズールレーン,selected from contextual Japanese search evidence,FIX_DISPLAY,ガングート（アズールレーン）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-013968,scavenger_(arknights),183,スカベンジャー,arknights,アークナイツ,selected from contextual Japanese search evidence,FIX_DISPLAY,スカベンジャー（アークナイツ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-013997,jessica_(granblue_fantasy),182,ジェシカ,granblue_fantasy,グランブルーファンタジー,selected from contextual Japanese search evidence,FIX_DISPLAY,ジェシカ（グランブルーファンタジー）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-014002,kaori_(princess_connect!),182,カオリ,princess_connect!,プリンセスコネクト！,selected from contextual Japanese search evidence,FIX_DISPLAY,カオリ（プリンセスコネクト！）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-014005,laevatein_(fire_emblem),182,レーヴァテイン,fire_emblem,ファイアーエムブレム,selected from contextual Japanese search evidence,FIX_DISPLAY,レーヴァテイン（ファイアーエムブレム）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-014022,rebecca_(fire_emblem),182,レベッカ,fire_emblem,ファイアーエムブレム,selected from contextual Japanese search evidence,FIX_DISPLAY,レベッカ（ファイアーエムブレム）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-014072,mai_(dragon_ball),181,マイ,dragon_ball,ドラゴンボール,selected from contextual Japanese search evidence,FIX_DISPLAY,マイ（ドラゴンボール）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-014131,gretel_(granblue_fantasy),180,グレーテル,granblue_fantasy,グランブルーファンタジー,selected from contextual Japanese search evidence,FIX_DISPLAY,グレーテル（グランブルーファンタジー）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-014303,eris_(asobi_ni_iku_yo!),177,エリス,asobi_ni_iku_yo!,あそびにいくヨ!,selected from contextual Japanese search evidence,FIX_DISPLAY,エリス（あそびにいくヨ!）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-014383,malva_(pokemon),176,パキラ,pokemon,ポケットモンスター,selected from contextual Japanese search evidence,FIX_DISPLAY,パキラ（ポケットモンスター）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-014421,fenrir_(shingeki_no_bahamut),175,フェンリル,granblue_fantasy,グランブルーファンタジー,selected from contextual Japanese search evidence,FIX_DISPLAY,フェンリル（グランブルーファンタジー）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-014439,klein_(sao),175,クライン,sword_art_online,ソードアートオンライン,selected from contextual Japanese search evidence,FIX_DISPLAY,クライン（ソードアートオンライン）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-014474,archer_(disgaea),174,アーチャー,disgaea,ディスガイア,selected from contextual Japanese search evidence,FIX_DISPLAY,アーチャー（ディスガイア）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-014480,cheshire_cat_(monster_girl_encyclopedia),174,チェシャ猫,monster_girl_encyclopedia,魔物娘図鑑,selected from contextual Japanese search evidence,FIX_DISPLAY,チェシャ猫（魔物娘図鑑）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-014484,enterprise_(warship_girls_r),174,エンタープライズ,warship_girls_r,戦艦少女R,selected from contextual Japanese search evidence,FIX_DISPLAY,エンタープライズ（戦艦少女R）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-014497,juni_(street_fighter),174,ユーニ,street_fighter,ストリートファイター,selected from contextual Japanese search evidence,FIX_DISPLAY,ユーニ（ストリートファイター）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-014500,luluco,174,ルル子,uchuu_patrol_luluco,宇宙パトロールルル子,selected from contextual Japanese search evidence,FIX_DISPLAY,ルル子（宇宙パトロールルル子）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-014562,king_(one-punch_man),173,キング,one-punch_man,ワンパンマン,selected from contextual Japanese search evidence,FIX_DISPLAY,キング（ワンパンマン）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-014605,chuchu_(show_by_rock!!),172,チュチュ,show_by_rock!!,SHOW BY ROCK!!,selected from contextual Japanese search evidence,FIX_DISPLAY,チュチュ（SHOW BY ROCK!!）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-014678,juli_(street_fighter),171,ユーリ,street_fighter,ストリートファイター,selected from contextual Japanese search evidence,FIX_DISPLAY,ユーリ（ストリートファイター）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-014795,genny_(fire_emblem),169,ジェニー,fire_emblem,ファイアーエムブレム,selected from contextual Japanese search evidence,FIX_DISPLAY,ジェニー（ファイアーエムブレム）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-014857,fujimaru_ritsuka_(male)_(true_ether_chaldea_uniform),168,第五真説要素環境用カルデア制服,fate/grand_order,Fate/Grand Order,selected from contextual Japanese search evidence,FIX_DISPLAY,第五真説要素環境用カルデア制服（Fate/Grand Order）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-014916,essex_(warship_girls_r),167,エセックス,warship_girls_r,戦艦少女R,selected from contextual Japanese search evidence,FIX_DISPLAY,エセックス（戦艦少女R）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-014958,titi_(babalilo),167,ティティ,original,オリジナル,selected from contextual Japanese search evidence,FIX_DISPLAY,ティティ（オリジナル）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-014982,fenrir_(last_origin),166,フェンリル,last_origin,ラスオリ,selected from contextual Japanese search evidence,FIX_DISPLAY,フェンリル（ラスオリ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-014994,howe_(azur_lane),166,ハウ,azur_lane,アズールレーン,selected from contextual Japanese search evidence,FIX_DISPLAY,ハウ（アズールレーン）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-015035,teresa_(claymore),166,テレサ,claymore_(series),CLAYMORE,selected from contextual Japanese search evidence,FIX_DISPLAY,テレサ（CLAYMORE）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-015064,crow_(gravity_daze),165,クロウ,gravity_daze,GRAVITY DAZE,selected from contextual Japanese search evidence,FIX_DISPLAY,クロウ（GRAVITY DAZE）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-015086,lich_(granblue_fantasy),165,リッチ,granblue_fantasy,グランブルーファンタジー,selected from contextual Japanese search evidence,FIX_DISPLAY,リッチ（グランブルーファンタジー）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-015144,khezu,164,フルフル,monster_hunter_(series),モンスターハンター,selected from contextual Japanese search evidence,FIX_DISPLAY,フルフル（モンスターハンター）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-015174,sophia_(granblue_fantasy),164,ソフィア,granblue_fantasy,グランブルーファンタジー,selected from contextual Japanese search evidence,FIX_DISPLAY,ソフィア（グランブルーファンタジー）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-015284,jeanne_d'arc_(azur_lane),162,ジャンヌ・ダルク,azur_lane,アズールレーン,selected from contextual Japanese search evidence,FIX_DISPLAY,ジャンヌ・ダルク（アズールレーン）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-015291,lene_(fire_emblem),162,リーン,fire_emblem,ファイアーエムブレム,selected from contextual Japanese search evidence,FIX_DISPLAY,リーン（ファイアーエムブレム）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-015325,yue_(arifureta),162,ユエ,arifureta_shokugyou_de_sekai_saikyou,ありふれた職業で世界最強,selected from contextual Japanese search evidence,FIX_DISPLAY,ユエ（ありふれた職業で世界最強）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-015339,eto_(tokyo_ghoul),161,エト,tokyo_ghoul,トーキョーグール,selected from contextual Japanese search evidence,FIX_DISPLAY,エト（トーキョーグール）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-015351,jervis_(azur_lane),161,ジャーヴィス,azur_lane,アズールレーン,selected from contextual Japanese search evidence,FIX_DISPLAY,ジャーヴィス（アズールレーン）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-015378,saaya_(suisei_no_gargantia),161,サーヤ,suisei_no_gargantia,翠星のガルガンティア,selected from contextual Japanese search evidence,FIX_DISPLAY,サーヤ（翠星のガルガンティア）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-015428,lilith_(evangelion),160,リリス,neon_genesis_evangelion,新世紀エヴァンゲリオン,selected from contextual Japanese search evidence,FIX_DISPLAY,リリス（新世紀エヴァンゲリオン）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-015444,orochi_(fire_emblem),160,オロチ,fire_emblem,ファイアーエムブレム,selected from contextual Japanese search evidence,FIX_DISPLAY,オロチ（ファイアーエムブレム）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-015460,tsubaki_(kunoichi_tsubaki_no_mune_no_uchi),160,ツバキ,kunoichi_tsubaki_no_mune_no_uchi,くノ一ツバキの胸の内,selected from contextual Japanese search evidence,FIX_DISPLAY,ツバキ（くノ一ツバキの胸の内）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-015468,ymir_(queen's_blade),160,ユーミル,queen's_blade,クイーンズブレイド,selected from contextual Japanese search evidence,FIX_DISPLAY,ユーミル（クイーンズブレイド）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-015485,isla_(plastic_memories),159,アイラ,plastic_memories,プラスティック・メモリーズ,selected from contextual Japanese search evidence,FIX_DISPLAY,アイラ（プラスティック・メモリーズ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-015576,toriyama_akira_(character),158,ろぼとりやま,dragon_ball,ドラゴンボール,selected from contextual Japanese search evidence,FIX_DISPLAY,ろぼとりやま（ドラゴンボール）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-015591,audie_(animal_crossing),157,モニカ,animal_crossing,どうぶつの森,selected from contextual Japanese search evidence,FIX_DISPLAY,モニカ（どうぶつの森）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-015782,etna_(kuzuyu),155,エトナ,original,オリジナル,selected from contextual Japanese search evidence,FIX_DISPLAY,エトナ（オリジナル）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-015795,io_(code_vein),155,イオ,code_vein,コードヴェイン,selected from contextual Japanese search evidence,FIX_DISPLAY,イオ（コードヴェイン）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-015878,lexington_(kancolle),154,レキシントン,kantai_collection,艦隊これくしょん,manual chat curation selected reliable Japanese identity,FIX_DISPLAY,レキシントン（艦隊これくしょん）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-015902,sara_(gundam_build_divers),154,サラ,gundam,ガンダム,selected from contextual Japanese search evidence,FIX_DISPLAY,サラ（ガンダム）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-015956,monica_(little_witch_nobeta),153,モニカ,little_witch_nobeta,リトルウィッチノベタ,selected from contextual Japanese search evidence,FIX_DISPLAY,モニカ（リトルウィッチノベタ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-015970,rin_(bunny_garden),153,凛,bunny_garden,バニーガーデン,selected from contextual Japanese search evidence,FIX_DISPLAY,凛（バニーガーデン）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-015993,aladdin_(disney),152,アラジン,aladdin_(movie),アラジン（ディズニー）,selected from contextual Japanese search evidence,FIX_DISPLAY,アラジン（アラジン（ディズニー））,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-015995,aphrodite_(hades),152,アフロディーテ,hades_(series),Hades,selected from contextual Japanese search evidence,FIX_DISPLAY,アフロディーテ（Hades）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-016036,medusa_(jashin-chan_dropkick),152,メデューサ,jashin-chan_dropkick,邪神ちゃんドロップキック,selected from contextual Japanese search evidence,FIX_DISPLAY,メデューサ（邪神ちゃんドロップキック）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-016040,misaki_(princess_connect!),152,ミサキ,princess_connect!,プリンセスコネクト！,selected from contextual Japanese search evidence,FIX_DISPLAY,ミサキ（プリンセスコネクト！）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-016093,estelle_(arknights),151,エステル,arknights,アークナイツ,selected from contextual Japanese search evidence,FIX_DISPLAY,エステル（アークナイツ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-016306,shiranui_(azur_lane),149,不知火,azur_lane,アズールレーン,selected from contextual Japanese search evidence,FIX_DISPLAY,不知火（アズールレーン）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-016318,vanilla_(arknights),149,バニラ,arknights,アークナイツ,selected from contextual Japanese search evidence,FIX_DISPLAY,バニラ（アークナイツ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-016385,suzuna_(princess_connect!),148,スズナ,princess_connect!,プリンセスコネクト！,selected from contextual Japanese search evidence,FIX_DISPLAY,スズナ（プリンセスコネクト！）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-016429,iris_(takunomi),147,アイリス,enjo_kouhai,援助交配,selected from contextual Japanese search evidence,FIX_DISPLAY,アイリス（援助交配）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-016463,santa_claus_(chainsaw_man),147,サンタクロース,chainsaw_man,チェンソーマン,selected from contextual Japanese search evidence,FIX_DISPLAY,サンタクロース（チェンソーマン）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-016478,ursula_(takunomi),147,ウルスラ,enjo_kouhai,援助交配,selected from contextual Japanese search evidence,FIX_DISPLAY,ウルスラ（援助交配）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
