row_id,canonical_tag,post_count,display_ja,family_base_canonical,family_base_display_ja,translation_note,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-030076,queen_draco_(beast_vi/s)_(fate),64,ソドムズビースト,queen_draco_(fate),ソドムズビースト／ドラコー,variant/form rendering plausible but not independently verified,FIX_DISPLAY,ソドムズビースト／ドラコー（ソドムズビースト）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-030223,charybdis_(red_chamber_of_healing)_(azur_lane),63,癒やしの紅閨,charybdis_(azur_lane),カリブディス,variant/form rendering plausible but not independently verified,FIX_DISPLAY,カリブディス（癒やしの紅閨）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-030238,de_zeven_provincien_(snuggling_for_warmth)_(azur_lane),63,寄り添う温もり,de_zeven_provincien_(azur_lane),デ・ゼーヴェン・プロヴィンシェン,variant/form rendering plausible but not independently verified,FIX_DISPLAY,デ・ゼーヴェン・プロヴィンシェン（寄り添う温もり）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-030247,dream_journey_(snow-white_dreamland)_(umamusume),63,雪白の夢路,dream_journey_(umamusume),ドリームジャーニー,variant/form rendering plausible but not independently verified,FIX_DISPLAY,ドリームジャーニー（雪白の夢路）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-030430,saratoga_(seven_seas_of_rest)_(azur_lane),63,大洋の休日,saratoga_(azur_lane),サラトガ,variant/form rendering plausible but not independently verified,FIX_DISPLAY,サラトガ（大洋の休日）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-030482,vajra_(summer)_(granblue_fantasy),63,爽海の犬神,vajra_(granblue_fantasy),ヴァジラ,variant/form rendering plausible but not independently verified,FIX_DISPLAY,ヴァジラ（爽海の犬神）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-030528,ayanami_(pulse_of_the_new_year)_(azur_lane),62,年越しの鼓動,ayanami_(azur_lane),綾波（アズールレーン）,variant/form rendering plausible but not independently verified,FIX_DISPLAY,綾波（アズールレーン）（年越しの鼓動）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-030555,cleveland_(gentry_knight)_(azur_lane),62,ジェントリーナイト,cleveland_(azur_lane),クリーブランド,variant/form rendering plausible but not independently verified,FIX_DISPLAY,クリーブランド（ジェントリーナイト）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-030580,exusiai_(young)_(arknights),62,蕾缪乐,exusiai_(arknights),エクシア（アークナイツ）,variant/form rendering plausible but not independently verified,FIX_DISPLAY,エクシア（アークナイツ）（蕾缪乐）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-030598,hatsune_miku_(siren),62,サイレン,hatsune_miku,初音ミク,variant/form rendering plausible but not independently verified,FIX_DISPLAY,初音ミク（サイレン）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-030599,hayami_kanade_(mystic_dawn),62,ミスティック・ドーン,hayami_kanade,速水奏,variant/form rendering plausible but not independently verified,FIX_DISPLAY,速水奏（ミスティック・ドーン）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-030635,kagamine_len_(ni_no_sakura_senbu),62,弐ノ桜・扇舞,kagamine_len,鏡音レン,variant/form rendering plausible but not independently verified,FIX_DISPLAY,鏡音レン（弐ノ桜・扇舞）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-030709,musashi_(purest_wisteria)_(azur_lane),62,純潔清浄のウィステリア,musashi_(azur_lane),武蔵,variant/form rendering plausible but not independently verified,FIX_DISPLAY,武蔵（純潔清浄のウィステリア）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-030752,saber_(pure_night_dress)_(fate),62,純真のナイトドレス,saber_(fate),アルトリア・ペンドラゴン,variant/form rendering plausible but not independently verified,FIX_DISPLAY,アルトリア・ペンドラゴン（純真のナイトドレス）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-030823,z23_(schwarze_hochzeit)_(azur_lane),62,ハイラーテンシュヴァルツ,z23_(azur_lane),Z23,variant/form rendering plausible but not independently verified,FIX_DISPLAY,Z23（ハイラーテンシュヴァルツ）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-030843,albion_(a_fairy-tale_breakfast)_(azur_lane),61,朝餉の妖精郷,albion_(azur_lane),アルビオン(アズールレーン),variant/form rendering plausible but not independently verified,FIX_DISPLAY,アルビオン(アズールレーン)（朝餉の妖精郷）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-030919,fate_testarossa_(blaze_form),61,ブレイズフォーム,fate_testarossa,フェイト・テスタロッサ,variant/form rendering plausible but not independently verified,FIX_DISPLAY,フェイト・テスタロッサ（ブレイズフォーム）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-030956,hatsune_miku_(mikuzukin),61,みくずきん,hatsune_miku,初音ミク,variant/form rendering plausible but not independently verified,FIX_DISPLAY,初音ミク（みくずきん）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-031063,murata_himeko_(blood_rose),61,血染の薔薇,murata_himeko,無量塔姫子,variant/form rendering plausible but not independently verified,FIX_DISPLAY,無量塔姫子（血染の薔薇）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-031071,nero_claudius_(red_lightning)_(fate),61,あかいいなずま,nero_claudius_(fate),ネロ・クラウディウス,variant/form rendering plausible but not independently verified,FIX_DISPLAY,ネロ・クラウディウス（あかいいなずま）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-031076,noshiro_(dressed-up_date)_(azur_lane),61,コスメティック・ランデヴー,noshiro_(azur_lane),能代（アズールレーン）,variant/form rendering plausible but not independently verified,FIX_DISPLAY,能代（アズールレーン）（コスメティック・ランデヴー）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-031099,raiden_mei_(shadow_dash),61,影舞衝撃,raiden_mei,雷電芽衣,variant/form rendering plausible but not independently verified,FIX_DISPLAY,雷電芽衣（影舞衝撃）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-031137,spas-12_(goblin_huntress)_(girls'_frontline),61,ゴブリンハンター,spas-12_(girls'_frontline),SPAS-12,variant/form rendering plausible but not independently verified,FIX_DISPLAY,SPAS-12（ゴブリンハンター）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-031172,ulrich_von_hutten_(ignition_matrician)_(azur_lane),61,孤高のイグニッションタイム,ulrich_von_hutten_(azur_lane),ウルリッヒ・フォン・フッテン,variant/form rendering plausible but not independently verified,FIX_DISPLAY,ウルリッヒ・フォン・フッテン（孤高のイグニッションタイム）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-031194,zack_fair_(black_hound),61,ブラックハウンド,zack_fair,ザックス・フェア,variant/form rendering plausible but not independently verified,FIX_DISPLAY,ザックス・フェア（ブラックハウンド）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-031201,air_groove_(seaside_bloom)_(umamusume),60,夏の陽は、青く凪ぐ,air_groove_(umamusume),エアグルーヴ,variant/form rendering plausible but not independently verified,FIX_DISPLAY,エアグルーヴ（夏の陽は、青く凪ぐ）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-031235,bois_belleau_(steamy_therapy)_(azur_lane),60,湯けむりセラピー,bois_belleau_(azur_lane),ボア・ベロー,variant/form rendering plausible but not independently verified,FIX_DISPLAY,ボア・ベロー（湯けむりセラピー）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-031267,duke_of_york_(prestige_of_the_glorious_formula)_(azur_lane),60,誉笏のグロリアスフォーミュラ,duke_of_york_(azur_lane),デューク・オブ・ヨーク,variant/form rendering plausible but not independently verified,FIX_DISPLAY,デューク・オブ・ヨーク（誉笏のグロリアスフォーミュラ）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-031303,hakuryuu_(slice_dice_and_serve)_(azur_lane),60,快刀乱肴,hakuryuu_(azur_lane),白龍（アズールレーン）,variant/form rendering plausible but not independently verified,FIX_DISPLAY,白龍（アズールレーン）（快刀乱肴）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-031388,latias_(human)_(pokemon_adventures),60,ラティ子,latias,ラティアス,Japanese Pokemon form/name candidate consistent with franchise context,FIX_DISPLAY,ラティアス（ラティ子）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-031394,lilia_vanrouge_(general's_armor),60,右大将の甲冑,lilia_vanrouge,リリア・ヴァンルージュ,variant/form rendering plausible but not independently verified,FIX_DISPLAY,リリア・ヴァンルージュ（右大将の甲冑）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-031434,mizuki_yukikaze_(future),60,大人ゆきかぜ,mizuki_yukikaze,水城ゆきかぜ,variant/form rendering plausible but not independently verified,FIX_DISPLAY,水城ゆきかぜ（大人ゆきかぜ）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-031451,narita_taishin_(difference_engineer)_(umamusume),60,ディファレンス・エンジニア,narita_taishin_(umamusume),ナリタタイシン,variant/form rendering plausible but not independently verified,FIX_DISPLAY,ナリタタイシン（ディファレンス・エンジニア）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-031481,plymouth_(heart-throbbing_refreshment)_(azur_lane),60,清爽のイノセントドール,plymouth_(azur_lane),プリマス,variant/form rendering plausible but not independently verified,FIX_DISPLAY,プリマス（清爽のイノセントドール）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-031486,prisma_illya_(zwei_form),60,ツヴァイフォーム,prisma_illya,プリズマ☆イリヤ,variant/form rendering plausible but not independently verified,FIX_DISPLAY,プリズマ☆イリヤ（ツヴァイフォーム）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-031575,unicorn_(a_dream_of_pure_vows)_(azur_lane),60,純白なる夢の誓い,unicorn_(azur_lane),ユニコーン（アズールレーン）,variant/form rendering plausible but not independently verified,FIX_DISPLAY,ユニコーン（アズールレーン）（純白なる夢の誓い）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-031623,alvitr_(muspel's_torrid_secrets)_(azur_lane),59,ムスペルの秘奥にて,alvitr_(azur_lane),アルヴィト,variant/form rendering plausible but not independently verified,FIX_DISPLAY,アルヴィト（ムスペルの秘奥にて）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-031672,cygnet_(an_offer_to_be_maid)_(azur_lane),59,オファーはメイドさん,cygnet_(azur_lane),シグニット,variant/form rendering plausible but not independently verified,FIX_DISPLAY,シグニット（オファーはメイドさん）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-031698,enterprise_(heroic_finery)_(azur_lane),59,英雄の儀典礼装,enterprise_(azur_lane),エンタープライズ,variant/form rendering plausible but not independently verified,FIX_DISPLAY,エンタープライズ（英雄の儀典礼装）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-031709,formidable_(rockin'_encore)_(azur_lane),59,ロックン・アンコール,formidable_(azur_lane),フォーミダブル（アズールレーン）,variant/form rendering plausible but not independently verified,FIX_DISPLAY,フォーミダブル（アズールレーン）（ロックン・アンコール）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-031766,kamen_rider_ex-aid_(action_gamer_level_2),59,アクションゲーマーレベル2,kamen_rider_ex-aid,エグゼイド,variant/form rendering plausible but not independently verified,FIX_DISPLAY,エグゼイド（アクションゲーマーレベル2）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-031803,littorio_(calabria_aurea)_(azur_lane),59,カラブリア・アウレア,littorio_(azur_lane),リットリオ(アズールレーン),variant/form rendering plausible but not independently verified,FIX_DISPLAY,リットリオ(アズールレーン)（カラブリア・アウレア）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-032043,bardiche_(bullova_form)_(nanoha),58,ブローヴァフォーム,bardiche_(nanoha),バルディッシュ,variant/form rendering plausible but not independently verified,FIX_DISPLAY,バルディッシュ（ブローヴァフォーム）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-032060,castorice_(butterfly_cake)_(honkai:_star_rail),58,チョウチョケーキ,castorice_(honkai:_star_rail),キャストリス（崩壊：スターレイル）,variant/form rendering plausible but not independently verified,FIX_DISPLAY,キャストリス（崩壊：スターレイル）（チョウチョケーキ）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-032083,eldridge_(holy_night's_embrace)_(azur_lane),58,聖夜のだっこ,eldridge_(azur_lane),エルドリッジ,variant/form rendering plausible but not independently verified,FIX_DISPLAY,エルドリッジ（聖夜のだっこ）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-032292,rice_shower_(happiness_just_around_the_bend)_(umamusume),58,幸せは曲がり角の向こう,rice_shower_(umamusume),ライスシャワー（ウマ娘）,variant/form rendering plausible but not independently verified,FIX_DISPLAY,ライスシャワー（ウマ娘）（幸せは曲がり角の向こう）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-032336,st._louis_(spirits_in_the_snow)_(azur_lane),58,ティプシースノー,st._louis_(azur_lane),セントルイス,variant/form rendering plausible but not independently verified,FIX_DISPLAY,セントルイス（ティプシースノー）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-032355,tohsaka_rin_(formalcraft),58,フォーマルクラフト,tohsaka_rin,遠坂凛,variant/form rendering plausible but not independently verified,FIX_DISPLAY,遠坂凛（フォーマルクラフト）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-032364,unicorn_(little_star_songstress)_(azur_lane),58,小さな星の歌姫,unicorn_(azur_lane),ユニコーン（アズールレーン）,variant/form rendering plausible but not independently verified,FIX_DISPLAY,ユニコーン（アズールレーン）（小さな星の歌姫）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-032400,admiral_zenker_(fun_with...interrogations?)_(azur_lane),57,ドキドキ尋問タイム,admiral_zenker_(azur_lane),アドミラル・ツェンカー,variant/form rendering plausible but not independently verified,FIX_DISPLAY,アドミラル・ツェンカー（ドキドキ尋問タイム）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-032424,bennington_(sunshine_chaser)_(azur_lane),57,サンシャイン・チェイシング,bennington_(azur_lane),ベニントン,variant/form rendering plausible but not independently verified,FIX_DISPLAY,ベニントン（サンシャイン・チェイシング）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-032428,bremerton_(joyride_of_love)_(azur_lane),57,幸せトラッキング,bremerton_(azur_lane),ブレマートン（アズールレーン）,variant/form rendering plausible but not independently verified,FIX_DISPLAY,ブレマートン（アズールレーン）（幸せトラッキング）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-032496,friedrich_der_grosse_(zeremonie_of_the_cradle)_(azur_lane),57,ユリカゴのセレモニー,friedrich_der_grosse_(azur_lane),フリードリヒ・デア・グローセ,variant/form rendering plausible but not independently verified,FIX_DISPLAY,フリードリヒ・デア・グローセ（ユリカゴのセレモニー）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-032501,furioso_(triumphant_return_of_the_auspicious_star)_(umamusume),57,衣錦還郷の瑞星,furioso_(umamusume),フリオーソ,variant/form rendering plausible but not independently verified,FIX_DISPLAY,フリオーソ（衣錦還郷の瑞星）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-032558,janus_(fear_of_changing...clothes)_(azur_lane),57,フィッティング・ラブ,janus_(azur_lane),ジェーナス,variant/form rendering plausible but not independently verified,FIX_DISPLAY,ジェーナス（フィッティング・ラブ）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-032565,kaito_(rei_no_sakura_sousetsu)_(vocaloid),57,零ノ桜・蒼雪,kaito_(vocaloid),KAITO,variant/form rendering plausible but not independently verified,FIX_DISPLAY,KAITO（零ノ桜・蒼雪）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-032591,kumano_(fancy_waves)_(azur_lane),57,ファンシーウェーブ,kumano_(azur_lane),熊野(アズールレーン),variant/form rendering plausible but not independently verified,FIX_DISPLAY,熊野(アズールレーン)（ファンシーウェーブ）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
