row_id,canonical_tag,post_count,display_ja,related_copyright_top1,copyright_display_context,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-032221,merry_(grimgar),58,メリイ,hai_to_gensou_no_grimgar,灰と幻想のグリムガル,FIX_DISPLAY,メリイ（灰と幻想のグリムガル）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-032223,mihoshi_(gundam_bf),58,ミホシ,gundam,ガンダム,FIX_DISPLAY,ミホシ（ガンダム）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-032257,nemu_(haibane_renmei),58,ネム,haibane_renmei,灰羽連盟,FIX_DISPLAY,ネム（灰羽連盟）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-032273,ort_(type-moon),58,オルト,fate/grand_order,Fate/Grand Order,FIX_DISPLAY,オルト（Fate/Grand Order）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-032304,salvatore_(pokemon),58,セイジ,pokemon,ポケットモンスター,FIX_DISPLAY,セイジ（ポケットモンスター）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-032324,shiva_(granblue_fantasy),58,シヴァ,granblue_fantasy,グランブルーファンタジー,FIX_DISPLAY,シヴァ（グランブルーファンタジー）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-032335,spanner_(holostars),58,スパナ,holostars,ホロスターズ,FIX_DISPLAY,スパナ（ホロスターズ）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-032363,uni_(reborn),58,ユニ,katekyo_hitman_reborn!,家庭教師ヒットマンREBORN!,FIX_DISPLAY,ユニ（家庭教師ヒットマンREBORN!）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-032368,van_(ninjala),58,バーン,ninjala,ニンジャラ,FIX_DISPLAY,バーン（ニンジャラ）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-032417,athena_(mythology),57,アテナ,greek_mythology,ギリシア神話,FIX_DISPLAY,アテナ（ギリシア神話）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-032423,beck_(mighty_no._9),57,ベック,mighty_no._9,マイティーナンバーナイン,FIX_DISPLAY,ベック（マイティーナンバーナイン）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-032431,buddha_(saint_onii-san),57,ブッダ,saint_onii-san,聖☆おにいさん,FIX_DISPLAY,ブッダ（聖☆おにいさん）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-032446,chiot_(god_eater),57,シオ,god_eater,ゴッドイーター,FIX_DISPLAY,シオ（ゴッドイーター）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-032450,ciel_(toosaka_asagi),57,シエル,original,オリジナル,FIX_DISPLAY,シエル（オリジナル）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-032481,eva_(black_survival),57,エヴァ,black_survival,ブラックサバイバル,FIX_DISPLAY,エヴァ（ブラックサバイバル）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-032502,gaeun_(counter:side),57,ユキ,counter:side,カウンターサイド,FIX_DISPLAY,ユキ（カウンターサイド）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-032560,jeanie_(master_of_eternity),57,ジニー,master_of_eternity,StraStella,FIX_DISPLAY,ジニー（StraStella）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-032575,kazan_(azur_lane),57,カザン,azur_lane,アズールレーン,FIX_DISPLAY,カザン（アズールレーン）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-032612,luna_(arcaea),57,ルナ,arcaea,Arcaea,FIX_DISPLAY,ルナ（Arcaea）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-032621,marc_(orange_juice),57,マール,flying_red_barrel,Flying Red Barrel,FIX_DISPLAY,マール（Flying Red Barrel）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-032632,mion_(htol#niq),57,ミオン,htol#niq:_hotaru_no_nikki,htoL#NiQ -ホタルノニッキ-,FIX_DISPLAY,ミオン（htoL#NiQ -ホタルノニッキ-）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-032633,misa_(hoshi_wo_miru_hito),57,みさ,hoshi_wo_miru_hito,星をみるひと,FIX_DISPLAY,みさ（星をみるひと）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-032711,sasuke_(ganbare_goemon),57,サスケ,ganbare_goemon,がんばれゴエモン,FIX_DISPLAY,サスケ（がんばれゴエモン）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-032767,toto_(the_wizard_of_oz),57,トト,the_wizard_of_oz,オズの魔法使い,FIX_DISPLAY,トト（オズの魔法使い）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-032863,daisy_mae_(animal_crossing),56,ウリ,animal_crossing,どうぶつの森,FIX_DISPLAY,ウリ（どうぶつの森）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-032876,elena_(grandia),56,エレナ,grandia,グランディア,FIX_DISPLAY,エレナ（グランディア）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-032883,eua_(higurashi),56,エウア,higurashi_no_naku_koro_ni,ひぐらし,FIX_DISPLAY,エウア（ひぐらし）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-032949,iscan_(pokemon),56,ススキ,pokemon,ポケットモンスター,FIX_DISPLAY,ススキ（ポケットモンスター）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-032967,kayna_(monster_hunter),56,ケイナ,monster_hunter_(series),モンスターハンター,FIX_DISPLAY,ケイナ（モンスターハンター）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-032974,kiki_(splatoon),56,キクラ,splatoon_(series),スプラトゥーン,FIX_DISPLAY,キクラ（スプラトゥーン）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-032984,konoha_(nozomi_tsubame),56,このは,original,オリジナル,FIX_DISPLAY,このは（オリジナル）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-032990,kume_(touhou),56,くめ,touhou,東方Project,FIX_DISPLAY,くめ（東方Project）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-033011,lucy_(chrono_ark),56,ルシー,chrono_ark,クロノアーク,FIX_DISPLAY,ルシー（クロノアーク）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-033021,maria_(junketsu_no_maria),56,マリア,junketsu_no_maria,純潔のマリア,FIX_DISPLAY,マリア（純潔のマリア）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-033046,mona_(shingeki_no_bahamut),56,ミイム,granblue_fantasy,グランブルーファンタジー,FIX_DISPLAY,ミイム（グランブルーファンタジー）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-033061,nanoha_(stella_sora),56,ナノハ,stella_sora,ステラソラ,FIX_DISPLAY,ナノハ（ステラソラ）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-033103,rexer_(live_a_hero),56,リグザ,live_a_hero,ライブ・ア・ヒーロー!,FIX_DISPLAY,リグザ（ライブ・ア・ヒーロー!）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-033106,rocma_(funamusea),56,ロクマ,funamusea,海底囚人,FIX_DISPLAY,ロクマ（海底囚人）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-033131,setsuna_(inuyasha),56,せつな,han'you_no_yashahime,半妖の夜叉姫,FIX_DISPLAY,せつな（半妖の夜叉姫）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-033157,stahl_(fire_emblem),56,ソール,fire_emblem,ファイアーエムブレム,FIX_DISPLAY,ソール（ファイアーエムブレム）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-033212,yuneri_(azuki_akizuki),56,ユネリ,original,オリジナル,FIX_DISPLAY,ユネリ（オリジナル）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-033267,boo_(monsters_inc.),55,ブー,monsters_inc.,モンスターズ・インク,FIX_DISPLAY,ブー（モンスターズ・インク）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-033272,cacao_(lamune),55,カカオ,knight_lamune_&_40_(series),knight lamune & 40 (series),FIX_DISPLAY,カカオ（knight lamune & 40 (series)）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-033277,chelle_(dragalia_lost),55,シェス,dragalia_lost,ドラガリアロスト,FIX_DISPLAY,シェス（ドラガリアロスト）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-033299,donnel_(fire_emblem),55,ドニ,fire_emblem,ファイアーエムブレム,FIX_DISPLAY,ドニ（ファイアーエムブレム）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-033353,gogo_(ff6),55,ゴゴ,final_fantasy,ファイナルファンタジー,FIX_DISPLAY,ゴゴ（ファイナルファンタジー）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-033365,haku_(utawarerumono),55,ハク,utawarerumono_(series),うたわれるもの,FIX_DISPLAY,ハク（うたわれるもの）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-033462,leah_(pokemon),55,リア,pokemon,ポケットモンスター,FIX_DISPLAY,リア（ポケットモンスター）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-033484,mamiya_(hokuto_no_ken),55,マミヤ,hokuto_no_ken,北斗の拳,FIX_DISPLAY,マミヤ（北斗の拳）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-033486,maria_(housamo),55,マリア,tokyo_afterschool_summoners,放サモ,FIX_DISPLAY,マリア（放サモ）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-033499,merc_(merc_storia),55,メルク,merc_storia,メルクストーリア,FIX_DISPLAY,メルク（メルクストーリア）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-033530,nemo_(nadia),55,ネモ,fushigi_no_umi_no_nadia,ふしぎの海のナディア,FIX_DISPLAY,ネモ（ふしぎの海のナディア）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-033571,red_(dq8),55,ゲルダ,dragon_quest,ドラクエ,FIX_DISPLAY,ゲルダ（ドラクエ）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-033580,riko_(iyowa),55,リコ,iyowa_girls,いよわガールズ,FIX_DISPLAY,リコ（いよわガールズ）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-033627,suzuha_(nozomi_tsubame),55,すずは,original,オリジナル,FIX_DISPLAY,すずは（オリジナル）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-033727,camus_(fire_emblem),54,カミュ,fire_emblem,ファイアーエムブレム,FIX_DISPLAY,カミュ（ファイアーエムブレム）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-033742,curtis_(pokemon),54,テツ,pokemon,ポケットモンスター,FIX_DISPLAY,テツ（ポケットモンスター）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-033764,eto_(arcaea),54,エト,arcaea,Arcaea,FIX_DISPLAY,エト（Arcaea）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-033766,eve_(wall-e),54,イヴ,wall-e,ウォーリー,FIX_DISPLAY,イヴ（ウォーリー）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-033778,fumyr_(epic_seven),54,フミル,epic_seven,エピックセブン,FIX_DISPLAY,フミル（エピックセブン）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-033790,gragas_(league),54,グラガ,league_of_legends,リーグ・オブ・レジェンド,FIX_DISPLAY,グラガ（リーグ・オブ・レジェンド）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-033796,haine_(blue_archive),54,ハイネ,blue_archive,ブルーアーカイブ,FIX_DISPLAY,ハイネ（ブルーアーカイブ）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-033852,koharu_(sao),54,コハル,sword_art_online,ソードアートオンライン,FIX_DISPLAY,コハル（ソードアートオンライン）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-033880,makino_hiyori_(wakana_hanabi),54,ひより,original,オリジナル,FIX_DISPLAY,ひより（オリジナル）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
