row_id,canonical_tag,category,post_count,media_scope,confidence,decision_source,scope_reason,primary_copyright,primary_copyright_coverage,evidence_refs
I70-033415,kamen_rider_ixa,Character,55,UNCERTAIN,,UNRESOLVED,Character scope not safely derivable from current Copyright decisions,kamen_rider,1.000000,
I70-033416,kaminoi_youko,Character,55,UNCERTAIN,,UNRESOLVED,Character scope not safely derivable from current Copyright decisions,semelparous,1.000000,
I70-033417,kamui:_bastion_(pgr),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,punishing:_gray_raven,1.000000,
I70-033418,kanae_(5th_costume)_(nijisanji),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,nijisanji,1.000000,
I70-033419,kanbayashi_mizuki,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.888889,amakano,0.888889,
I70-033420,kanehira_ame,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,indie_virtual_youtuber,1.000000,
I70-033421,kanemoto_akari,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.980769,noble_works,0.980769,
I70-033422,kanonno_grassvalley,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,tales_of_(series),1.000000,
I70-033423,kara_(sam_yang),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.981818,original,0.981818,
I70-033424,karasuba,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,sekirei,1.000000,
I70-033425,kashagiri_(touken_ranbu),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,touken_ranbu,1.000000,
I70-033426,kasumi_(senran_kagura),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,senran_kagura,1.000000,
I70-033427,katsu_kaishuu_(fate),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,fate/grand_order,1.000000,
I70-033428,kenshi_takahashi,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,mortal_kombat_(series),1.000000,
I70-033429,kent_(azur_lane),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,azur_lane,1.000000,
I70-033430,kiki_ajimi,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pretty_series,1.000000,
I70-033431,kikuhara_karin,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,stratos_4,1.000000,
I70-033432,kim_yoon_(gondom),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,original,1.000000,
I70-033433,kino_books,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,uchi_no_hime-sama_ga_ichiban_kawaii,1.000000,
I70-033434,kinomoto_sakura_(water_fairy),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,cardcaptor_sakura,1.000000,
I70-033435,kirih_shiraishi_(sword_scream),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.925926,original,0.925926,
I70-033436,kirito_(sao-os),Character,55,UNCERTAIN,,UNRESOLVED,Character scope not safely derivable from current Copyright decisions,,,
I70-033437,kirsche_verstahl,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.976190,indie_virtual_youtuber,0.976190,
I70-033438,kisaki_mio,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,walkure_romanze,1.000000,
I70-033439,kitakoji_hisui_(2nd_costume),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,nijisanji,1.000000,
I70-033440,kitsune_no_botan_(flower_knight_girl),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,flower_knight_girl,1.000000,
I70-033441,kiyase_suru_kouhai_(kirimmitsu),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,original,1.000000,
I70-033442,kodaka_saki,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,extreme_hearts,1.000000,
I70-033443,kodama_rin_(sakura_yuki),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,chibi_kyonyuu,1.000000,
I70-033444,koizumi_akako,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,magic_kaito,1.000000,
I70-033445,kojo_anna_(2nd_costume),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,nanashi_inc.,1.000000,
I70-033446,kokage-san,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,original,1.000000,
I70-033447,komiya_nonoka,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,sora_no_method,1.000000,
I70-033448,konno_yuuki_(sao),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,sword_art_online,1.000000,
I70-033449,kousaka_mayuri,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,flowers_(innocent_grey),1.000000,
I70-033450,ko-yuyuko_(shin'en),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,touhou,1.000000,
I70-033451,kuma_(sakai_takahiro),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,original,1.000000,
I70-033452,kuma-tan,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,kumatanchi,1.000000,
I70-033453,kunagisa_tomo,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,zaregoto_series,1.000000,
I70-033454,kunichika_yuu,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,world_trigger,1.000000,
I70-033455,kuro_(doko_demo_issyo),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,doko_demo_issyo,1.000000,
I70-033456,kuroinyan,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.981132,pixiv_fantasia,0.981132,
I70-033457,kurumi_(c108_swimsuit)_(blue_archive),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,blue_archive,1.000000,
I70-033458,kyokutei_bakin_(first_ascension)_(fate),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,fate/grand_order,1.000000,
I70-033459,lakshmi_(p&d),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,puzzle_&_dragons,1.000000,
I70-033460,lalamon,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,digimon,1.000000,
I70-033461,l'audacieux_(azur_lane),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,azur_lane,1.000000,
I70-033462,leah_(pokemon),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pokemon,1.000000,
I70-033463,leman_russ,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,warhammer_40k,1.000000,
I70-033464,leonard_(elden_ring),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,elden_ring,1.000000,
I70-033465,ling_(it_does_wash_the_strings)_(arknights),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,arknights,1.000000,
I70-033466,linmei_quan,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.844444,original,0.844444,
I70-033467,lisa_pacifist,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,final_fantasy,1.000000,
I70-033468,lisia_(new_year's_2023)_(pokemon),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pokemon,1.000000,
I70-033469,little_black_sheep_(arknights),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,arknights,1.000000,
I70-033470,liz_hawkwood,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,mahou_shoujo_madoka_magica,1.000000,
I70-033471,long_island_(long_island_-_indoor_slacker)_(azur_lane),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,azur_lane,1.000000,
I70-033472,long-haired_girl_(ishiyumi),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,original,1.000000,
I70-033473,lucatiel_of_mirrah,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,dark_souls_(series),1.000000,
I70-033474,lucemon_falldown_mode,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,digimon,1.000000,
I70-033475,ludmila_lourie,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.916667,madan_no_ou_to_vanadis,0.916667,
I70-033476,luka_(zombie_stage),Character,55,UNCERTAIN,,UNRESOLVED,Character scope not safely derivable from current Copyright decisions,,,
I70-033477,m1014_(girls'_frontline),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,girls'_frontline,1.000000,
I70-033478,m16a1_(blazer_of_the_trail)_(girls'_frontline),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,girls'_frontline,1.000000,
I70-033479,m4a1_(suspender_of_time)_(girls'_frontline),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,girls'_frontline,1.000000,
I70-033480,mai_akari,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,magia_record:_mahou_shoujo_madoka_magica_gaiden,1.000000,
I70-033481,maine_(cyberpunk),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,cyberpunk:_edgerunners,1.000000,
I70-033482,malzahar_(league),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,league_of_legends,1.000000,
I70-033483,mama_(cooking_mama),Character,55,UNCERTAIN,,UNRESOLVED,Character scope not safely derivable from current Copyright decisions,cooking_mama,1.000000,
I70-033484,mamiya_(hokuto_no_ken),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,hokuto_no_ken,1.000000,
I70-033485,marci_(dota),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,dota_(series),1.000000,
I70-033486,maria_(housamo),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,tokyo_afterschool_summoners,1.000000,
I70-033487,mariya_sutegoro,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,kyatapi_land,1.000000,
I70-033488,marryofblood,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,indie_virtual_youtuber,1.000000,
I70-033489,mary_read_(third_ascension)_(fate),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,fate_(series),1.000000,
I70-033490,masked_royal,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pokemon,1.000000,
I70-033491,matsuda_tsubaki,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,kantai_collection,1.000000,
I70-033492,matsunaga_brigitta_kayo,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,assault_lily,1.000000,
I70-033493,maya_yukiko,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,saki_(manga),1.000000,
I70-033494,mega_emboar,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pokemon,1.000000,
I70-033495,mega_kangaskhan,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pokemon,1.000000,
I70-033496,mega_slowbro,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pokemon,1.000000,
I70-033497,melc_(ogami_kazuki),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,original,1.000000,
I70-033498,melty_pristis,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,re:zero_kara_hajimeru_isekai_seikatsu,1.000000,
I70-033499,merc_(merc_storia),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,merc_storia,1.000000,
I70-033500,mg42_(girls'_frontline),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,girls'_frontline,1.000000,
I70-033501,migiwa_kazuha,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,yosuga_no_sora,1.000000,
I70-033502,mikage_rizu,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,mahou_shoujo_no_inshuu_mura,1.000000,
I70-033503,miko_kubota,Character,55,UNCERTAIN,,UNRESOLVED,Character scope not safely derivable from current Copyright decisions,glitch_techs,0.970588,
I70-033504,mikoshiba_seijuurou,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,free!,1.000000,
I70-033505,mimic_(dungeon_meshi),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,dungeon_meshi,1.000000,
I70-033506,minamiya_natsuki,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,strike_the_blood,1.000000,
I70-033507,misaki_nako,Character,55,UNCERTAIN,,UNRESOLVED,Character scope not safely derivable from current Copyright decisions,real_life,0.927273,
I70-033508,miss_pauling,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,team_fortress_2,1.000000,
I70-033509,miyu_(vampire_princess_miyu),Character,55,UNCERTAIN,,UNRESOLVED,Character scope not safely derivable from current Copyright decisions,vampire_princess_miyu,1.000000,
I70-033510,miyu_edelfelt_(swimsuit_lancer)_(third_ascension),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,fate_(series),1.000000,
I70-033511,mofukoyo_(hakui_koyori),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,hololive,1.000000,
I70-033512,mogami_(swimsuit)_(kancolle),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,kantai_collection,1.000000,
I70-033513,momo_(zephyr)_(infinity_nikki),Character,55,UNCERTAIN,,UNRESOLVED,Character scope not safely derivable from current Copyright decisions,,,
I70-033514,mona_lisa_(grimms_notes),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,grimms_notes,1.000000,
I70-033515,mouri_toushirou,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,touken_ranbu,1.000000,
I70-033516,mr._c.b._(dazzling_kabuki_flower)_(umamusume),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,umamusume,1.000000,
I70-033517,murakami_tokiwa,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,assault_lily,1.000000,
I70-033518,nagachichi_chika_idol-chan_(yue_(show-ei)),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,original,1.000000,
I70-033519,nakamachi_kana,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,kanamemo,1.000000,
I70-033520,nakamura_kazuha,Character,55,REAL_3D,HIGH,DOMINANT_COPYRIGHT_REAL3D,almost-exclusive confirmed REAL_3D Copyright at coverage 0.982143,le_sserafim,0.982143,
I70-033521,nana_(krt_girls),Character,55,UNCERTAIN,,UNRESOLVED,Character scope not safely derivable from current Copyright decisions,krt_girls,1.000000,
I70-033522,nanakorobi_nene,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,koukaku_no_pandora,1.000000,
I70-033523,nanami_sai,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,dr._stone,1.000000,
I70-033524,nanashi_(megami_tensei),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,shin_megami_tensei,1.000000,
I70-033525,naoe_yamato,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.980000,maji_de_watashi_ni_koi_shinasai!,0.980000,
I70-033526,narukawa_hime,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,lovely_x_cation_2,1.000000,
I70-033527,natsume_nono,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,urara_meirochou,1.000000,
I70-033528,natsume_shizuku,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,sakura_no_uta,1.000000,
I70-033529,necromancer_2_(sekaiju),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,sekaiju_no_meikyuu,1.000000,
I70-033530,nemo_(nadia),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,fushigi_no_umi_no_nadia,1.000000,
I70-033531,neru_(swimsuit)_(blue_archive),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,blue_archive,1.000000,
I70-033532,nether_angel_(housamo),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,tokyo_afterschool_summoners,1.000000,
I70-033533,newcastle_(apex_legends),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,apex_legends,1.000000,
I70-033534,night_strait_princess_(white),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,kantai_collection,1.000000,
I70-033535,ninti_apocalypse,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,honkai_(series),1.000000,
I70-033536,nishi_kaoruko,Character,55,UNCERTAIN,,UNRESOLVED,Character scope not safely derivable from current Copyright decisions,,,
I70-033537,nishimura_chiharu,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,musuko_ga_kawaikute_shikatanai_mazoku_no_hahaoya,1.000000,
I70-033538,nishimura_konomi,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,nanami_to_konomi_no_oshiete_abc,1.000000,
I70-033539,nita_(pokemon),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pokemon,1.000000,
I70-033540,nitta_emi,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,love_live!,1.000000,
I70-033541,nobi_tamako,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,doraemon,1.000000,
I70-033542,nogami_ryoutarou,Character,55,REAL_3D,HIGH,DOMINANT_COPYRIGHT_REAL3D,almost-exclusive confirmed REAL_3D Copyright at coverage 1.000000,kamen_rider,1.000000,https://www.kamen-rider-official.com/series/
I70-033543,nyx_avatar,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,persona,1.000000,
I70-033544,oda_nobunaga_(sengoku_otome),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,sengoku_otome,1.000000,
I70-033545,odokawa_hiroshi,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,odd_taxi,1.000000,
I70-033546,olympia_(sekaiju),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,sekaiju_no_meikyuu,1.000000,
I70-033547,ootani_ikue,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.936170,pokemon,0.936170,
I70-033548,oracle_(shinkai_no_valkyrie),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,shinkai_no_valkyrie,1.000000,
I70-033549,orie_hakua,Character,55,UNCERTAIN,,UNRESOLVED,Character scope not safely derivable from current Copyright decisions,pixiv_fantasia,0.703704,
I70-033550,oriental_art_(racehorse),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.980000,umamusume,0.980000,
I70-033551,orion_pax,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,transformers,1.000000,
I70-033552,otonari-san_(sasaki_to_p-chan),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,sasaki_to_p-chan,1.000000,
I70-033553,ots-14_(destined_love)_(girls'_frontline),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,girls'_frontline,1.000000,
I70-033554,ourobunny,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,tiger_&_bunny,1.000000,
I70-033555,pamiat_merkuria_(playboy_bunny)_(azur_lane),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,azur_lane,1.000000,
I70-033556,peppercat,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,medarot,1.000000,
I70-033557,phoenix_(final_fantasy),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,final_fantasy,1.000000,
I70-033558,pi_(.hack//),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,.hack//,1.000000,
I70-033559,ping_hai_(osmanthus_moon_rabbit)_(azur_lane),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,azur_lane,1.000000,
I70-033560,pink-haired_nun_(404notfound),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,original,1.000000,
I70-033561,pino_(boku_no_hero_academia),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,boku_no_hero_academia,1.000000,
I70-033562,porom_(adult),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,final_fantasy,1.000000,
I70-033563,poromon,Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,digimon,1.000000,
I70-033564,portsmouth_adventure_(azur_lane),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,azur_lane,1.000000,
I70-033565,protagonist_(no_i'm_not_a_human),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,no_i'm_not_a_human,1.000000,
I70-033566,putty_(phantom_brave),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,phantom_brave,1.000000,
I70-033567,qanipalaat_(arknights),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,arknights,1.000000,
I70-033568,raising_heart_(cannon_mode),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,lyrical_nanoha,1.000000,
I70-033569,ramona_(the_prey),Character,55,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,original,1.000000,
