cluster_id,cluster_position,semantic_bucket,generation_family,generation_role,general_root,identity_key,priority_band,is_general,is_special,general_primary_path,special_id,issue104_risk
C018,8,GENITAL,,(none),ACTION_CONTACT,pussy_grip,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,1008,NO
C018,9,GENITAL,,(none),ACTION_CONTACT,pussy_press,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,930,NO
C018,10,GENITAL,,(none),ACTION_CONTACT,tickling_pussy,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,955,NO
C019,1,RESTRAINT_BDSM,RESTRAINT_IMPLEMENT,restraint,CLOTHING,blindfold,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/ACCESSORY,1816,NO
C019,2,RESTRAINT_BDSM,RESTRAINT_IMPLEMENT,restraint,CLOTHING,bondage_outfit,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/COSTUME,1817,NO
C019,3,RESTRAINT_BDSM,RESTRAINT_IMPLEMENT,restraint,CLOTHING,colored_blindfold,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/ACCESSORY,2405,NO
C019,4,RESTRAINT_BDSM,RESTRAINT_IMPLEMENT,restraint,CLOTHING,crotch_rope,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/ACCESSORY,1821,NO
C019,5,RESTRAINT_BDSM,RESTRAINT_IMPLEMENT,restraint,CLOTHING,cuffs,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/ACCESSORY,1822,NO
C019,6,RESTRAINT_BDSM,RESTRAINT_IMPLEMENT,restraint,CLOTHING,gag_harness,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/ACCESSORY,1826,NO
C019,7,RESTRAINT_BDSM,RESTRAINT_IMPLEMENT,restraint,CLOTHING,lace-trimmed_blindfold,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/ACCESSORY,2449,NO
C019,8,RESTRAINT_BDSM,RESTRAINT_IMPLEMENT,restraint,CLOTHING,linked_gag,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/ACCESSORY,2516,NO
C019,9,RESTRAINT_BDSM,RESTRAINT_IMPLEMENT,restraint,CLOTHING,wiffle_gag,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/COSTUME,2507,NO
C020,1,EXPOSURE_CLOTHING,,(none),CLOTHING_STATE_EXPOSURE,naked_armor,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING_STATE_EXPOSURE,2438,NO
C020,2,EXPOSURE_CLOTHING,,(none),CLOTHING_STATE_EXPOSURE,naked_bowtie,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING_STATE_EXPOSURE,2432,NO
C020,3,EXPOSURE_CLOTHING,,(none),CLOTHING_STATE_EXPOSURE,naked_costume,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING_STATE_EXPOSURE,2434,NO
C020,4,EXPOSURE_CLOTHING,,(none),CLOTHING_STATE_EXPOSURE,naked_tape,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING_STATE_EXPOSURE,2486,NO
C020,5,EXPOSURE_CLOTHING,,(none),CLOTHING_STATE_EXPOSURE,naked_vest,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING_STATE_EXPOSURE,2468,NO
C020,6,EXPOSURE_CLOTHING,,(none),CLOTHING_STATE_EXPOSURE,nearly_naked_coat,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING_STATE_EXPOSURE,2465,NO
C020,7,EXPOSURE_CLOTHING,,(none),CLOTHING_STATE_EXPOSURE,pubic_cutout,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING_STATE_EXPOSURE,2763,NO
C020,8,EXPOSURE_CLOTHING,,(none),CLOTHING_STATE_EXPOSURE,topless_other,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING_STATE_EXPOSURE,2419,NO
C021,1,EXPOSURE_CLOTHING,CLOTHING_EXPOSURE,visual_state,CLOTHING,ball_bra,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/EVERYDAY,2196,NO
C021,2,EXPOSURE_CLOTHING,CLOTHING_EXPOSURE,visual_state,CLOTHING,bikini_briefs,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/EVERYDAY,2197,NO
C021,3,EXPOSURE_CLOTHING,CLOTHING_EXPOSURE,visual_state,CLOTHING,boyshort_panties,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/EVERYDAY,2080,NO
C021,4,EXPOSURE_CLOTHING,CLOTHING_EXPOSURE,visual_state,CLOTHING,highleg_bikini,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/EVERYDAY,2815,NO
C021,5,EXPOSURE_CLOTHING,CLOTHING_EXPOSURE,visual_state,CLOTHING,micro_bra,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/EVERYDAY,2869,NO
C021,6,EXPOSURE_CLOTHING,CLOTHING_EXPOSURE,visual_state,CLOTHING,micro_panties,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/EVERYDAY,2848,NO
C021,7,EXPOSURE_CLOTHING,CLOTHING_EXPOSURE,visual_state,CLOTHING,one-piece_swimsuit_pull,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/EVERYDAY,2231,NO
C021,8,EXPOSURE_CLOTHING,CLOTHING_EXPOSURE,visual_state,CLOTHING,panties,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/EVERYDAY,2112,NO
C022,1,FLUID_EXCRETION,DAMAGE_STATE_ACTION,state_or_action,BODY_PART,blood,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,2164,NO
C022,2,FLUID_EXCRETION,DAMAGE_STATE_ACTION,state_or_action,BODY_PART,blood_from_eyes,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,2840,NO
C022,3,FLUID_EXCRETION,DAMAGE_STATE_ACTION,state_or_action,BODY_PART,blood_from_mouth,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,2822,NO
C022,4,FLUID_EXCRETION,DAMAGE_STATE_ACTION,state_or_action,BODY_PART,blood_from_neck,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,2949,NO
C022,5,FLUID_EXCRETION,DAMAGE_STATE_ACTION,state_or_action,BODY_PART,blood_on_back,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,2944,NO
C022,6,FLUID_EXCRETION,DAMAGE_STATE_ACTION,state_or_action,BODY_PART,blood_on_face,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,2799,NO
C022,7,FLUID_EXCRETION,DAMAGE_STATE_ACTION,state_or_action,BODY_PART,blood_on_neck,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,2865,NO
C022,8,FLUID_EXCRETION,DAMAGE_STATE_ACTION,state_or_action,BODY_PART,blood_on_shoulder,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,2923,NO
C023,1,OTHER,,(none),ACTION_CONTACT,arms_bound_above_head,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,2473,NO
C023,2,OTHER,,(none),ACTION_CONTACT,bound_leg,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,2441,NO
C023,3,OTHER,,(none),ACTION_CONTACT,imminent_pegging,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,1229,NO
C023,4,OTHER,,(none),ACTION_CONTACT,mummification_(bound),P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,2427,NO
C023,5,OTHER,,(none),ACTION_CONTACT,navel_fingering,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,998,NO
C023,6,OTHER,,(none),ACTION_CONTACT,standing_anilingus,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,894,NO
C023,7,OTHER,,(none),ACTION_CONTACT,stealth_cunnilingus,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,1136,NO
C023,8,OTHER,,(none),ACTION_CONTACT,stealth_fingering,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,1115,NO
C024,1,OTHER,POSE_COMPOSITION,pose_camera,ACTION_CONTACT,amazon_position,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,118,NO
C024,2,OTHER,POSE_COMPOSITION,pose_camera,ACTION_CONTACT,doggystyle,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,120,NO
C024,3,OTHER,POSE_COMPOSITION,pose_camera,ACTION_CONTACT,girl_on_top,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,1749,NO
C024,4,OTHER,POSE_COMPOSITION,pose_camera,ACTION_CONTACT,holding_another's_legs_back,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,2972,NO
C024,5,OTHER,POSE_COMPOSITION,pose_camera,ACTION_CONTACT,presenting_own_ass,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,2847,NO
C024,6,OTHER,POSE_COMPOSITION,pose_camera,ACTION_CONTACT,prone_bone,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,123,NO
C024,7,OTHER,POSE_COMPOSITION,pose_camera,ACTION_CONTACT,reverse_squatting_cowgirl_position,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,125,NO
C024,8,OTHER,POSE_COMPOSITION,pose_camera,ACTION_CONTACT,reverse_upright_straddle,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,127,NO
C025,1,FLUID_EXCRETION,,(none),(none),blood_pool,P1_SPECIAL_OR_OVERLAP,NO,YES,,1780,NO
C025,2,FLUID_EXCRETION,,(none),(none),piss,P1_SPECIAL_OR_OVERLAP,NO,YES,,2553,NO
C025,3,FLUID_EXCRETION,,(none),(none),semen,P1_SPECIAL_OR_OVERLAP,NO,YES,,404,NO
C025,4,FLUID_EXCRETION,,(none),(none),semen_on_ass,P1_SPECIAL_OR_OVERLAP,NO,YES,,1344,NO
C025,5,FLUID_EXCRETION,,(none),(none),semen_on_body,P1_SPECIAL_OR_OVERLAP,NO,YES,,1278,NO
C025,6,FLUID_EXCRETION,,(none),(none),semen_on_figure,P1_SPECIAL_OR_OVERLAP,NO,YES,,1509,NO
C025,7,FLUID_EXCRETION,,(none),(none),semen_on_lower_body,P1_SPECIAL_OR_OVERLAP,NO,YES,,1279,NO
C025,8,FLUID_EXCRETION,,(none),(none),semen_on_pecs,P1_SPECIAL_OR_OVERLAP,NO,YES,,1424,NO
C026,1,GENITAL,DIRECT_COMPOSITE,compound_visual,ACTION_CONTACT,chocolate_on_nipples,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,829,NO
C026,2,GENITAL,DIRECT_COMPOSITE,compound_visual,ACTION_CONTACT,chocolate_on_penis,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,1075,NO
C026,3,GENITAL,DIRECT_COMPOSITE,compound_visual,ACTION_CONTACT,finger_on_nipple,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,1223,NO
C026,4,GENITAL,DIRECT_COMPOSITE,compound_visual,ACTION_CONTACT,hair_on_penis,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,1016,NO
C026,5,GENITAL,DIRECT_COMPOSITE,compound_visual,ACTION_CONTACT,penis_in_glove,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,991,NO
C026,6,GENITAL,DIRECT_COMPOSITE,compound_visual,ACTION_CONTACT,penis_to_breast,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,789,NO
C026,7,GENITAL,DIRECT_COMPOSITE,compound_visual,ACTION_CONTACT,pussy_on_glass,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,1095,NO
C027,1,GENITAL,DIRECT_COMPOSITE,spatial_relation,ACTION_CONTACT,penis_on_ass,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,692,NO
C027,2,GENITAL,DIRECT_COMPOSITE,spatial_relation,ACTION_CONTACT,penis_on_face,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,691,NO
C027,3,GENITAL,DIRECT_COMPOSITE,spatial_relation,ACTION_CONTACT,penis_on_pussy,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,693,NO
C027,4,GENITAL,DIRECT_COMPOSITE,spatial_relation,ACTION_CONTACT,penis_over_eyes,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,772,NO
C027,5,GENITAL,DIRECT_COMPOSITE,spatial_relation,ACTION_CONTACT,penis_over_one_eye,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,823,NO
C027,6,GENITAL,DIRECT_COMPOSITE,spatial_relation,ACTION_CONTACT,surrounded_by_penises,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,730,NO
C027,7,GENITAL,DIRECT_COMPOSITE,spatial_relation,ACTION_CONTACT,testicles_touching,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,709,NO
C028,1,OTHER,BODY_STATE,body_state,BODY_PART,bite_mark_on_ass,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,2920,NO
C028,2,OTHER,BODY_STATE,body_state,BODY_PART,bruise_on_ass,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,2957,NO
C028,3,OTHER,BODY_STATE,body_state,BODY_PART,drugged,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,1805,NO
C028,4,OTHER,BODY_STATE,body_state,BODY_PART,erection,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,684,NO
C028,5,OTHER,BODY_STATE,body_state,BODY_PART,ovulation,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,2961,NO
C028,6,OTHER,BODY_STATE,body_state,BODY_PART,prolapse,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,1759,NO
C028,7,OTHER,BODY_STATE,body_state,BODY_PART,stomach_bulge,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,199,NO
C029,1,OTHER,CLOTHING_EXPOSURE,visual_state,ACTION_CONTACT,collar_tug,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,2302,NO
C029,2,OTHER,CLOTHING_EXPOSURE,visual_state,ACTION_CONTACT,grabbing_another's_skirt,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,2308,NO
C029,3,OTHER,CLOTHING_EXPOSURE,visual_state,ACTION_CONTACT,head_between_legs,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,2970,NO
C029,4,OTHER,CLOTHING_EXPOSURE,visual_state,ACTION_CONTACT,head_under_another's_clothes,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,2914,NO
C029,5,OTHER,CLOTHING_EXPOSURE,visual_state,ACTION_CONTACT,necktie_grab,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,2309,NO
C029,6,OTHER,CLOTHING_EXPOSURE,visual_state,ACTION_CONTACT,shorts_pull,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,2243,NO
C029,7,OTHER,CLOTHING_EXPOSURE,visual_state,ACTION_CONTACT,wringing_clothes,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,2317,NO
C030,1,GENITAL,BODY_ATTRIBUTE,body_target_or_attribute,CLOTHING_STATE_EXPOSURE,breast_slip,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING_STATE_EXPOSURE,668,NO
C030,2,GENITAL,BODY_ATTRIBUTE,body_target_or_attribute,CLOTHING_STATE_EXPOSURE,breasts_out,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING_STATE_EXPOSURE,669,NO
C030,3,GENITAL,BODY_ATTRIBUTE,body_target_or_attribute,CLOTHING_STATE_EXPOSURE,nipple_slip,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING_STATE_EXPOSURE,670,NO
C030,4,GENITAL,BODY_ATTRIBUTE,body_target_or_attribute,CLOTHING_STATE_EXPOSURE,penis_peek,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING_STATE_EXPOSURE,579,NO
C030,5,GENITAL,BODY_ATTRIBUTE,body_target_or_attribute,CLOTHING_STATE_EXPOSURE,pussy_peek,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING_STATE_EXPOSURE,510,NO
C030,6,GENITAL,BODY_ATTRIBUTE,body_target_or_attribute,CLOTHING_STATE_EXPOSURE,testicle_peek,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING_STATE_EXPOSURE,597,NO
C031,1,OTHER,CONTEXT_MODIFIER,semantic_support,ACTION_CONTACT,dirty_talk,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,2329,NO
C031,2,OTHER,CONTEXT_MODIFIER,semantic_support,ACTION_CONTACT,forniphilia,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,499,NO
C031,3,OTHER,CONTEXT_MODIFIER,semantic_support,ACTION_CONTACT,imminent_facesitting,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,2750,NO
C031,4,OTHER,CONTEXT_MODIFIER,semantic_support,ACTION_CONTACT,imminent_gangbang,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,833,NO
C031,5,OTHER,CONTEXT_MODIFIER,semantic_support,ACTION_CONTACT,imminent_vore,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,943,NO
C031,6,OTHER,CONTEXT_MODIFIER,semantic_support,ACTION_CONTACT,simulated_bukkake,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,973,NO
C032,1,RELATION_ROLE,RELATION_ROLE_CONTEXT,context,PERSON_COUNT,futasub,P1_SPECIAL_OR_OVERLAP,YES,YES,PERSON_COUNT,2368,NO
C032,2,RELATION_ROLE,RELATION_ROLE_CONTEXT,context,PERSON_COUNT,loli,P1_SPECIAL_OR_OVERLAP,YES,YES,PERSON_COUNT,722,NO
C032,3,RELATION_ROLE,RELATION_ROLE_CONTEXT,context,PERSON_COUNT,lolidom,P1_SPECIAL_OR_OVERLAP,YES,YES,PERSON_COUNT,1238,NO
C032,4,RELATION_ROLE,RELATION_ROLE_CONTEXT,context,PERSON_COUNT,onee-shota,P1_SPECIAL_OR_OVERLAP,YES,YES,PERSON_COUNT,733,NO
C032,5,RELATION_ROLE,RELATION_ROLE_CONTEXT,context,PERSON_COUNT,shota,P1_SPECIAL_OR_OVERLAP,YES,YES,PERSON_COUNT,724,NO
C032,6,RELATION_ROLE,RELATION_ROLE_CONTEXT,context,PERSON_COUNT,shotadom,P1_SPECIAL_OR_OVERLAP,YES,YES,PERSON_COUNT,1239,NO
C033,1,EXPOSURE_CLOTHING,,semantic_support,(none),bare_naked,P1_SPECIAL_OR_OVERLAP,NO,YES,,640,NO
C033,2,EXPOSURE_CLOTHING,,semantic_support,(none),bra_no,P1_SPECIAL_OR_OVERLAP,NO,YES,,2178,NO
C033,3,EXPOSURE_CLOTHING,,semantic_support,(none),bra_open,P1_SPECIAL_OR_OVERLAP,NO,YES,,2179,NO
C033,4,EXPOSURE_CLOTHING,,semantic_support,(none),panties_no,P1_SPECIAL_OR_OVERLAP,NO,YES,,2128,NO
C033,5,EXPOSURE_CLOTHING,,semantic_support,(none),partially_nude,P1_SPECIAL_OR_OVERLAP,NO,YES,,2067,NO
C033,6,EXPOSURE_CLOTHING,,semantic_support,(none),see_through,P1_SPECIAL_OR_OVERLAP,NO,YES,,2134,NO
C034,1,FLUID_EXCRETION,FLUID_STATE_ACTION,effect_or_action,ACTION_CONTACT,peed_self,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,1989,NO
C034,2,FLUID_EXCRETION,FLUID_STATE_ACTION,effect_or_action,ACTION_CONTACT,peeing_in_cup,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,1988,NO
C034,3,FLUID_EXCRETION,FLUID_STATE_ACTION,effect_or_action,ACTION_CONTACT,peeing_self,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,1982,NO
C034,4,FLUID_EXCRETION,FLUID_STATE_ACTION,effect_or_action,ACTION_CONTACT,prostate_milking,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,703,NO
C034,5,FLUID_EXCRETION,FLUID_STATE_ACTION,effect_or_action,ACTION_CONTACT,vomiting_rainbows,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT,2425,NO
C035,1,GENITAL,,(none),CLOTHING,nipple_jewelry,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/ACCESSORY,776,NO
C035,2,GENITAL,,(none),CLOTHING,nipple_sleeves,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/ACCESSORY,975,NO
C035,3,GENITAL,,(none),CLOTHING,penis-shaped_jewelry,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/ACCESSORY,1207,NO
C035,4,GENITAL,,(none),CLOTHING,penis_earrings,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/ACCESSORY,1176,NO
C035,5,GENITAL,,(none),CLOTHING,spiked_cock_ring,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/ACCESSORY,1129,NO
C036,1,GENITAL,CLOTHING_EXPOSURE,visual_state,ACTION_CONTACT,breast_curtain_lift,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,2910,NO
C036,2,GENITAL,CLOTHING_EXPOSURE,visual_state,ACTION_CONTACT,spread_anus_under_clothes,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,922,NO
C036,3,GENITAL,CLOTHING_EXPOSURE,visual_state,ACTION_CONTACT,spread_pussy_under_clothes,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,760,NO
C036,4,GENITAL,CLOTHING_EXPOSURE,visual_state,ACTION_CONTACT,tail_between_breasts,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,2977,NO
C036,5,GENITAL,CLOTHING_EXPOSURE,visual_state,ACTION_CONTACT,tattoo_between_breasts,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,2968,NO
C037,1,OTHER,,(none),CLOTHING,gold_chastity_cage,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/ACCESSORY,1059,NO
C037,2,OTHER,,(none),CLOTHING,rabbit_pasties,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/ACCESSORY,2484,NO
C037,3,OTHER,,(none),CLOTHING,shell_pasties,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/EVERYDAY,2488,NO
C037,4,OTHER,,(none),CLOTHING,star_maebari,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/ACCESSORY,2478,NO
C037,5,OTHER,,(none),CLOTHING,tape_maebari,P1_SPECIAL_OR_OVERLAP,YES,YES,CLOTHING/ACCESSORY,2416,NO
C038,1,OTHER,BODY_ATTRIBUTE,body_target_or_attribute,BODY_PART,cleft_of_venus,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,2015,NO
C038,2,OTHER,BODY_ATTRIBUTE,body_target_or_attribute,BODY_PART,clitoral_piercing,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,2020,NO
C038,3,OTHER,BODY_ATTRIBUTE,body_target_or_attribute,BODY_PART,mons_pubis,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,2018,NO
C038,4,OTHER,BODY_ATTRIBUTE,body_target_or_attribute,BODY_PART,phimosis,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,2037,NO
C038,5,OTHER,BODY_ATTRIBUTE,body_target_or_attribute,BODY_PART,urethra,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,213,NO
C039,1,OTHER,DAMAGE_STATE_ACTION,state_or_action,BODY_PART,bleeding,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,2163,NO
C039,2,OTHER,DAMAGE_STATE_ACTION,state_or_action,BODY_PART,death,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,2165,NO
C039,3,OTHER,DAMAGE_STATE_ACTION,state_or_action,BODY_PART,disembowelment,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,1773,NO
C039,4,OTHER,DAMAGE_STATE_ACTION,state_or_action,BODY_PART,mutilation,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,1777,NO
C039,5,OTHER,DAMAGE_STATE_ACTION,state_or_action,BODY_PART,severed_limb,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,1779,NO
C040,1,OTHER,SCENE_CONTEXT,scene_context,ACTION_CONTACT,caught,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,2149,NO
C040,2,OTHER,SCENE_CONTEXT,scene_context,ACTION_CONTACT,exhibitionism,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,657,NO
C040,3,OTHER,SCENE_CONTEXT,scene_context,ACTION_CONTACT,glory_hole,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,500,NO
C040,4,OTHER,SCENE_CONTEXT,scene_context,ACTION_CONTACT,nantaimori,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTERACTION,2330,NO
C040,5,OTHER,SCENE_CONTEXT,scene_context,ACTION_CONTACT,public_use,P1_SPECIAL_OR_OVERLAP,YES,YES,ACTION_CONTACT/INTIMATE,2152,NO
C041,1,GENITAL,CLOTHING_EXPOSURE,visual_state,BODY_PART,clitoris_peek,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,1023,NO
C041,2,GENITAL,CLOTHING_EXPOSURE,visual_state,BODY_PART,face_between_breasts,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,2857,NO
C041,3,GENITAL,CLOTHING_EXPOSURE,visual_state,BODY_PART,penis_sheath,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,706,NO
C041,4,GENITAL,CLOTHING_EXPOSURE,visual_state,BODY_PART,unaligned_breasts,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,2839,NO
C042,1,GENITAL,FLUID_STATE_ACTION,effect_or_action,BODY_PART,excessive_pussy_juice,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,563,NO
C042,2,GENITAL,FLUID_STATE_ACTION,effect_or_action,BODY_PART,pussy_juice_drip_through_clothes,P1_SPECIAL_OR_OVERLAP,YES,YES,BODY_PART,561,NO
