canonical_tag,v2_home,v3_state,v3_home,migration_state,difference_class,difference_detail,evidence_path
ramattra_(overwatch),overwatch,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
ramia_(the_boy_who_fell),the_boy_who_fell,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
rammus_(league),league_of_legends,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
ramona_(reverse:1999),reverse:1999,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=BATCH_A_REMAINING_7_SECOND_REVIEW_V2.csv; no validated v3 path to old HOME.,
rampart_(apex_legends),apex_legends,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
ran_(7th_dragon),7th_dragon,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
ran_(shugo_chara!),shugo_chara!,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
ran_(urusei_yatsura),urusei_yatsura,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
ran_deng_(false_memory),false_memory,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
rana_(queen's_blade),queen's_blade,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
rand_(gyee),gyee,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
randi_(seiken_densetsu_2),seiken_densetsu_2,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
ranger_(azur_lane),azur_lane,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
ranger_(ragnarok_online),ragnarok_online,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
rangers_(arknights),arknights,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
ranmaru_(senran_kagura),senran_kagura,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
ranpha_(princess_connect!),princess_connect!,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
ransei_(mahjong_soul),mahjong_soul,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
ranulf_(fire_emblem),fire_emblem,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=ROOT_REVIEW_BATCH_A_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
ranzal_(dragalia_lost),dragalia_lost,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
raoh_(hokuto_no_ken),hokuto_no_ken,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
rapi_(nikke),goddess_of_victory:_nikke,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=BATCH_A_REMAINING_7_SECOND_REVIEW_V2.csv; no validated v3 path to old HOME.,
rapp_(grandia),grandia,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
rappa_(honkai:_star_rail),honkai:_star_rail,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
rapture_queen_(nikke),goddess_of_victory:_nikke,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=BATCH_A_REMAINING_7_SECOND_REVIEW_V2.csv; no validated v3 path to old HOME.,
rapunzel_(nikke),goddess_of_victory:_nikke,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=BATCH_A_REMAINING_7_SECOND_REVIEW_V2.csv; no validated v3 path to old HOME.,
rapunzel_(sinoalice),sinoalice,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
rarity_(my_little_pony),my_little_pony,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
rashid_(street_fighter),street_fighter,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
rat_god_(mad_rat_dead),mad_rat_dead,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
ratatos_browntail_(arknights),arknights,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
ratatoskr_(fire_emblem),fire_emblem,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=ROOT_REVIEW_BATCH_A_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
ratchet_(ratchet_&_clank),ratchet_&_clank,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
ratel_(kemono_friends),kemono_friends,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=ROOT_REVIEW_BATCH_A_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
raven_(fire_emblem),fire_emblem,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=ROOT_REVIEW_BATCH_A_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
raven_(honkai_impact),honkai_impact_3rd,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=BATCH_A_REMAINING_7_SECOND_REVIEW_V2.csv; no validated v3 path to old HOME.,
raven_(path_to_nowhere),path_to_nowhere,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
raven_(stellar_blade),stellar_blade,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
raven_beak_(metroid),metroid,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
ravi_(epic_seven),epic_seven,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,VARIANT_OFFICIALITY_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
ray_(aotu_world),aotu_world,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
ray_(arknights),arknights,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
ray_(yakusoku_no_neverland),yakusoku_no_neverland,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
raymond_(animal_crossing),animal_crossing,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
raziel_(granblue_fantasy),granblue_fantasy,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=ROOT_REVIEW_BATCH_A_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
razmi_(indivisible),indivisible,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
razor_(genshin_impact),genshin_impact,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=BATCH_A_REMAINING_7_SECOND_REVIEW_V2.csv; no validated v3 path to old HOME.,
reah_(ys),ys,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
reaper_(overwatch),overwatch,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
reaper_(tera_online),tera_online,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
rebecca_(fire_emblem),fire_emblem,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=ROOT_REVIEW_BATCH_A_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
rebecca_(one_piece),one_piece,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=ROOT_REVIEW_BATCH_A_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
rebel_pilot_(star_wars),star_wars,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
rebellion_(ragnarok_online),ragnarok_online,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
reckless_fist_(elsword),elsword,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
recluse_(elden_ring),elden_ring,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
recoleta_(reverse:1999),reverse:1999,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=BATCH_A_REMAINING_7_SECOND_REVIEW_V2.csv; no validated v3 path to old HOME.,
red-eared_slider_(kemono_friends),kemono_friends,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=ROOT_REVIEW_BATCH_A_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
red_(among_us),among_us,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
red_(angry_birds),angry_birds,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
red_(pokemon),pokemon,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
red_(warioware),warioware,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
red_beryl_(houseki_no_kuni),houseki_no_kuni,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
red_blood_cell_(hataraku_saibou),hataraku_saibou,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
red_crown_(cult_of_the_lamb),cult_of_the_lamb,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
red_demoman_(tf2),team_fortress_2,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
red_desire_(umamusume),umamusume,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
red_dragon_(dungeon_meshi),dungeon_meshi,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
red_dragon_(kemono_friends),kemono_friends,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=ROOT_REVIEW_BATCH_A_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
red_engineer_(tf2),team_fortress_2,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
red_fox_(kemono_friends),kemono_friends,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=ROOT_REVIEW_BATCH_A_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
red_heavy_(tf2),team_fortress_2,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
red_hood_(black_souls),black_souls,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
red_hood_(nikke),goddess_of_victory:_nikke,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=BATCH_A_REMAINING_7_SECOND_REVIEW_V2.csv; no validated v3 path to old HOME.,
red_leader_(eddsworld),eddsworld,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
red_medic_(tf2),team_fortress_2,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
